n0,n1,n2,monte_carlo,monte_carlo_max_hop,two_hop
207969,150423,215470,11.68,7.24,7.8345198258896716
21120,127148,199810,11.51,8.76,8.965256549347007
68582,9652,118,10.27,7.39,7.623147238563904
38162,173753,153743,14.41,7.89,8.163613095238095
123274,253104,199158,10.24,7.5,7.404246629604388
192632,97821,83725,10.52,7.25,7.4360482895643045
201887,5738,71486,11.15,8.04,8.756305114638447
128146,210217,51932,10.83,7.88,7.976326809764309
191319,228722,108529,13.2,9.84,9.87997644918164
238701,141113,141361,12.39,7.65,7.96229530772764
178795,24696,50589,10.62,7.0,7.824184825079204
147696,145126,183375,12.62,7.7,8.300783389440092
211058,191073,69604,9.89,7.67,7.26157281030221
173775,210597,159920,9.75,7.11,7.447096866930099
179749,23097,221323,8.37,6.52,6.716994961184209
111332,87970,259584,11.93,8.75,8.692702621452622
24414,94932,209789,9.38,6.43,6.183786278275715
107464,210968,65663,16.99,11.03,10.838066978984898
116709,183401,24583,7.17,6.26,6.126272944118671
198067,51684,183696,11.44,8.68,8.786544794608844
166440,208774,76332,9.39,6.49,6.752190441846045
25572,249396,11975,7.26,6.06,5.947716091196439
154290,236654,52657,13.09,9.98,10.111000708388893
217030,171810,239252,19.32,10.2,10.239733399894568
94471,127586,244511,11.43,6.34,7.029990978806767
218293,238422,50783,10.58,9.26,8.92775755449008
134912,150964,168970,14.02,9.34,9.486084259757543
254288,182953,233939,10.12,7.25,7.57035067750727
211158,132039,255950,9.42,6.13,6.048008728744023
240200,7450,166062,9.08,6.76,7.169716937054911
94732,64197,157744,12.95,8.51,9.054742135531306
112640,79776,93684,14.51,9.87,9.71524575024575
154443,31348,23511,14.02,8.13,8.57846876124187
131113,230707,177895,15.82,10.57,10.396690564360664
137694,52199,30624,10.24,7.57,8.308139324627478
159438,173733,70224,12.47,7.97,8.524582381614447
81862,188482,51438,13.63,10.92,10.343458937388434
99564,126810,58389,8.28,6.41,6.4835486775893365
36203,156589,55020,10.67,8.08,7.777476562429978
218629,226895,229634,13.73,9.01,9.200398399153265
183035,136876,3282,14.31,8.26,8.49735703547153
49478,203963,44339,19.34,11.95,12.527171640859086
4471,169865,87270,13.24,8.62,8.907812268345484
146209,237092,175991,23.3,13.76,14.01078043214759
162598,162167,80248,11.81,8.18,7.998242664978526
98207,98934,138247,10.15,7.54,7.730425114580372
102017,75798,33248,8.35,6.99,6.822025368089136
177924,128124,14109,8.27,6.06,6.575811446918254
48588,110857,155695,12.0,8.35,8.521293439287136
195641,261705,104271,14.92,9.14,9.256862126577559
25160,257156,115671,14.76,9.38,9.405694568023927
64306,211200,256706,8.27,6.76,6.938687698187612
23345,233899,158120,11.77,8.72,9.145072813896343
175693,228189,233180,7.68,6.41,6.246133496133496
116945,117229,205496,10.34,7.41,8.307324087187672
217909,99619,208692,8.96,7.63,7.654482638055489
20046,135446,111783,9.31,7.47,7.192197813691168
123451,79550,184987,17.29,11.05,11.53870625807101
214049,107233,246605,9.88,7.6,7.789528249528249
22526,50369,195694,7.31,5.84,5.9515256598229165
178305,69683,118320,8.64,6.79,6.755313677835192
127838,189432,205528,9.39,6.45,6.738048134588581
252988,45122,4860,10.51,6.84,6.686146814936087
5733,141018,32373,12.1,8.0,8.172998120286492
65834,154511,210181,13.5,8.15,8.134004359837693
94646,49167,67190,10.41,7.13,7.695350839088843
131789,118366,86360,11.71,8.35,8.52428114996254
243164,135495,66784,9.56,6.59,6.504333039064074
257310,107628,242989,8.38,5.94,6.17738062442608
230501,110557,160478,10.39,7.58,8.246364870745003
127245,70238,157937,9.81,7.73,7.799183261035783
124442,172041,125446,10.96,7.62,7.711642169955589
128980,37272,189077,14.57,9.37,8.950476190476191
98953,130193,80130,8.16,6.22,6.457719449799384
166322,210958,122489,15.6,10.76,11.61830202463743
84774,96069,172816,15.54,9.52,9.946868146134225
42737,254480,239363,11.97,7.56,8.273059952757157
241979,162383,98577,14.06,8.71,9.32343271611525
182046,158081,69678,9.76,6.72,6.632688605139146
83915,169370,104407,13.3,8.82,9.12902117297559
255594,127925,191183,14.44,8.61,8.48270999798062
207995,41467,245527,16.94,10.65,11.171086814294886
216974,76228,146763,11.27,7.96,8.396411510978457
1623,163521,117796,9.23,6.51,6.605701343239214
252878,14969,47861,10.77,6.97,7.674583403531841
7893,159897,202787,10.33,7.5,7.344677461128626
149361,29397,178807,12.75,7.33,7.503271546532887
188352,97230,94899,13.82,9.52,9.923625679875679
257583,246006,130401,8.91,7.48,7.5405736086189945
223737,154599,16324,8.23,6.76,6.71584582266172
240982,50497,40471,5.65,5.0,4.844973189583227
248352,70583,160807,11.04,8.49,8.790763923693419
3885,110654,211344,8.2,6.33,6.249107049245412
205072,209756,213257,9.28,7.33,7.6871373732980866
137588,128894,19875,11.29,7.22,6.853250421145542
122919,60834,26255,16.54,10.58,11.017499672728771
97232,94888,252172,9.69,7.56,7.413476179509394
38000,178496,163995,13.87,9.83,10.137957091651444
63795,159011,83447,14.48,7.87,8.412519187872213
37821,9877,164628,12.66,8.63,8.871758795951587
