n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
6917,3155,6209,3445,331,2121,4188,3980,3317,6420,6798,2484,3904,2933,4779,2022.92,385.12,491.83999999999935
1789,4134,1140,2308,1144,6191,776,5065,6548,2052,4362,5776,6637,4930,1203,2022.63,636.0,956.559999999999
2540,809,5978,604,6967,5603,2704,3867,4585,824,2898,3556,2590,5004,5246,2021.12,229.23,255.4799999999997
1675,4526,3907,3626,7088,4270,2133,510,6594,4494,115,764,5895,6882,3267,2018.92,475.1,643.7999999999998
5818,6757,6431,5473,5122,9,5012,4043,6783,7107,2729,1998,5982,2664,5764,2023.56,343.95,427.12000000000046
515,1565,4649,1816,1954,6581,1167,6579,4448,3669,747,659,2621,4161,4008,2015.59,417.79,513.3999999999995
893,2469,4515,2384,5788,1022,4484,2725,6672,4426,1664,6548,4941,4482,4813,2020.27,367.22,437.67999999999955
2356,3645,750,4884,6536,3153,2597,4715,1983,2378,1506,1551,6729,1529,270,2016.75,523.83,668.0800000000012
5019,5379,2130,3903,565,735,5560,6206,1066,1225,316,6901,657,5728,6794,2017.64,465.99,602.4400000000004
4428,5599,3205,6863,5777,4297,2257,4274,6648,1929,6958,1762,5566,4831,6760,2022.06,221.97,232.72000000000028
3435,4748,2254,3691,4035,5408,5252,5736,6498,2927,674,2656,5019,944,3984,2022.76,281.49,317.67999999999984
4809,5162,2746,6922,1559,1990,132,5992,2220,959,5778,1806,3047,6509,1396,2015.32,832.22,1353.5600000000015
2724,3490,6683,509,824,6415,1198,7006,5715,1792,370,6693,4701,5195,4376,2018.82,480.76,672.7199999999995
4932,5575,606,218,1019,5201,1544,4967,6800,4718,980,3204,749,3032,6830,2021.91,740.38,1221.4399999999998
950,298,4960,177,1594,1515,5882,1014,3925,1725,5956,6559,500,5565,186,2014.57,398.74,455.71999999999986
4458,3486,5083,831,6847,2129,573,1809,589,5299,2466,2869,3572,1477,500,2017.39,326.23,384.7999999999994
4125,3826,322,4886,826,5728,3205,1633,2131,2937,5993,3852,6867,4667,1387,2020.18,501.72,689.7199999999996
5715,5510,1666,6286,475,6460,5539,1296,6925,1326,2804,4337,2053,960,4888,2020.37,461.48,578.4000000000002
3623,5452,1432,108,3863,5581,3357,4662,4166,2551,5316,2925,3183,6862,5387,2022.22,116.02,125.19999999999966
2055,1256,4592,5659,101,3751,6074,647,2751,6054,374,4459,2300,1104,1967,2018.75,365.35,457.8399999999998
6243,3947,2885,4998,2358,5516,2942,4835,5191,6994,5087,1084,5862,2541,3178,2020.73,356.86,439.11999999999966
6131,3394,6790,5331,661,12,4870,1575,5722,2739,1311,1961,1827,5221,3671,2016.92,410.82,497.9200000000001
3101,5819,5519,4654,3394,258,3295,5749,4648,3426,6325,5424,5808,383,1357,2022.2,129.44,141.44000000000008
3648,523,2123,5746,1291,3656,4321,3991,4599,4947,6188,0,318,4051,2670,2016.45,91.09,95.5600000000001
2556,6862,3824,408,6627,6739,6655,3400,1540,4493,5186,683,6860,5943,1069,2025.48,912.75,1425.4400000000037
120,3291,5558,3420,2590,27,1749,117,5876,6182,19,6739,5535,4328,5014,2020.3,183.21,202.72000000000014
801,1560,974,4983,5318,1626,2477,2293,5640,1492,820,3896,6995,3249,5141,2013.61,220.14,251.4800000000002
666,178,2250,3710,6552,6490,948,7056,2101,1092,5354,4266,6695,5331,5283,2019.04,520.67,705.8399999999996
2843,942,1265,2280,6973,152,346,333,1685,5578,2127,4574,2578,3005,4648,2016.9,377.54,484.0400000000004
6958,344,6933,6136,5745,4977,5368,4050,5835,5276,3757,5244,3567,3051,4406,1905.3,59.65,52.040000000000056
1460,1702,3076,4809,2384,72,1134,1237,2223,2731,2764,6468,3008,5885,767,2016.16,306.42,365.5199999999997
2770,6384,5083,292,337,2208,1342,1224,4779,2371,2956,3234,4493,1062,2403,2018.19,253.98,274.24000000000007
941,3916,5984,1963,395,2522,1471,7020,4284,5969,580,2479,3302,6844,2691,2015.82,349.55,411.0
2451,3397,890,814,4594,3941,3883,2761,6888,6536,6654,2815,1018,3924,950,2021.35,525.01,696.6799999999997
5731,4077,3494,309,2473,2744,6019,5628,1275,1364,5134,4624,3076,6603,5233,2018.45,308.79,380.8399999999999
712,539,6617,693,1622,6142,1810,500,3152,64,803,3226,4558,4251,2374,2019.37,1058.34,2034.8000000000059
