n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
60687,48930,35013,18158,24398,843,44345,65900,60780,10592,43781,72649,5360,56.13,22.14,22.351878484816567
49678,22205,59247,55389,20598,22076,31196,6728,14542,17357,66357,8300,50287,59.66,30.15,27.860569357520284
13326,38165,26864,29399,55280,11496,34961,27510,51975,36855,44782,5661,26146,29.99,17.86,19.863511970071247
690,53895,7181,49652,64449,18237,3077,31029,55669,14686,507,15890,75851,37.11,20.22,20.544240347616604
25909,26614,43282,1081,10944,17456,70748,2289,65641,11119,75101,65108,70462,83.45,39.62,43.4538795787795
25975,55064,9020,52184,25187,12244,19052,22617,5400,7100,35388,72752,19569,48.78,27.85,29.31898198043416
35168,75403,4487,15903,52739,31036,21199,66179,5640,47965,68427,74086,11369,61.09,23.64,23.84865694742105
45507,14413,47915,59152,27529,52713,26053,75292,2407,49668,43084,80,56829,29.49,18.66,17.984211552081184
14641,27974,29059,58197,35341,42560,11641,40259,37340,13509,67830,7230,3328,25.01,17.33,17.467725824780704
49988,73457,56182,65186,45361,32540,74190,8687,55706,30271,12553,52547,66830,30.46,21.9,22.16839504573209
48885,73461,48412,18236,38049,22421,33936,3850,6619,22643,34466,21523,15763,43.38,27.02,22.14986072133616
19440,1556,6399,7983,59039,27341,50971,38566,1939,46469,37356,18434,63034,168.91,66.2,67.44459277860847
73653,36402,17996,11349,72870,38798,15457,8597,55040,59165,18680,73652,50200,85.0,30.05,30.46125143584969
22161,35934,64806,45727,13005,6351,36287,69315,16822,22718,11045,21263,29151,88.38,28.04,27.204126132911544
1705,26593,23049,62080,59860,73301,71500,50893,10904,22681,71908,63184,34398,30.01,19.28,19.855747180190374
70179,8727,3771,57114,71349,40469,68615,69073,70401,8595,75218,71060,39363,39.2,30.04,29.62389202836972
8430,29398,18016,13527,13057,64443,59445,7922,64253,6940,3827,48908,31934,106.38,41.44,44.24925277527636
60115,30291,48657,75127,65001,31864,4718,11092,6148,53708,53303,9039,10582,203.86,67.38,72.3015268430934
24784,4470,23765,11064,8503,3914,46503,61635,71698,70198,62210,3404,9871,140.59,41.1,45.489415708777756
43755,11088,42136,1123,60797,58871,19474,50605,62683,18075,13924,45713,30319,36.51,19.9,19.246418628106202
59176,16960,25187,28987,14257,14497,6911,15740,9782,10820,48814,13581,3074,35.86,21.67,22.53728175870521
61277,68421,26303,48429,10634,30953,717,33602,67872,25868,2029,57574,33195,162.32,43.79,47.349709163266546
2914,13533,68084,54677,7576,32930,62334,41300,28927,7682,36068,17331,39341,44.57,27.43,26.98929262245176
5097,24469,46326,52850,950,39679,12375,3862,41638,57582,32398,54601,42172,92.18,37.54,36.960459449312715
64448,73844,45474,52309,56371,27385,10296,36226,39437,60522,61159,74506,59756,21.04,18.54,18.122593754145747
57662,50465,24423,43185,52712,7717,42601,12035,22356,41617,71287,3521,24715,33.13,21.32,21.02171159804034
27668,47789,18047,11261,44282,58599,50444,27686,71033,43957,9943,2506,72412,62.79,36.56,37.816487302725584
55289,61682,29799,42426,67389,65843,12988,60717,419,37310,69927,26885,9361,110.79,30.1,30.22513562334119
29326,1415,41241,5507,11991,19544,43064,21403,12589,66796,52923,51833,51041,46.93,23.43,22.766737535547655
66349,17674,66679,46846,47054,35379,26474,42001,50468,74358,23911,23349,74812,22.97,16.9,18.200342752663868
22484,1238,40110,2637,36505,62755,68490,55984,12286,35757,37349,18836,67755,49.11,20.83,20.42663538877415
59176,62758,30416,23473,43391,19224,45567,6664,71488,36514,45131,3437,75833,28.41,26.9,26.328866635542965
24432,70485,12657,59435,17635,44660,27628,71189,17611,55414,28387,67549,26583,70.37,26.65,28.149172736729152
74528,55456,1312,72732,6470,46510,65038,48768,7982,48809,52238,60765,57328,73.75,27.7,27.85847710086996
24999,72873,12943,21765,11126,46482,34104,32390,61547,68881,24423,69620,1578,51.45,25.48,27.094536882068255
70755,43970,29223,22715,3683,7404,26260,44407,37161,17008,43286,39013,51851,63.15,30.61,31.355553462219724
4726,10011,53190,32162,59510,60856,5494,41205,22685,18851,75293,26170,68577,20.13,18.89,19.060325400539373
49994,65768,19934,49708,4333,52010,18370,37426,54540,63152,23708,12394,67154,44.85,20.15,21.400994619308264
65315,68210,34209,33254,48996,45463,70372,1827,25909,7687,69286,60745,40827,87.43,30.22,31.291354538971756
13534,27029,1977,25955,60903,16168,33386,40688,38714,29556,1516,23354,54348,118.83,50.65,51.9716577238536
35632,48511,45642,42352,73342,21033,72467,3837,17446,27510,11674,6146,27610,116.16,31.11,30.709944264213263
2538,33863,57498,46931,46268,73087,9893,12308,53504,55868,23117,7749,31756,72.58,32.68,32.447996684580254
75028,20361,66614,75108,55289,47722,25201,45715,67554,67588,53573,4472,21128,50.26,28.29,28.099960994834102
71518,41024,36276,59942,38083,37703,57170,69816,55551,13611,7465,47043,29200,16.7,15.56,15.42677149876964
54108,34028,47829,59251,49076,8532,53454,66643,23975,8374,15490,42274,55458,84.16,32.73,32.29154928482952
64815,2506,40503,57079,10328,51132,33920,25578,61732,22138,3888,31731,38283,89.47,33.78,35.0222155140605
1037,67993,15576,75652,762,26335,57747,13378,49890,66348,35923,24414,9689,134.99,38.52,41.05621461012214
69052,68736,40372,18875,55195,23819,25965,39995,61968,37251,62219,66297,41157,29.69,22.95,23.63468231115609
66364,60739,7660,69672,62504,11640,10686,53436,44195,9725,62660,21317,69851,81.6,29.18,29.226154577362898
19631,64060,54129,70215,65142,15267,75710,66767,1613,37338,57404,10459,74689,123.48,33.53,32.02340057030386
34688,72980,22271,36111,887,43217,66976,57939,67937,48824,42477,23034,21222,59.61,22.46,22.278832055412256
41568,41756,43376,62532,10745,42676,37162,12309,73742,33519,39369,7856,51581,29.92,19.15,19.435839634480185
62085,9111,40051,54132,30496,59187,38563,49339,59251,66921,5508,27419,21538,41.71,19.92,20.1890330516246
15579,75207,9025,10457,12260,37638,1164,63158,38103,7008,58572,22398,20837,175.46,68.18,70.2186337889818
11411,34892,12629,15807,20813,32869,48782,34082,29221,26234,25683,64621,73836,18.3,14.91,15.365848320398525
70436,25419,53479,35307,61140,32165,52868,11557,33413,34965,19851,24107,2797,21.24,18.53,18.381749972679618
50019,17565,59677,65530,16051,13844,50866,51697,71569,43547,17652,28933,44035,21.8,18.29,18.83274863104532
30965,46937,71624,11008,14130,11135,72,47604,73946,60825,48180,28905,58697,47.81,20.31,20.309034925917906
71310,860,59369,33633,44572,20642,48251,8233,38442,27074,34998,21062,53066,51.54,27.94,29.098965632619137
16044,3458,31000,74154,19882,2275,23722,9429,52756,16835,54917,36805,62774,33.62,21.97,21.3977326629072
9718,54487,19501,36852,14094,66316,19750,18643,62504,69583,34107,977,48201,52.49,24.93,26.63032219249412
12820,74360,75819,36980,15448,186,30120,62966,73325,21634,68464,46283,36278,111.36,42.07,41.04575399769898
26074,21509,44242,2383,30820,10825,25094,1138,52404,808,63006,2716,6839,218.82,45.38,39.09716991082696
24921,39303,39819,71327,9444,57149,72149,27520,67201,26844,12160,12321,10662,91.38,33.37,33.607841352676004
28281,41819,4880,60231,24228,75123,35958,46983,12900,72005,35016,33725,18823,68.15,26.59,28.074351187915408
7644,5350,47803,10293,18941,43067,2218,34521,74341,31138,23233,3371,6949,84.28,23.53,25.006370084016638
55967,644,45728,9514,17187,25356,18665,74014,60139,69851,60590,41657,58657,61.84,26.83,25.899265926273262
64794,29406,25768,61627,35576,58006,8051,61760,75244,27237,18566,58714,20867,36.19,20.93,20.73053192274611
61707,14823,55719,49009,24512,43904,60930,12455,4472,17726,8577,48141,9185,47.89,32.37,30.453608311182453
33767,67282,33822,15618,65622,36156,57784,54109,27916,52064,28544,38357,51823,19.08,17.32,17.111760091286374
67371,41229,46204,19969,26068,9149,5851,6282,43545,8815,59450,54352,47477,57.63,26.98,25.914636165405298
2432,43825,23914,57989,33417,7263,6292,34646,59884,30719,3458,35189,52081,73.29,36.31,34.91824692235529
6697,27254,56214,13738,42528,7309,53179,14548,55112,10385,67706,38517,45150,32.87,22.8,23.06899784124531
32459,2501,62113,20647,54099,23640,6481,47796,56179,52045,46787,38408,72693,97.74,22.61,23.906844547728817
72455,3582,54541,44716,63467,2055,41176,24646,30818,15941,50018,46364,51006,84.09,23.49,26.043948305461168
8254,45589,55254,63285,25411,48301,50468,32148,74210,48076,15011,37946,8829,19.04,18.08,17.77223251154954
55635,40505,40521,60763,74626,24594,50820,26942,66310,42423,56390,48527,71479,22.17,17.36,18.263372171451348
44746,23826,7797,9958,7604,58519,44349,26148,13283,28999,75847,18096,45184,205.25,43.72,42.73384049749806
30863,75149,45124,7656,21992,38677,16021,65538,16803,1654,2637,27466,65626,59.82,36.77,36.03419349278165
30350,51471,29055,8036,40306,13124,50349,6925,35457,31522,65855,58628,29656,33.65,20.37,20.50615314543423
23896,47617,48508,36766,6159,253,42287,39991,10574,381,14762,13178,22112,104.54,26.77,26.057611158843766
40775,28746,67064,4025,61032,47427,59811,13624,50231,32334,19450,67399,73733,34.06,19.56,19.242697440146024
41472,1804,71102,9650,6680,70074,65621,671,6367,14005,44657,10700,43397,129.38,32.59,31.658881687326087
6105,15325,6808,21234,71884,7339,51576,28517,34770,70866,268,31381,7131,70.62,25.56,25.41216587778423
22403,31069,25064,59243,11274,72386,3448,26967,68757,65181,42560,57160,10795,51.53,22.6,23.015381472687114
3176,37133,11980,3417,1904,11734,32936,41380,73266,50643,32248,50254,9330,37.15,19.94,21.79816384497496
2311,15360,49340,20864,15907,12845,20988,8574,31918,26147,6345,43051,9772,57.58,29.97,27.996937903026385
25309,61811,1055,28114,67822,45814,39712,43598,64867,54804,47285,11896,45490,80.36,24.43,26.14765097244259
13941,43453,47161,24227,39403,17115,60083,20285,64926,59583,67244,45156,28238,34.9,23.9,27.58257819838785
19872,10175,34385,64088,2695,20631,70469,12849,49216,3925,56149,9822,31654,68.45,41.03,42.164764911258416
28298,67497,13327,12067,28069,60025,54247,4605,1956,74274,38553,41641,19345,82.2,26.77,27.327001952158557
11673,5992,8287,64847,64922,57143,70777,48589,62023,69694,46626,39690,72842,21.54,18.03,18.53271631681313
17401,69080,65451,60927,25973,19136,68903,53843,4998,8694,20623,19996,3286,52.55,30.86,30.98519238514429
60489,29548,19369,19433,35574,69870,69423,732,67161,55908,22856,19824,55849,39.96,28.93,29.736457815680748
30914,54088,75337,74805,26615,70423,6533,1030,65643,13544,24786,43831,74057,29.95,20.04,19.74821282762527
59321,4494,4310,32257,20197,13522,39005,9670,52691,40658,1056,9624,47227,38.6,21.64,21.840575809688577
11958,49775,24592,32012,49312,24849,42239,16308,64200,58817,45414,56804,44558,31.85,24.96,25.549455561444383
65788,71970,46292,53162,71707,68483,29255,43160,35567,19086,55152,75169,22913,17.96,15.74,15.772019785147007
