n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
637,261,759,367,814,707,965,861,757,667,944,542,29,860,476,794,965,351.78,52.49,56.72999999999999
255,664,53,922,160,115,380,480,889,252,389,556,104,587,255,13,748,343.91,70.85,77.98999999999995
221,417,286,186,938,888,784,398,163,780,816,73,142,632,632,455,129,342.09,55.34,61.649999999999984
135,1,995,892,5,214,792,220,983,169,893,170,296,321,984,203,552,348.6,71.75,77.14999999999999
897,694,640,209,186,963,991,707,201,989,988,915,392,305,22,369,424,350.58,55.95,59.00000000000001
169,958,149,270,66,339,308,837,617,600,3,610,694,724,346,67,317,342.89,75.01,81.20999999999997
363,838,313,492,713,323,189,492,483,721,180,58,262,998,961,23,972,345.06,56.44,61.68
767,366,865,413,18,562,806,428,374,385,592,861,9,463,47,724,185,348.63,84.52,88.57
638,978,977,201,121,773,251,951,839,964,473,352,524,363,914,537,256,348.75,57.86,57.469999999999985
794,473,110,603,766,799,816,376,880,302,37,443,968,93,213,348,525,350.75,61.24,63.620000000000005
625,371,940,151,348,282,946,719,558,94,319,702,324,313,181,817,80,348.09,63.63,65.47
641,152,738,705,316,495,165,737,49,82,615,546,945,415,32,243,758,350.05,65.81,71.29999999999998
608,352,846,256,466,666,431,149,57,938,653,33,820,505,342,858,212,349.86,63.93,64.49000000000001
133,749,577,972,135,645,918,806,423,109,172,444,381,152,60,865,430,351.55,62.85,64.63999999999997
301,144,464,944,635,872,173,999,534,464,983,499,705,747,325,490,280,334.87,50.73,56.579999999999984
298,481,413,923,150,115,386,841,544,982,183,642,959,511,888,346,184,349.83,54.72,57.41
91,503,278,527,800,561,888,514,369,64,804,814,793,364,711,601,679,341.27,54.78,58.50999999999999
35,777,313,372,572,721,684,287,855,497,271,788,707,733,300,979,968,345.71,56.05,58.38999999999999
348,665,182,594,872,11,485,560,792,256,333,687,280,474,295,836,512,343.75,75.32,77.75999999999999
662,689,816,365,356,280,659,353,755,960,848,418,358,944,863,176,890,344.34,53.63,54.74999999999999
887,704,460,999,373,979,342,530,145,542,170,203,856,370,959,874,488,350.69,62.67,63.209999999999994
289,708,80,736,686,747,426,175,631,799,958,594,528,681,958,430,309,353.54,45.79,49.559999999999995
638,566,793,887,652,277,737,28,200,163,600,451,639,665,185,224,777,346.47,56.03,57.779999999999994
702,184,646,735,42,482,231,169,55,913,136,113,324,991,185,494,198,348.55,72.26,78.42999999999998
561,36,425,476,359,389,678,626,73,604,209,243,735,924,382,0,358,346.44,86.48,90.52999999999996
415,974,285,876,419,887,117,705,851,560,382,987,36,563,628,308,97,348.47,64.99,67.52999999999997
302,558,524,347,973,594,300,981,360,838,132,429,419,832,577,657,551,339.72,51.21,55.09999999999999
378,478,145,160,610,391,577,488,980,203,991,136,623,93,359,840,914,343.12,58.12,59.33999999999999
677,0,391,110,333,579,938,629,552,144,333,644,897,912,577,384,439,347.91,68.02,75.89000000000001
442,231,505,298,491,995,725,388,393,984,875,935,162,610,608,266,758,352.27,53.99,55.75
308,508,257,425,20,326,967,314,503,951,293,146,488,24,124,675,636,348.72,72.54,75.19999999999999
983,454,251,300,40,800,139,846,401,13,491,545,573,280,249,957,485,351.37,69.98,72.84999999999998
