n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
3792,5023,3058,2188,1134,1524,7098,5543,52,2771,4118,3798,4953,662,2736,20.01,18.02,17.994549976964546
4540,5051,5735,335,5965,3104,1387,5762,3702,5939,3461,1287,1379,1949,420,27.94,22.87,23.27258754130179
908,1084,4147,4836,518,6342,5639,3142,6468,6112,832,2385,1679,5523,1837,17.96,17.39,17.036990826317957
5944,6496,3455,718,6328,2185,1719,3248,2303,2798,6631,353,1634,5806,43,32.13,27.0,26.73496445977139
3368,448,3103,6928,4028,1139,192,1939,3479,6031,6969,917,4889,31,993,43.05,33.33,33.26241088788949
6261,4740,1619,6981,1663,2705,67,684,1091,4421,143,4102,694,4693,4069,28.59,26.38,25.923957411680526
4403,1623,3441,563,3261,1574,5232,6266,765,5741,4749,1190,1413,4988,5895,17.06,16.84,16.949130946863367
337,443,2211,4547,5596,4967,6979,1223,6104,2198,6036,4712,280,993,5779,21.22,19.49,19.994115034499416
3296,1939,1324,5006,4136,352,6029,2997,6927,5522,4276,4835,4630,6345,5633,17.02,16.78,16.955044347010244
710,7105,2844,900,7078,4785,2994,3697,1720,3294,1628,4705,6108,150,3104,22.17,18.31,18.521652831882417
6548,4978,2692,5,3551,915,1748,1816,3637,2208,2660,6674,727,2516,5156,34.14,25.44,25.99791675093659
2333,844,4239,6423,451,208,3124,6395,4591,6615,3511,4074,2835,5811,6371,28.44,25.3,25.360981483209798
2033,4636,6042,542,3481,5307,1891,784,6231,3284,4176,3055,7044,4591,3025,28.11,23.52,24.60816811453698
1139,5468,2378,1401,5674,6908,2121,240,413,6632,1415,2154,1345,985,4968,24.83,23.18,23.77073088707399
1215,97,399,498,3689,1708,6443,3185,2410,5009,121,6542,2904,2334,1152,30.85,25.81,26.483124595182794
3939,4603,2275,1124,709,6123,4554,2424,5701,966,537,3440,3697,1167,5765,19.04,18.12,17.801463590843497
4603,6260,6511,3137,4818,6576,1385,5432,5861,2245,6321,4892,4984,4050,2857,20.02,19.14,19.155297303440257
812,396,2267,4332,1051,1419,6540,5158,6720,690,1328,6390,6468,1821,7037,29.84,24.86,25.021835260671743
106,1662,1440,3880,3741,4845,4581,4468,3180,681,1417,4494,3949,4857,2149,19.26,19.05,18.659127849617967
4386,545,5333,235,4759,4794,3569,4459,2529,4288,4317,4400,5256,6521,537,21.47,20.5,20.18612657868841
5265,4701,4441,2460,526,5938,1837,5903,1126,845,816,5730,4027,3715,495,24.07,21.45,21.718809013317916
4015,5216,5959,433,5560,4939,239,3056,1995,3757,1893,3041,6743,5976,4695,19.0,19.49,18.588572786530335
5119,4062,1991,294,5099,4890,693,5023,384,5554,3356,3331,4821,564,661,26.46,23.32,23.024408031397968
1549,279,4981,6165,1485,691,531,244,2906,5116,3852,4481,4387,3888,212,25.29,21.59,21.55965548706561
5763,6353,616,2734,693,6412,2633,70,3799,3679,4835,1217,3162,3917,6822,22.93,20.48,20.773823296798028
1129,870,2857,5498,1894,3698,6389,1060,1574,1811,891,906,431,983,611,21.62,20.0,20.37724096574005
5286,676,3050,848,6070,192,3829,5132,4276,1643,3026,5199,664,1934,44,45.78,34.91,35.00805921907939
2100,6253,4242,5593,1616,126,3598,2074,5003,182,845,4255,6553,3417,473,23.59,21.61,21.878058439406576
2058,3895,6976,2581,4958,1807,5234,480,5580,2254,1083,2458,318,6555,1529,28.44,23.59,24.112670933320757
2895,6441,3303,59,2479,7038,773,241,2602,3598,2024,3412,4949,2635,4028,43.99,33.04,32.804104904601864
4615,2842,6857,3269,3523,1711,643,2264,2464,3782,3822,5000,4656,3734,3603,17.82,16.57,16.618479825304256
3154,1526,2699,3294,482,2662,752,1397,2601,4455,220,1544,1729,5829,2986,50.77,41.23,41.56410053931059
5396,1127,5123,703,2767,3662,4968,4911,6239,5490,6009,3152,1730,5709,4439,17.41,16.26,16.277348793879277
6319,2747,621,156,5486,4525,3455,3855,1862,7101,5957,2651,6258,6828,6546,25.86,24.37,24.047517119632534
4211,4115,811,3794,5872,26,2331,4370,1680,585,1832,88,2577,344,749,23.29,20.56,20.635719819034783
1221,2691,1337,5682,786,4174,6750,6469,3307,5318,6879,3239,3190,4805,4146,44.43,36.34,37.727048379419216
7113,1104,4167,5654,2927,2940,2211,1654,2625,3154,4647,1494,6549,5017,6366,24.16,20.19,20.087310336589283
7114,1459,4675,1405,77,2506,5605,164,2281,3922,4280,7092,6180,5547,3499,28.17,25.39,24.845827709793937
6181,767,2234,2334,1177,4234,3698,3922,5568,1901,1467,2711,1201,6128,5558,28.05,25.76,25.30689076061523
2847,6091,4922,416,4468,2282,2820,214,4739,1527,4405,6377,5481,6242,791,29.23,26.58,26.00726597944591
3714,1102,2791,1726,6126,4449,1100,3463,1774,4221,1661,6874,5617,4658,3466,54.13,43.16,42.77446328111869
82,6935,4545,404,6336,5862,2906,4064,3048,498,3050,6620,6542,3264,3797,28.17,25.09,24.367954133717312
3583,5178,5952,1562,4554,808,1360,4812,695,2905,2131,2024,6286,3846,4305,23.83,21.97,21.25862868163361
1526,6233,4351,98,5425,4422,2748,5491,1826,1419,230,462,5868,6994,4805,29.71,22.73,23.372732181379206
4760,1641,5384,6818,2775,2322,5793,1063,2705,2438,3240,295,625,3324,6733,36.71,29.45,30.540153794785454
6386,2010,3719,3803,5690,343,2575,1417,6872,1178,4705,5824,1635,5218,5466,28.1,23.27,23.308162414694703
6515,4286,4758,3124,6922,6200,6470,4110,1245,6808,3106,270,3250,1148,2339,24.46,22.09,22.51665831124626
3408,3947,6129,1481,6848,6949,5452,5210,5055,774,4197,4082,4263,2138,2078,23.49,21.17,21.939991586289192
3062,5018,6324,6961,2841,4398,114,1619,6048,480,5297,4330,3796,2551,6975,24.86,21.92,21.715812379566547
845,1689,7050,123,1622,3806,5903,1010,2086,2543,2419,1847,94,1459,5478,20.25,18.31,18.119803681071094
5211,3396,2227,3031,5231,2852,2647,4583,1314,4529,5573,239,1090,6076,1719,26.28,23.58,23.076205722871055
729,384,1725,158,2116,6883,5815,3593,2933,2891,4567,6328,5778,618,769,21.59,19.41,19.20210641157539
5782,3344,5806,3491,1444,484,1984,4689,1272,4163,4694,6931,3455,2982,5755,29.1,23.45,23.526097904522636
5426,1575,5244,2857,5923,4222,4224,3348,279,1320,4469,2564,2267,3746,2380,28.82,23.38,23.950393678165913
