n0,monte_carlo,monte_carlo_max_hop,two_hop
926,4003.55,15.12,16.44000000000004
1500,3652.39,9.98,9.190000000000007
1390,2908.58,8.39,8.459999999999996
5915,2070.53,5.42,5.700000000000007
2770,3170.65,4.43,4.519999999999999
5048,2275.79,5.41,5.229999999999997
4121,2379.69,3.82,3.830000000000001
9927,2119.98,6.01,5.579999999999998
3476,2477.38,5.69,6.120000000000006
9941,2380.24,5.46,7.320000000000038
585,4851.99,15.1,14.890000000000015
9522,1374.46,2.66,2.710000000000001
2594,3220.12,8.18,7.77
7056,2692.23,8.59,9.240000000000018
6447,2861.5,7.75,7.800000000000013
8340,2163.01,5.47,5.050000000000011
6095,2530.25,7.82,6.7800000000000145
8915,2004.22,3.72,4.029999999999999
7288,2107.72,3.55,4.129999999999999
8225,2112.67,7.38,7.900000000000024
4394,2706.39,5.02,5.6
588,4925.52,13.43,13.489999999999995
449,4554.27,17.21,18.64000000000003
5964,2280.01,3.82,3.8700000000000006
7616,2540.66,3.54,3.4200000000000013
5217,2589.54,3.34,3.3700000000000014
6226,2957.69,6.84,8.05000000000001
6940,2012.29,4.49,4.750000000000005
8613,2165.75,4.44,4.509999999999997
2694,2542.9,4.48,4.609999999999998
9183,1648.4,2.57,2.7600000000000007
2907,3061.6,6.54,6.080000000000009
3868,1954.26,5.11,4.629999999999999
3778,3285.46,6.03,5.519999999999996
390,5186.75,26.49,24.490000000000016
2895,2917.75,5.28,5.8900000000000015
5327,2487.28,5.47,5.309999999999998
2844,2695.66,10.28,7.920000000000015
2239,3328.93,5.59,5.489999999999999
8358,2005.69,3.04,3.040000000000001
8359,2231.98,5.37,4.690000000000005
5893,1911.64,2.81,2.760000000000001
8417,2444.66,4.69,4.709999999999998
9173,2223.01,4.68,4.339999999999997
2979,3123.45,4.7,5.410000000000005
7301,2540.4,4.96,5.5200000000000005
6793,1900.6,2.99,2.840000000000001
8607,2747.09,4.84,5.079999999999995
5967,2386.09,3.04,2.760000000000001
9723,2223.19,3.38,3.8699999999999988
5796,1845.62,4.19,4.189999999999999
5929,2385.25,4.92,4.4099999999999975
7303,2638.3,6.22,6.380000000000011
2640,2900.69,6.75,7.079999999999995
6551,2217.98,4.91,4.539999999999999
7559,1692.86,3.6,4.379999999999998
8689,1972.77,3.04,3.010000000000001
4094,3276.13,7.39,8.510000000000007
8028,2269.23,4.35,4.489999999999999
4572,2441.4,6.4,6.399999999999997
8160,2820.07,4.45,4.710000000000001
8205,2530.15,8.59,6.520000000000003
8444,2062.79,2.9,3.4799999999999986
5798,2540.89,4.11,3.680000000000001
7449,2112.19,3.1,3.439999999999999
7553,1750.85,3.31,3.2800000000000007
5747,2120.56,3.5,3.4599999999999986
9301,1955.49,2.52,2.820000000000001
9135,2175.97,2.97,3.5199999999999996
7480,1792.99,3.68,4.27
7972,2378.43,4.53,4.279999999999998
3634,2481.34,5.64,5.629999999999998
5319,2387.42,7.18,8.190000000000037
2720,3978.43,8.9,9.260000000000005
4393,2117.84,5.55,4.820000000000002
7860,2333.02,4.43,4.479999999999999
5071,2799.63,4.39,4.2
4969,2216.48,3.72,3.9399999999999995
8261,2224.33,4.11,5.300000000000007
9210,2165.04,5.01,5.460000000000001
8482,1859.14,3.87,3.63
8312,2003.62,3.36,3.7999999999999994
9632,2648.98,8.62,8.880000000000031
6662,2376.77,3.84,3.7499999999999996
5109,2273.74,4.54,5.230000000000004
3404,2597.84,4.35,4.889999999999997
8010,2006.53,3.57,4.029999999999998
8386,2964.29,4.65,5.059999999999997
6006,2217.12,3.91,3.750000000000001
1234,4333.59,12.33,13.920000000000034
5594,2810.37,4.61,4.79
137,5028.95,25.47,25.720000000000063
3135,3329.31,4.82,4.77
1739,3284.22,5.7,5.919999999999999
962,4709.17,13.97,12.370000000000017
9411,2226.61,5.39,4.909999999999997
801,4068.73,11.59,11.66999999999999
4474,2283.86,4.45,4.499999999999998
9694,1687.05,2.65,2.800000000000001
3712,2968.97,5.04,5.389999999999998
