n_nodes,influence,n0,n1,n2,n3,n4
5,994.0500,967,128,821,731,604
5,993.8500,731,821,234,604,967
5,993.8500,731,821,234,604,967
5,993.8500,731,821,234,604,967
5,993.8500,731,821,234,604,967
5,993.8500,731,821,234,604,967
5,993.8500,731,821,234,604,967
5,993.8500,731,821,234,604,967
5,993.8500,731,821,234,604,967
5,993.8500,731,821,234,604,967
5,993.8500,731,821,234,604,967
5,993.8500,731,821,234,604,967
5,993.8500,731,821,234,604,967
5,993.8500,731,821,234,604,967
5,993.8500,731,821,234,604,967
5,993.8500,731,821,234,604,967
