n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
926,1500,1390,5915,2770,5048,4121,9927,3476,9941,585,105.75,27.35,28.470646355584027
9522,2594,7056,6447,8340,6095,8915,7288,8225,4394,588,92.21,27.2,26.672871348462763
449,5964,7616,5217,6226,6940,8613,2694,9183,2907,3868,77.4,26.53,27.206065994722717
3778,390,2895,5327,2844,2239,8358,8359,5893,8417,9173,131.71,36.02,34.16067068748163
2979,7301,6793,8607,5967,9723,5796,5929,7303,2640,6551,81.32,23.68,23.284028951950866
7559,8689,4094,8028,4572,8160,8205,8444,5798,7449,7553,66.48,21.38,21.877635744090668
5747,9301,9135,7480,7972,3634,5319,2720,4393,7860,5071,58.57,24.0,23.451998631111085
4969,8261,9210,8482,8312,9632,6662,5109,3404,8010,8386,62.23,21.52,21.89371183089701
6006,1234,5594,137,3135,1739,962,9411,801,4474,9694,122.29,38.57,39.02555304016758
3712,1741,8558,2236,4355,4011,3448,989,6929,522,930,147.82,43.8,41.643912298300876
5936,5901,2816,4087,384,1358,1887,1105,415,669,346,197.37,45.83,46.26638990570907
6112,4189,2093,2574,3010,8570,31,6317,9657,707,4060,139.58,38.84,38.79758107910738
2480,594,68,5639,1853,4686,5524,8007,504,5052,7350,175.79,44.75,44.48885505198501
9035,9914,749,4324,6583,2514,7746,3695,1531,5182,1671,92.05,26.36,25.33369070091997
396,7337,2089,8491,9583,6438,7977,8434,5373,2356,5587,89.24,27.4,27.25710396048526
4245,4289,9929,6877,295,9141,2303,930,4144,549,2157,143.86,37.95,39.07833990423955
2640,2796,1570,7428,3795,8327,514,4042,3808,7285,1205,139.04,41.22,42.0914829869467
4108,1317,9686,3738,5895,4204,6930,4566,8621,79,2475,110.35,34.33,35.28922055385415
581,6303,6696,2625,1821,8389,1438,3946,1669,1634,324,165.74,46.04,44.914274286315376
2977,3793,1723,3561,400,8531,7608,7436,5074,8774,6225,107.34,29.81,29.369644450214277
3480,3442,7106,6973,8380,349,9520,9688,839,6848,8602,80.31,27.66,27.540233954978802
9524,2969,1536,7861,5999,319,8506,1942,6004,4744,6098,150.97,42.57,44.3831402419157
5050,312,6754,1657,1720,5012,3250,257,7396,982,6728,140.52,40.11,40.95031024749079
7960,7591,3411,9645,1208,87,4658,395,6109,5010,1254,192.0,50.75,51.47230188628063
3590,8035,3151,1896,9364,6117,6418,7589,2288,5651,6472,99.61,25.65,25.920481981592495
1994,4164,1995,2014,1319,5480,6407,3473,1726,404,7706,116.82,35.36,36.28182715576155
707,8158,4763,5858,7488,2317,6142,4406,7933,8622,7824,82.69,23.51,22.90530089215729
6864,8062,4862,6466,3794,2562,8008,9773,4250,8987,7006,74.83,25.05,25.683764922800762
1381,9599,9433,1572,1165,5833,2885,8933,2400,6828,1095,109.95,33.3,32.74349819423853
1411,615,2105,4855,6399,3796,5397,7190,2826,8585,4702,94.64,29.21,30.250001823722826
1836,2556,8861,6942,1575,5387,8462,4073,8424,4214,2778,88.67,30.34,31.055681288551973
2580,7552,3841,6621,5874,9395,2371,7645,7228,481,9751,78.68,27.39,28.15737501606047
6279,2956,6436,8358,877,7904,4488,6634,4156,6752,7741,57.7,24.94,24.37268872397592
5899,8971,5418,1333,3686,8730,3078,6598,6267,190,5127,138.36,42.43,42.489551914704975
7611,8578,7639,2906,1547,280,6601,3547,9326,9935,6320,91.94,27.39,27.947695291149603
3530,1645,6389,9137,3269,4495,9604,9506,3137,8024,2258,74.49,23.79,25.533094403600597
139,7117,7898,4156,8412,9274,2843,7652,3358,1193,5738,90.96,31.84,31.12094930985073
49,7953,8735,1072,9692,7946,5486,7525,4373,8239,7541,105.73,29.8,29.61495763636753
451,1307,5695,2845,6627,4182,2209,886,2663,8183,6253,125.94,33.23,33.311688792955046
7612,4830,2553,170,4631,9132,7657,29,6004,557,8814,138.64,41.61,43.20417804896208
6264,9245,7254,3349,5053,8163,2185,7926,8823,4959,1256,80.62,24.85,24.843644204087127
4226,5129,4983,5467,5114,6438,8488,1522,8330,3450,6408,79.82,27.33,26.875889782323775
9768,8691,2450,8268,1460,5047,671,3816,7496,9196,3802,116.12,31.19,31.87077138593731
8562,4546,1003,1833,1834,6213,5973,3501,5216,5834,1267,102.13,28.16,29.64053910944554
5483,7493,5942,2727,8152,7241,4783,7554,2193,7241,3537,80.47,21.99,24.752207834004576
4473,5344,2604,1631,3896,7682,3105,6124,3036,5834,2297,96.33,30.59,30.88437933137727
2218,3820,4401,9021,6193,6557,5607,4599,9750,8234,9516,85.7,23.54,24.60450463443179
5250,6544,4777,8715,1190,6020,5055,6474,7929,2863,4225,113.47,26.77,26.99014298252985
5799,7220,7809,1436,3054,5158,6209,2081,459,1708,5747,102.57,26.29,26.898728420814514
2737,5884,1262,7150,137,8891,5249,3879,9742,6388,8866,102.69,30.84,30.155453347674907
4663,7682,2467,5895,5183,3311,8166,1557,2329,3347,5428,69.24,25.12,25.10925743407522
4112,2316,6887,5904,4098,1460,5614,3072,4038,3933,767,120.15,35.43,34.683519156408195
5512,6107,1010,2359,2907,1033,7041,7267,4455,2175,5258,97.53,31.26,31.674697875164917
8568,9450,1907,5538,6464,3731,887,6427,7762,8025,5191,78.79,29.27,28.6520971020266
8923,9790,1483,9633,8362,8824,8121,6574,7447,2775,6746,51.41,24.04,23.40520033630016
6324,8597,7416,756,1773,7394,9688,2100,1940,8192,2868,78.2,27.07,27.854174783265638
1267,6432,5010,7498,144,4144,1736,5744,3614,2836,408,122.64,34.12,35.470305257724576
2406,7000,1506,5505,7625,815,7779,3957,1058,7888,2285,91.21,30.12,31.55868493951581
9154,497,2271,8227,8882,988,792,3270,8948,102,8566,139.65,39.51,39.51428348999513
5531,8658,3907,2293,6087,8062,24,2158,8849,1909,4041,119.36,35.0,33.493862973052835
1773,7640,3469,870,3526,6211,5517,6452,8593,8308,2670,91.93,29.32,28.38619805706989
8371,1727,2480,3445,2842,6181,3307,4872,5581,7059,2354,102.72,23.37,25.338507094536634
7007,2136,6523,5139,4903,1627,9215,1637,7746,4462,4660,74.02,29.66,29.905699951823784
8640,8010,4585,3753,6892,2254,8962,1703,501,9862,9039,80.17,25.79,24.451775978029115
3309,3478,3184,6413,9499,640,2262,385,4300,7784,8842,121.59,33.36,33.440623245407316
783,3678,2366,9799,5120,625,3209,1775,2300,8917,3055,135.94,36.55,35.631484097718946
1511,7600,4780,3422,2581,5313,4543,8493,9321,1106,6761,84.37,24.83,27.074631814058236
6806,552,7460,4872,1999,4460,258,3512,6858,5459,4284,118.86,34.34,33.38553974241202
8814,6429,9724,8609,3295,7040,2109,2798,7334,7446,5666,64.85,23.48,23.73827621766756
6272,7753,4171,3126,9516,7800,7289,3147,7689,9393,5533,86.86,26.09,26.214346673265833
5070,1159,2792,6053,9913,7722,3641,9451,2098,5043,3396,89.2,25.9,25.665131444563418
8770,4901,1607,206,475,3242,5129,959,5225,8738,4192,120.21,35.1,34.15063338552471
5617,7218,1179,6870,7710,299,4630,9499,9408,2160,3477,106.31,33.18,33.15236140819069
2466,2658,9942,6155,1062,9636,7327,4574,1347,8118,7844,73.23,27.09,27.10818602456452
3892,2478,9255,4903,3721,3324,5487,9688,6420,8584,6664,79.25,27.2,27.635833797674223
3845,3490,9194,1014,4284,4086,2266,6410,7145,1956,7467,100.26,30.46,30.242461864810373
6419,6471,7778,6224,4666,3524,3942,3671,900,8726,8599,85.81,26.4,26.144812157025225
1482,9878,8905,58,881,6344,7055,6578,3791,8432,4469,153.15,45.08,45.05441197741122
1654,5971,8360,5918,8518,8073,9517,1151,7539,3623,4581,70.05,27.31,27.692564960168806
405,481,7840,684,2118,2322,3383,5270,3952,8809,795,136.24,34.31,35.33845065940774
2373,4838,1672,9141,8861,1418,2234,7166,2296,555,5087,119.45,30.94,30.177083229971387
8379,4395,7753,770,9114,5819,5571,1594,9928,5891,1753,102.54,28.5,28.311601679398226
9979,5703,5954,4514,7834,4636,8344,9833,2454,419,726,97.32,28.88,28.182415233698006
5576,7111,134,5725,8757,830,1257,8852,8300,9987,7135,151.94,43.26,42.89042758964154
7022,6871,3930,2979,2663,737,260,9716,5784,2972,4829,102.71,27.53,29.303532561442932
325,658,4040,9272,3597,6600,1037,5900,1816,9780,1107,159.72,41.44,41.61769977937323
3975,3823,9013,3111,1686,102,6640,1310,8195,4604,9535,108.39,31.76,32.24577042109259
3624,858,8610,8477,8646,6605,6997,2074,2536,6994,2123,93.78,30.39,29.849349203867284
7533,6108,865,9369,2993,8460,7208,7167,9818,7306,2660,84.97,27.79,27.46557813187557
8119,9740,2094,5750,2386,377,4117,3066,2473,6753,9335,98.69,27.33,28.445448926635258
4102,7247,7701,7609,3082,6930,7133,4414,3594,5787,514,125.86,35.77,35.89443249993454
6466,457,6988,4952,395,8975,7819,9321,4287,4432,4048,108.07,34.16,33.981349666406956
7640,7487,5980,8551,7564,4034,9111,8760,2613,7550,4720,83.8,24.62,25.02156969010722
5925,6878,1797,8280,4025,6337,1919,7088,9797,7560,8540,80.42,23.48,24.346740811327944
7448,1477,6398,7414,5943,9126,5714,2712,2406,3824,2849,74.0,29.25,29.057584938751187
6692,7391,8173,2828,6668,4324,5121,9344,6634,4901,4334,60.77,25.04,23.683980373640896
5137,188,6567,9704,659,3376,7450,1660,1872,175,5938,122.87,40.22,39.90675754334358
5284,9912,5190,6652,2926,5335,1318,8632,9826,7867,6591,69.79,23.61,23.055646429576704
3856,7285,1547,9883,302,5645,497,4964,8084,2293,839,156.93,33.58,35.376031948291576
154,5403,6648,7838,81,7899,9422,3335,3652,5367,2718,116.02,39.37,39.68766559341274
