n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
163289,66963,194455,93987,208455,180996,247057,220597,193959,14.83,14.15,14.400000000000004
170926,241781,138946,7603,220292,122060,203412,247295,65287,16.29,14.88,15.350000000000007
170124,13593,236165,41117,29676,97463,122963,227657,64637,16.25,15.27,15.430000000000005
99813,142543,26731,150455,65360,3437,191675,56814,106994,16.94,15.77,15.560000000000004
73264,47730,240214,227399,200730,102088,41839,199734,208967,16.13,15.39,15.440000000000003
18856,36377,161985,161861,116611,33213,34666,465,254892,16.14,15.45,15.440000000000007
228433,1392,54907,202792,56487,251691,257535,43478,228696,14.96,13.86,14.040000000000004
43642,75839,82221,252045,52137,141354,229669,177689,164031,15.34,14.83,14.740000000000004
53681,47623,246671,253901,181047,51610,253379,252994,234289,16.39,14.64,14.690000000000003
100459,78325,5654,94683,108765,43504,245312,38194,69156,16.41,14.69,15.000000000000005
17075,86993,78999,214276,158101,153653,886,156232,177716,16.48,15.97,15.510000000000005
185513,88577,17307,81253,93153,214569,80232,126024,182562,15.58,14.47,14.530000000000005
82783,48437,126148,123873,184724,46168,14942,67156,255616,16.05,14.86,15.030000000000006
246156,5994,248832,196554,93754,221480,105983,4736,143934,16.16,15.1,15.350000000000005
206500,109793,95993,98661,151655,220524,2379,118704,12249,15.38,14.08,14.470000000000006
185534,47426,163502,250394,250188,51516,31200,198111,64510,16.21,15.3,15.100000000000007
243703,214825,246951,121164,90277,134347,93006,234018,137547,16.08,16.18,15.410000000000005
65770,203319,121333,28325,154602,196188,204731,208988,96284,15.93,15.35,15.030000000000005
225363,77558,9602,113502,247935,256466,23902,54652,89323,16.07,15.44,15.040000000000004
134448,160124,95060,240671,38848,89118,72266,242272,184184,14.83,13.86,14.250000000000005
142906,24136,81906,179821,83047,80260,46524,209393,20498,15.39,14.97,15.200000000000003
164313,39024,189041,180662,81082,261285,126823,42343,188777,16.34,15.05,14.970000000000006
12727,21222,258657,157456,139861,242117,106401,8343,62216,15.85,14.97,14.770000000000005
194132,155703,90133,216608,65590,119449,170646,110561,38175,15.73,14.71,15.290000000000004
14603,256652,240142,167332,8577,210151,129384,87604,219789,17.08,15.63,15.450000000000006
54279,34228,257242,191801,147861,248983,34806,165255,235011,16.78,14.97,15.560000000000004
206571,108481,27952,44255,113916,97779,39123,15406,221441,16.81,15.03,15.510000000000005
110269,77283,37015,118791,241697,261960,162634,223412,44378,15.51,14.69,15.150000000000007
255854,136890,118892,251692,127967,180575,191235,83283,125578,16.36,15.13,15.010000000000005
71836,76289,123228,105850,236417,38405,29507,98828,215496,16.25,15.48,15.380000000000008
259099,139395,251609,47027,164355,245666,130894,227488,88730,15.78,15.09,14.800000000000004
