n_nodes,influence,n0,n1,n2,n3,n4
5,16.7702,452,505,939,271,795
5,16.6252,452,843,271,939,795
5,16.6252,452,843,271,939,795
5,16.6252,452,843,271,939,795
5,16.6252,452,843,271,939,795
5,16.6252,452,843,271,939,795
5,16.6252,452,843,271,939,795
5,16.6252,452,843,271,939,795
5,16.6252,452,843,271,939,795
5,16.6252,452,843,271,939,795
5,16.6252,452,843,271,939,795
5,16.6252,452,843,271,939,795
5,16.6252,452,843,271,939,795
5,16.6252,452,843,271,939,795
5,16.6252,452,843,271,939,795
5,16.6252,452,843,271,939,795
