n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
637,261,759,367,814,707,965,861,757,667,944,542,29,860,476,684.36,84.42,94.48999999999997
794,965,255,664,53,922,160,115,380,480,889,252,389,556,104,682.17,111.71,121.78999999999992
587,255,13,748,221,417,286,186,938,888,784,398,163,780,816,675.99,129.69,145.5199999999999
73,142,632,632,455,129,135,1,995,892,5,214,792,220,983,677.55,127.47,155.44999999999987
169,893,170,296,321,984,203,552,897,694,640,209,186,963,991,677.5,102.87,108.74999999999993
707,201,989,988,915,392,305,22,369,424,169,958,149,270,66,680.03,118.06,128.84999999999994
339,308,837,617,600,3,610,694,724,346,67,317,363,838,313,675.43,113.86,124.70999999999994
492,713,323,189,492,483,721,180,58,262,998,961,23,972,767,679.37,105.53,124.72999999999993
366,865,413,18,562,806,428,374,385,592,861,9,463,47,724,675.32,156.52,179.90999999999988
185,638,978,977,201,121,773,251,951,839,964,473,352,524,363,681.04,103.93,112.99999999999996
914,537,256,794,473,110,603,766,799,816,376,880,302,37,443,679.31,108.26,116.06999999999994
968,93,213,348,525,625,371,940,151,348,282,946,719,558,94,678.91,91.37,104.23999999999995
319,702,324,313,181,817,80,641,152,738,705,316,495,165,737,675.82,108.45,113.57999999999991
49,82,615,546,945,415,32,243,758,608,352,846,256,466,666,677.11,125.04,136.09999999999994
431,149,57,938,653,33,820,505,342,858,212,133,749,577,972,677.64,116.21,126.90999999999993
135,645,918,806,423,109,172,444,381,152,60,865,430,301,144,679.42,122.12,133.1899999999999
464,944,635,872,173,999,534,464,983,499,705,747,325,490,280,681.17,78.69,86.51999999999998
298,481,413,923,150,115,386,841,544,982,183,642,959,511,888,678.38,100.4,106.32999999999994
346,184,91,503,278,527,800,561,888,514,369,64,804,814,793,678.11,104.27,111.92999999999995
364,711,601,679,35,777,313,372,572,721,684,287,855,497,271,678.96,98.84,103.14999999999996
788,707,733,300,979,968,348,665,182,594,872,11,485,560,792,680.76,113.21,124.04999999999995
256,333,687,280,474,295,836,512,662,689,816,365,356,280,659,683.75,84.27,100.63999999999992
353,755,960,848,418,358,944,863,176,890,887,704,460,999,373,682.07,83.75,90.62999999999994
979,342,530,145,542,170,203,856,370,959,874,488,289,708,80,678.59,104.12,114.85999999999994
736,686,747,426,175,631,799,958,594,528,681,958,430,309,638,678.23,82.86,94.75999999999993
566,793,887,652,277,737,28,200,163,600,451,639,665,185,224,677.41,116.81,129.8799999999999
777,702,184,646,735,42,482,231,169,55,913,136,113,324,991,678.69,116.15,128.91999999999993
185,494,198,561,36,425,476,359,389,678,626,73,604,209,243,676.9,120.29,133.4199999999999
735,924,382,0,358,415,974,285,876,419,887,117,705,851,560,677.16,105.43,113.34999999999994
382,987,36,563,628,308,97,302,558,524,347,973,594,300,981,682.36,109.43,122.74999999999993
