n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
4185,5874,8684,475,7628,4080,849,2569,1854,22.79,20.21,20.329130264690612
6091,7685,4039,6238,8908,1670,9403,4085,214,23.97,19.91,21.334898083251257
3550,6687,4579,2983,6380,2614,1178,2273,7288,17.94,16.22,15.13539317937246
2075,2166,29,87,3431,3530,2717,2727,4739,58.62,50.21,49.78965930460954
5138,3258,8834,3355,2976,3225,6278,4895,353,29.94,27.31,26.055821751400558
5917,6797,2719,2387,4322,1067,5437,4937,9881,26.83,23.77,24.48306107886587
9603,55,9764,5536,1081,5078,5822,5014,7876,24.03,22.37,21.27044189525324
5173,3027,7884,7742,2885,933,4197,374,5859,23.98,19.84,20.135690252812243
6623,296,8995,6862,5999,6166,9478,148,7419,22.52,19.79,20.329580162057443
765,2964,3219,1950,4031,7572,5642,8396,5812,20.79,19.32,17.807974258176987
8596,4110,7583,1770,9662,6017,4847,600,7093,28.01,23.36,23.564916295610065
1493,3415,5582,8403,5941,2428,5569,4516,8931,20.56,16.31,15.959427664270734
1508,5119,5190,5016,2907,1281,2439,5067,7926,21.35,20.17,19.393952982446898
2646,795,1326,9841,8741,6650,521,3888,9731,30.67,27.37,27.830888502229964
5633,4099,7465,6910,2385,912,536,8086,5475,31.12,27.52,27.779897780054124
3392,2139,9241,2175,6780,1747,2765,7119,6111,24.76,23.11,22.407775834080315
2445,962,6891,4830,2313,7424,2773,8555,7430,18.95,17.03,16.618829739674013
7997,5205,7848,4489,4768,7701,6615,2400,1844,18.32,19.98,17.345703200541266
6176,8712,2939,8180,5545,2951,1460,8058,4461,25.47,20.18,20.580476702603672
8440,8980,8238,5919,1033,5827,9625,562,5008,21.47,19.19,19.174531554784295
5954,9163,4601,7957,4339,4814,5571,2926,9513,25.7,20.59,20.24889033919558
189,7770,8961,4107,5339,4484,7584,4732,8197,48.95,48.16,47.35210873970403
5842,5699,4487,5662,6692,5735,2825,7369,5968,22.11,18.8,19.375906719717065
5477,8489,2324,8672,2722,3254,5931,7819,4634,18.08,14.79,16.229425215727797
1291,6826,2815,9516,8461,6894,4958,9063,4435,23.51,21.01,20.770333880678702
452,3204,2621,9608,7226,2961,3588,2957,685,35.76,30.54,32.449245615663266
7726,3706,2715,887,2187,1815,5199,2974,7907,23.31,21.12,21.028909948512112
3168,8983,584,6807,7623,5752,6230,1179,9669,35.91,31.4,31.688843489971962
3348,3896,6127,10,5742,6641,4563,6718,1885,45.75,42.5,42.3202635791156
8966,6125,590,9010,4937,1553,4837,8932,8399,32.29,26.73,27.376981354653527
5560,9517,4803,5760,2116,6866,6705,9239,8820,19.43,17.51,17.154949461958708
6052,7659,2328,2568,9763,6270,9238,7815,3262,18.62,17.65,17.34704717336283
2178,9971,1488,5752,15,6256,1768,5341,9270,52.92,48.44,47.68152565909924
8837,2305,5332,9245,6157,7032,7072,3708,8084,25.92,23.03,23.630938525873873
4775,7857,6222,6289,2605,9761,9731,4256,4928,20.94,19.11,17.865036894314652
8131,4113,6807,322,5228,5037,8056,4692,2347,26.5,23.31,22.56838941920561
7814,389,1996,7265,4022,4802,654,2235,6428,21.74,21.3,19.325042615372425
216,7869,8725,9180,4485,3989,7770,602,4024,25.15,24.22,23.047821653388816
8030,4385,2535,4681,4803,8065,9962,7776,8490,19.76,15.56,16.993606439143754
9893,1936,264,2064,4926,4625,8740,5507,4863,22.73,19.11,19.785791450673504
8681,436,7607,5730,5915,9679,2170,596,46,30.57,24.55,25.66963062693858
4135,9064,7464,1762,8938,3132,238,7039,7007,32.95,25.66,27.293643014950383
9746,9431,7895,6315,7794,6420,3218,4857,7619,17.44,16.17,16.05824554123273
1082,4975,52,7091,9537,4691,7740,5094,2337,30.81,27.68,27.64587669652368
2710,7838,8996,8154,5418,8813,2515,6972,9598,18.58,16.46,15.92143675443964
8870,795,1120,3768,4377,1395,1030,418,5456,31.4,26.62,26.787906788322626
7034,1125,6639,7973,801,2021,2004,3591,1821,25.14,20.62,20.447030893015764
2205,4792,7175,2453,2999,3035,6781,2640,1101,24.56,23.42,21.440108547394676
3492,713,9101,1772,6212,1179,4585,943,9356,32.12,29.23,28.958472177930126
9424,1939,6529,2200,163,7072,1498,5153,9833,34.62,32.11,31.187292571112017
8019,8021,5790,6130,913,2264,4828,2475,9316,22.53,19.18,18.95215577157885
8287,4755,9091,9009,3614,4313,1035,9038,3860,16.85,15.76,15.195731750176972
4164,4643,8470,2191,3840,6081,7427,6371,2937,20.1,16.17,16.81929561054561
2149,306,5596,1396,9391,588,1493,2044,8297,29.62,25.28,26.86446394860964
9731,7430,3908,6387,7579,7871,5296,1762,8695,19.08,18.55,17.036912403625365
482,8881,6301,879,2470,7034,3655,1901,1372,26.65,24.3,23.310889919613686
8051,3465,2289,6158,5804,3850,4748,5460,5712,23.03,18.73,18.148676512543883
6320,6195,2235,5870,4848,7100,5934,8478,595,21.41,20.75,20.54756160928317
9709,9392,3520,2957,6480,1036,1589,607,543,31.6,28.13,28.751938170073785
3053,3316,3204,646,8028,7880,5710,7,6995,32.48,26.96,28.100662430632
7703,4924,7022,5296,7627,7567,1634,3139,2534,16.06,14.77,14.940411340472824
2605,1166,6138,6318,7694,2492,9045,4162,1806,31.52,26.83,28.178964732044854
4545,2646,4703,3852,543,7897,525,5640,6045,25.97,24.01,24.006648281735238
5178,964,356,7481,7728,2555,1931,5313,4769,29.2,23.6,24.556904079797782
7436,3931,2674,549,3293,408,9416,3776,1281,24.09,21.54,22.8200091941621
6571,5967,5109,3022,7668,5922,4639,1095,7668,18.37,17.46,19.671812049753143
2676,3940,2877,3420,719,9972,7055,4435,102,30.87,28.1,27.57727550912736
7568,997,7422,6720,2781,736,545,8985,8502,24.8,22.29,22.46423029707167
9260,5734,1537,1166,3882,8047,1506,7721,880,23.9,19.04,19.773504192638327
3988,826,8149,6509,985,784,4184,6676,7305,26.05,23.25,23.04067905155736
5012,841,616,3186,2939,8333,6592,3081,8704,50.26,44.77,44.854812569069054
3829,1382,5142,1769,1422,8879,2653,9802,1234,32.26,29.36,28.522741720183294
3512,285,7228,8841,5859,7971,6933,9362,6170,17.18,14.9,15.985426899549447
8557,2174,202,5039,7357,3669,9084,1895,2272,42.56,38.12,37.4854680504753
5107,7917,1435,4316,6596,5126,2173,2126,8794,23.0,19.26,20.63386942250392
1343,7726,4011,1381,7023,9453,4020,4519,1006,22.41,20.48,20.560005668934238
8071,4075,786,3274,4686,6123,1614,1177,6890,21.54,19.31,18.718096055539647
5143,6223,9110,1,4684,2155,9416,463,7244,38.75,38.29,36.22559698098268
2350,306,773,7005,4385,1745,6265,9206,2133,25.64,23.82,23.59412218334512
5263,1080,5020,2774,2250,4302,8154,5295,4677,28.61,24.31,23.667332974820464
557,1040,8886,9129,456,450,1993,829,2131,42.59,38.58,39.02292366413053
5851,7142,4229,272,3786,8641,7027,2053,5937,17.9,15.7,16.694532457106988
3296,5412,5869,203,2675,9575,2673,1561,4393,31.17,26.03,26.114217416145728
8688,9927,2804,2359,7310,7119,7036,1936,5463,22.5,16.72,17.255839384923448
5194,7304,3740,7552,9768,7113,2810,7232,793,20.87,17.51,16.66586604080191
2631,8726,7754,8051,9765,26,1696,2078,6872,50.98,47.2,47.75658955788336
857,3400,17,538,9453,3863,7896,5804,6434,22.57,19.93,20.610159931401455
7605,3532,3298,4539,3295,4968,9214,8451,5848,18.94,16.17,16.316485789271113
3957,6007,5763,4067,1016,8099,6567,5720,2343,26.36,22.8,23.244728021027328
2340,3904,8030,6251,618,1536,2778,6504,1617,26.71,26.86,25.949827018526708
4611,3265,5309,7817,7702,8745,1492,3260,6167,21.52,18.8,17.628734979418788
165,1696,8384,9917,9612,3026,6374,364,5197,51.93,44.71,44.56500317167645
443,9998,5113,8414,6272,8211,7800,8940,6538,18.8,16.56,16.6854922517214
7368,9492,9133,1001,8793,2402,6826,5944,9724,19.77,15.29,15.59207251082251
330,8555,3388,4655,4692,1273,447,1429,5830,44.66,40.69,38.97763857465065
9509,6768,5026,236,4499,3840,1180,619,1447,17.67,16.04,15.827358042561405
4924,5757,9924,9207,3420,7914,8465,1506,1983,21.49,18.6,18.104803011560648
3917,5602,8912,6939,6445,48,6392,6192,2918,28.02,23.73,24.032171821229696
8656,3394,5265,6335,5311,1784,9067,6127,4079,17.89,15.87,15.434216844885077
1639,3485,4814,5006,4385,1276,2743,1256,6767,31.08,27.15,28.35194244410363
