generation number, pop_size, worst, best, median, avg, std, diversity, improvement, number_of_selections
0, 2, 364.85, 366.12, 365.485, 365.485, 0.6349999999999909,0.875,0,[1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300]
1, 2, 362.33, 366.12, 364.225, 364.225, 1.8950000000000102,0.07499999999999996,0.0,[1.e+000 1.e+000 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300]
2, 2, 361.15, 366.12, 363.635, 363.635, 2.4850000000000136,0.09999999999999998,0.0,[1.e+000 1.e+000 1.e+000 1.e+000 1.e-300 1.e-300 1.e-300 1.e-300]
3, 2, 365.68, 366.12, 365.9, 365.9, 0.21999999999999886,0.625,0.0,[1.e+000 1.e+000 1.e+000 1.e+000 1.e+000 1.e+000 1.e-300 1.e-300]
4, 3, 365.66, 372.23, 366.12, 368.00333333333333, 2.9945988416183944,0.07499999999999996,0.01668851742598059,[1. 1. 1. 1. 1. 1. 1. 1.]
5, 2, 372.23, 373.16, 372.69500000000005, 372.69500000000005, 0.4650000000000034,0.050000000000000044,0.0024984552561588447,[2. 1. 1. 1. 1. 2. 1. 1.]
6, 2, 370.25, 373.16, 371.70500000000004, 371.70500000000004, 1.4550000000000125,0.050000000000000044,0.0,[3. 1. 1. 1. 1. 2. 1. 2.]
7, 2, 373.16, 374.47, 373.81500000000005, 373.81500000000005, 0.6550000000000011,0.07499999999999996,0.003510558473577024,[4. 1. 1. 1. 1. 2. 2. 2.]
8, 2, 367.97, 374.47, 371.22, 371.22, 3.25,0.07499999999999996,0.0,[6. 1. 1. 1. 1. 2. 2. 2.]
9, 2, 375.61, 376.55, 376.08000000000004, 376.08000000000004, 0.46999999999999886,0.125,0.005554517050765038,[8. 1. 1. 1. 1. 2. 2. 2.]
10, 2, 374.03, 376.55, 375.28999999999996, 375.28999999999996, 1.2600000000000193,0.07499999999999996,0.0,[10.  1.  1.  1.  1.  2.  2.  2.]
11, 2, 370.94, 376.55, 373.745, 373.745, 2.805000000000007,0.050000000000000044,0.0,[12.  1.  1.  1.  1.  2.  2.  2.]
12, 2, 375.33, 376.55, 375.94, 375.94, 0.6100000000000136,0.6166666666666667,0.0,[14.  1.  1.  1.  1.  2.  2.  2.]
13, 3, 374.29, 376.55, 375.03, 375.28999999999996, 0.940779818377641,0.5,0.0,[15.  1.  1.  1.  1.  3.  2.  2.]
14, 4, 372.67, 376.55, 373.83, 374.22, 1.4362102910089487,0.43999999999999995,0.0,[15.  1.  1.  1.  1.  6.  2.  3.]
15, 5, 368.35, 376.55, 374.54, 373.1940000000001, 3.080692130025329,0.3849999999999999,0.0,[15.  1.  1.  1.  1. 10.  2.  3.]
16, 6, 372.08, 382.39, 375.375, 375.9683333333333, 3.4597948718898848,0.10250000000000004,0.01550922852210855,[17.  1.  1.  1.  1. 14.  2.  3.]
17, 5, 369.12, 382.39, 372.89, 373.992, 4.983799353906612,0.11750000000000005,0.0,[17.  1.  1.  1.  1. 16.  2.  5.]
18, 5, 373.75, 382.39, 377.07, 377.164, 2.9229957235685387,0.10999999999999999,0.0,[17.  1.  1.  1.  1. 16.  2.  9.]
19, 5, 366.93, 382.39, 375.68, 374.33000000000004, 5.397729152152775,0.3833333333333333,0.0,[17.  1.  1.  1.  1. 16.  2. 13.]
20, 6, 375.5, 382.39, 379.4, 379.1383333333333, 2.3488679306328666,0.33333333333333337,0.0,[17.  1.  1.  1.  1. 16.  2. 19.]
