n_nodes,influence,n0,n1,n2,n3,n4
5,922.2900,480,265,564,239,594
5,922.2900,480,265,564,239,594
5,922.2900,480,265,564,239,594
5,922.2900,480,265,564,239,594
5,922.2900,480,265,564,239,594
5,922.2900,480,265,564,239,594
5,922.1500,480,265,239,718,564
5,922.0700,480,265,239,718,564
5,922.0700,480,265,239,718,564
5,922.0700,480,265,239,718,564
5,922.0700,480,265,239,718,564
5,922.0700,480,265,239,718,564
5,922.0700,480,265,239,718,564
5,922.0700,480,265,239,718,564
5,922.0700,480,265,239,718,564
5,922.0700,480,265,239,718,564
