n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
137,582,867,821,782,64,261,120,507,779,460,483,667,388,807,107.4,37.8,39.674718261375055
214,96,499,29,914,855,399,443,622,780,785,2,712,456,272,127.95,52.08,52.14672855853043
738,821,234,605,967,104,923,325,31,22,26,665,554,9,961,153.79,59.79,60.54087314652688
902,390,702,221,992,432,743,29,540,227,782,448,961,507,566,99.07,38.27,39.349579052698324
238,353,236,693,224,779,470,975,296,948,22,426,857,938,569,102.05,38.15,38.982786291230255
944,657,102,190,644,741,880,303,123,760,340,917,738,996,728,84.19,38.25,37.49479540947875
512,958,990,432,519,849,932,686,194,310,290,601,996,903,511,105.46,36.88,36.902476118689464
866,963,517,402,603,873,35,491,248,761,816,413,424,680,177,107.85,37.0,36.86909758427949
375,561,903,719,794,690,755,383,88,449,679,520,110,797,167,101.05,40.7,40.29549868021318
533,860,402,379,501,750,30,480,44,315,720,868,629,607,592,110.33,44.96,43.76532381503542
403,662,174,172,514,232,12,789,204,552,942,880,561,237,414,135.82,50.8,52.92150631846549
526,352,975,867,591,361,470,931,275,675,561,623,980,746,5,113.07,41.1,40.72055518903532
392,802,877,840,977,907,960,758,524,828,132,531,796,574,210,89.83,34.23,35.366751723651156
436,972,57,492,890,373,583,567,204,963,516,423,496,832,365,101.05,38.2,38.93703212365731
424,354,1,551,553,638,805,627,339,469,614,28,823,235,650,98.13,35.9,36.94511129970325
181,563,598,185,881,93,817,564,816,871,836,953,261,33,861,102.36,40.75,40.11318306907769
966,689,72,85,888,17,463,14,772,773,287,255,275,112,816,133.29,52.23,51.393909270577375
639,189,352,297,71,171,163,261,540,974,172,672,279,663,728,121.34,42.67,43.2525514101263
301,465,719,329,508,485,116,24,319,395,351,431,815,192,264,118.22,46.12,46.73134635430077
111,259,921,747,522,214,988,620,442,836,998,21,230,18,406,138.64,52.26,52.81966650430032
149,36,736,982,164,456,721,518,694,436,557,852,225,999,645,108.68,39.46,40.449657636782575
