n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
6917,3155,6209,3445,331,2121,4188,3980,3317,6420,6798,2484,3904,2933,4779,1789,4134,1140,2308,2026.78,414.97,502.1199999999993
1144,6191,776,5065,6548,2052,4362,5776,6637,4930,1203,2540,809,5978,604,6967,5603,2704,3867,2023.73,690.74,1044.0399999999986
4585,824,2898,3556,2590,5004,5246,1675,4526,3907,3626,7088,4270,2133,510,6594,4494,115,764,2021.76,536.03,784.4800000000001
5895,6882,3267,5818,6757,6431,5473,5122,9,5012,4043,6783,7107,2729,1998,5982,2664,5764,515,2025.6,377.27,468.04000000000036
1565,4649,1816,1954,6581,1167,6579,4448,3669,747,659,2621,4161,4008,893,2469,4515,2384,5788,2021.31,592.66,800.719999999999
1022,4484,2725,6672,4426,1664,6548,4941,4482,4813,2356,3645,750,4884,6536,3153,2597,4715,1983,2021.84,237.96,258.32000000000005
2378,1506,1551,6729,1529,270,5019,5379,2130,3903,565,735,5560,6206,1066,1225,316,6901,657,2018.96,716.63,1106.9200000000014
5728,6794,4428,5599,3205,6863,5777,4297,2257,4274,6648,1929,6958,1762,5566,4831,6760,3435,4748,2027.32,232.88,256.52000000000027
2254,3691,4035,5408,5252,5736,6498,2927,674,2656,5019,944,3984,4809,5162,2746,6922,1559,1990,2024.56,323.12,374.56000000000006
132,5992,2220,959,5778,1806,3047,6509,1396,2724,3490,6683,509,824,6415,1198,7006,5715,1792,2021.14,1049.24,1943.8400000000006
370,6693,4701,5195,4376,4932,5575,606,218,1019,5201,1544,4967,6800,4718,980,3204,749,3032,2026.44,747.62,1238.8799999999999
6830,950,298,4960,177,1594,1515,5882,1014,3925,1725,5956,6559,500,5565,186,4458,3486,5083,2021.49,389.36,475.51999999999987
831,6847,2129,573,1809,589,5299,2466,2869,3572,1477,500,4125,3826,322,4886,826,5728,3205,2020.15,633.27,933.6799999999993
1633,2131,2937,5993,3852,6867,4667,1387,5715,5510,1666,6286,475,6460,5539,1296,6925,1326,2804,2024.02,410.37,498.07999999999976
4337,2053,960,4888,3623,5452,1432,108,3863,5581,3357,4662,4166,2551,5316,2925,3183,6862,5387,2022.28,285.43,325.84
2055,1256,4592,5659,101,3751,6074,647,2751,6054,374,4459,2300,1104,1967,6243,3947,2885,4998,2022.12,405.13,506.6399999999999
2358,5516,2942,4835,5191,6994,5087,1084,5862,2541,3178,6131,3394,6790,5331,661,12,4870,1575,2023.25,466.85,600.7999999999997
