n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
1100,4662,6942,6572,6256,516,2089,965,4058,6233,3682,3868,5337,3109,6461,1719,768,2023.35,575.86,790.0800000000002
3996,232,6846,3193,3545,4976,6244,6284,17,5700,3648,2181,5910,6568,1874,4842,837,2023.08,144.38,152.0
2600,250,182,208,5321,4435,75,3122,5623,1774,3457,5946,237,4322,1816,6256,3587,2016.06,229.29,256.0000000000002
4061,4529,1909,2831,1891,5544,1792,6233,3765,2373,176,3409,6861,4558,5261,819,1522,2023.27,165.91,188.72
5155,5928,7044,2428,990,6087,2725,5910,5826,4102,3457,4159,6799,5491,1555,2485,2327,2023.88,467.98,599.8000000000002
4813,4090,6932,4139,3222,4825,6990,282,3934,1988,6092,6532,3311,3394,5445,1417,3007,2024.31,313.53,354.68000000000063
4495,5759,6355,5525,6047,3069,708,3595,5437,4165,884,6377,1341,4267,6880,3221,3035,2022.28,193.6,221.79999999999959
4011,6002,242,3844,356,2527,5762,6949,5036,4859,4736,3224,5301,1395,1381,4114,1859,2018.26,208.28,244.24
100,6312,1634,4420,7047,4491,1901,3313,4208,2816,6942,4733,2894,3761,2205,5400,4489,2025.32,221.54,250.84000000000034
4988,5975,46,3143,6419,7020,6721,6066,4198,6628,1058,4249,6368,4598,1683,3490,459,2022.06,417.89,516.5199999999998
3941,2987,4669,4541,1637,4134,3386,3972,6662,2922,3394,2835,12,4411,4424,5107,6442,2025.56,321.54,363.43999999999994
5017,2712,3753,4914,229,6591,1880,5204,1451,4511,4787,1480,7053,750,6540,4514,6529,2021.04,507.02,650.1999999999998
6973,6688,2091,265,6895,5514,577,681,7111,136,3710,119,6177,6189,2303,2044,2200,2021.02,461.9,584.2000000000003
896,6531,5118,1512,2821,2378,569,1371,1307,2090,4320,1377,5379,2235,5310,5829,2412,2018.14,502.25,671.4400000000003
3724,5755,2637,4067,3881,935,193,2555,3166,2812,3448,6522,1540,2116,890,2076,5981,2017.65,159.76,165.19999999999965
