n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
7070,6955,463,750,695,2957,6844,1385,6029,6627,5486,6994,2524,2060,4963,1738,4970,21.48,21.03,21.273710726087288
292,4761,5580,1297,3528,5230,3223,6583,5922,7047,4170,3047,4457,3644,4112,2197,294,21.38,20.66,20.454497612098855
224,2982,3808,2608,3113,3470,4306,1347,4591,1453,1934,1889,195,1447,2663,1422,1119,25.28,24.09,23.859811414662676
4179,4179,2946,4208,5525,4586,1489,3650,6527,3396,6016,4303,6249,2983,6469,4861,2898,26.07,23.3,24.842581740726768
2964,7036,3651,1320,6176,3275,5858,6050,3779,5365,4344,2047,4014,2286,4080,4102,4222,19.09,18.87,19.00142946740071
6811,6522,2899,5420,3724,3776,2873,4650,5946,4567,5929,3740,3986,5397,1817,2659,6673,20.62,19.94,19.749173307226464
5730,6840,1360,5049,2196,6332,3930,2535,2484,6547,5785,6808,4130,4605,4241,4156,5336,28.14,25.42,24.880126056753124
5044,4816,3331,2554,5987,1702,4005,4193,3003,5605,5105,617,6424,6720,2797,5946,68,21.34,20.28,20.296371776925366
6676,1567,6101,869,481,4705,5348,400,2237,4847,1856,5590,870,6179,4279,1118,6995,31.28,24.89,25.110778261434668
2177,2005,6756,1724,494,3464,5873,6221,261,465,2968,2950,1408,2043,5511,192,679,18.87,18.57,18.66988607107858
943,552,207,334,5975,173,3056,2094,1046,6662,1287,6019,1505,4285,5664,15,3158,50.21,39.41,39.6268189735353
4828,353,6505,2030,1240,297,34,2819,5040,5142,6082,6124,926,2343,2762,4003,252,39.36,34.92,34.7078688849194
2526,3675,4517,6274,4957,6061,374,2162,6190,3291,7065,5092,5778,1257,3873,1847,765,21.26,19.92,20.077462612424142
5413,5631,2591,6868,835,198,3668,6458,1044,4245,4791,6398,3219,3988,4217,2686,1178,34.52,27.96,28.00784070352243
2793,2122,2144,4964,3438,5351,147,5730,4570,1151,5493,465,2072,274,1078,1320,1398,33.45,27.88,27.91879241529888
785,3714,5202,1897,4163,5800,257,2021,1904,5848,3642,602,2054,658,4843,1869,5113,55.02,48.58,46.949087295619854
6484,6555,5111,5812,2947,2102,5607,3465,2283,4310,6149,39,1237,290,3151,3348,1312,20.49,20.4,19.813642211250098
910,4194,5929,719,1973,834,817,162,1488,6148,1896,861,1780,200,4265,5484,3804,20.18,20.23,19.976559059274514
3718,2537,4387,5257,3112,1740,5608,6230,1721,5971,6603,3553,3486,4190,174,4760,4844,33.5,29.48,28.637422459121485
419,3424,4301,4762,1484,768,5433,6575,3930,2999,159,4253,971,5001,3002,2372,5655,27.68,24.28,24.71172208358644
3049,2525,156,5614,3377,828,860,2506,1625,6886,6351,5509,6761,128,6652,3698,491,32.69,25.78,26.69145524308637
3364,5220,3980,3795,1705,4822,5026,604,43,2329,197,3054,2505,5927,627,1795,6184,26.26,22.14,22.603224745905887
4017,1575,948,4682,3058,3209,5864,3794,1144,6173,2825,3236,997,2082,997,1007,659,24.35,22.63,24.895559154608677
5050,6963,2740,5251,3203,1736,5674,863,202,5064,5399,3853,6366,353,5927,5781,4079,22.41,21.48,21.1653125910849
2381,2929,3744,1158,6543,3071,2203,3966,4311,7092,3912,5894,5963,6589,3432,4031,6848,21.57,21.07,20.928464986421634
5572,2431,3233,1897,1281,4004,4886,2125,4493,3503,5698,5563,5727,690,4799,5962,6699,35.74,28.32,28.956629478000337
4716,786,582,2916,1442,4466,1200,6605,3414,547,6541,705,5581,6633,5309,307,1052,65.14,53.5,53.95375835302678
2427,3199,1898,5803,5494,5579,2698,3595,1413,4292,2351,918,1278,4430,6191,3471,787,29.71,24.71,24.754739267220234
2693,4231,2036,5860,4212,2107,1389,1290,3776,5760,1920,3310,2937,6412,6261,4697,5971,34.22,29.83,29.582429237486153
1185,3822,3614,5888,240,6633,4875,3139,6035,1478,3218,4179,438,3952,2244,3317,2078,31.58,28.72,28.51766441101103
5820,5990,3376,5778,5307,3870,2949,4485,2709,5843,6108,5394,666,6239,6714,6980,5945,28.16,24.74,24.731958996681268
1843,4365,5089,1539,3299,6687,5463,3133,5200,95,2563,3805,4289,5829,3819,5325,1453,23.14,20.75,20.597214193302698
6685,773,140,3300,1773,5975,4663,4967,3160,1765,822,3194,6681,4568,6283,6566,1634,38.84,33.74,34.58534221172818
2247,6096,4802,4753,1568,4012,6587,5012,1129,69,5016,5559,3558,3949,2078,4206,4637,30.41,25.78,26.806004752874106
1421,3826,5838,1679,6227,596,2869,24,3976,4367,6858,5481,5393,536,6182,4846,3973,36.19,33.48,32.63158720508133
5527,2743,3762,2186,4119,3770,225,653,5025,6176,2847,1422,6222,6146,6425,3313,2091,37.2,30.24,30.141180273944936
