n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
1857,3034,3075,1034,1582,5773,358,1955.33,63.68,64.96000000000001
697,1121,2027,6645,4148,1715,3282,2011.68,161.87,170.52000000000018
5258,248,3761,3992,3712,3198,4054,2015.53,199.84,214.07999999999967
4695,1574,6803,3298,733,3973,1918,2011.08,231.52,281.9599999999996
6217,163,5743,2185,4261,3339,3885,2014.57,166.31,181.48000000000013
3105,5947,931,5430,2116,795,6670,2012.78,212.93,245.00000000000045
516,3165,5080,6795,3090,882,5413,1874.08,79.5,78.8000000000002
475,2772,1920,5663,704,4076,5322,2012.59,240.07,296.48000000000025
4233,1703,4763,6622,1164,4970,527,2017.12,297.03,342.64000000000016
4421,306,4003,5749,1588,1214,7047,2011.98,188.68,208.76000000000028
4742,3737,5971,4787,3646,2340,4565,1914.49,47.83,45.51999999999995
2922,7004,3490,1105,1296,6261,4925,2013.05,212.27,244.31999999999968
799,4356,5653,2570,5751,2924,5274,1875.61,50.63,56.200000000000024
6909,4052,4125,5111,1619,2529,1230,2013.21,108.63,106.36000000000011
2914,4331,2329,4176,5382,585,6620,2014.96,158.21,168.28000000000029
7018,4156,5745,4464,1801,2819,1997,1976.65,51.46,49.880000000000024
97,2422,2811,1800,2185,275,3468,2011.54,157.78,179.04000000000013
2087,3087,2444,6834,5778,3415,1435,1813.56,32.12,31.399999999999967
5385,3246,952,1361,5432,6980,209,2016.24,148.67,162.20000000000016
1653,6278,1316,2457,954,108,6524,1793.44,31.71,35.15999999999997
6261,3116,2800,6851,1393,4662,3568,1612.38,34.62,35.560000000000066
1898,1139,3359,4620,3654,3335,3423,1753.52,27.1,29.63999999999998
656,4821,573,2365,5872,779,278,2011.55,456.6,586.8800000000002
698,5433,872,6260,4267,4319,2950,1832.44,57.27,60.80000000000003
1258,6616,4136,3999,5801,1216,4951,2012.99,351.41,439.80000000000007
515,1553,138,1150,2791,3164,5392,2009.76,180.65,190.36
4699,989,6092,2452,2879,2665,2998,2018.56,668.94,990.6800000000019
24,5290,6845,4087,1720,496,5056,2014.4,110.5,117.95999999999994
271,6220,6623,6688,4751,1408,1456,2010.45,159.56,177.12000000000012
2764,3531,3616,990,682,1642,4959,2015.62,439.84,608.7199999999997
1834,4073,6646,3876,6473,1265,3121,2012.35,137.52,142.56000000000031
999,888,4757,5906,3708,5307,1035,2010.58,203.66,223.72000000000014
5892,3600,4214,5943,740,5861,3860,1872.98,37.62,43.96
4619,3225,6688,2955,3730,1847,417,1992.19,96.09,101.28000000000007
1617,400,3655,912,886,1730,5940,2013.42,392.57,445.9200000000005
37,5802,4920,5009,185,5367,2982,1972.42,67.56,70.2000000000001
6793,3542,4324,764,6135,6190,4916,2013.24,230.0,231.60000000000008
4117,6711,5776,4661,1643,4108,1879,2012.7,423.67,540.0799999999992
2655,4306,3146,6094,4258,5302,1607,2013.65,84.73,97.15999999999997
54,2372,5023,2428,654,6089,2629,2013.99,192.54,209.24000000000052
3300,1832,5180,2428,652,4483,3436,1613.14,18.81,20.519999999999992
6096,3024,6609,6068,6967,2628,4229,1834.11,25.76,27.599999999999998
2475,5120,6809,2923,6416,2423,5336,1894.48,49.26,58.72000000000005
6928,895,1603,3974,3030,3101,4792,1053.23,55.13,50.91999999999965
6939,2555,1681,2379,3252,5021,3141,2014.35,122.2,127.11999999999999
6902,5606,4289,5657,5964,2914,6724,2013.22,118.92,129.20000000000005
5537,4955,4793,2967,5513,3502,1604,1613.57,87.15,84.43999999999983
4013,6739,4333,4155,6866,671,2202,2012.78,255.34,295.0400000000001
1338,562,4081,6005,7097,2219,3438,1411.91,29.72,27.95999999999997
6390,958,5116,6793,6758,2244,2389,2016.07,640.15,885.3200000000004
2245,6588,6761,4130,2200,2271,5178,2014.89,136.77,147.03999999999996
3373,2003,2960,2013,2031,6473,4134,2020.73,836.3,1271.2800000000038
6122,3751,2047,1918,6662,6643,4887,1293.35,14.55,15.559999999999997
4302,6797,1600,3014,4068,6396,866,1837.18,55.95,47.16000000000012
