n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
33481,46993,69473,3801,61030,32643,6796,20558,14838,48731,61481,32318,49906,71271,13365,75227,32680,10330.83,77.38,82.94999999999997
1718,28407,53497,36632,23865,51044,20919,9428,18188,58305,16606,17333,232,696,27453,28243,21739,10324.63,273.59,283.6200000000001
21821,37919,41110,26068,70677,26840,23811,25805,50229,39162,2827,47341,54382,21752,19097,34578,8537,10319.02,133.72,125.05999999999946
43496,39499,443,44288,8653,40626,46576,40116,63012,41391,24218,63074,61936,23084,7471,33578,2997,10336.39,199.59,209.36000000000027
46877,52991,2368,71967,54896,47996,49330,75827,1189,59352,6124,23713,25758,15600,32255,60582,45138,10321.8,142.34,148.92999999999958
67173,46503,68773,32885,60666,14162,48142,38779,4801,56751,11951,27326,44661,67224,47530,19424,44559,10328.23,99.18,98.48000000000005
36133,71453,12068,40953,41523,40130,23262,10249,19512,40541,63411,21171,6363,10611,69930,53200,4171,10123.43,73.11,68.78000000000006
31108,45066,32795,59724,55280,19087,7301,4288,64692,43802,27139,17114,73930,17403,54240,13976,22127,10338.79,162.75,172.96999999999946
56958,48889,19561,7703,55134,38641,18507,59395,22189,68445,59446,63983,41641,62789,35918,38144,61614,4361.41,20.43,21.150000000000002
52925,19202,14753,49414,69697,23513,65447,44365,23608,11683,64469,35692,67525,71840,65906,47359,8271,8470.17,30.84,31.65999999999999
46622,4498,40068,47635,73310,36811,63659,34715,38515,44574,23415,1517,62167,71695,32858,42717,35872,10345.14,144.9,150.85000000000005
60678,37857,65581,46736,45597,35897,45296,53538,45881,22606,58954,47746,43822,67913,18593,69381,21780,9296.56,37.13,38.35000000000002
26037,47451,62552,37074,10333,54608,22521,67692,55154,39671,72510,35481,3620,25637,20974,57811,23690,10326.95,90.58,91.15
28709,23662,5486,61811,29654,21724,7096,17501,14526,41595,23795,63263,25344,71869,4673,54459,60991,10320.82,67.27,68.19999999999935
46019,49846,9434,26786,31175,49022,86,45943,53133,36507,53745,15083,71728,49005,4726,72080,39502,10332.87,207.44,224.91000000000017
12428,38703,71463,67193,44482,38429,46087,16929,54932,53640,73914,70567,48423,61272,18626,20548,50167,8359.43,29.04,28.279999999999987
73906,62525,26103,17430,11905,46021,124,50050,14145,42734,74162,70703,18441,42656,73963,49263,56256,10328.93,157.7,173.20999999999947
56581,29666,64672,38206,62858,49778,50317,20844,34055,39426,65051,32908,54459,2578,41831,40303,64455,8885.32,33.98,36.06999999999998
37538,18781,62512,3116,15975,58126,32178,38417,5239,17883,51431,1730,62953,69804,73441,35885,31912,10338.25,83.18,83.27000000000007
62164,4818,32199,64240,35086,20285,37451,38428,64522,62210,67924,15489,2119,16519,39412,37007,69926,10339.79,116.42,123.45000000000003
44056,38905,69450,3488,60861,45844,47322,17364,4774,371,33085,72512,59718,14103,71511,25058,1908,10332.87,272.25,295.79999999999967
56317,56063,75450,63160,50524,62353,51362,25751,38856,60959,8657,39800,422,56730,37533,61924,40756,10328.58,158.03,181.04000000000016
18701,21685,62706,71971,65232,43350,70509,20123,55779,70963,6364,8967,30149,35023,11166,8246,3349,9923.65,47.3,47.24000000000001
43653,56273,9005,53118,63791,6408,16171,16037,28735,14569,17645,38337,57405,19625,23997,24285,54255,10351.58,51.03,48.440000000000005
21126,8811,27936,5709,72811,14183,49702,9437,36683,7544,74855,75399,15512,52236,17607,1306,56579,10335.83,139.61,145.18000000000012
11984,41231,64152,64170,46321,49046,7307,18118,38630,19806,74533,66301,38041,72730,72074,28913,34504,10333.3,87.03,94.6600000000001
8281,72309,30884,33317,37151,67763,17534,30725,48655,59419,50974,23503,17194,2449,44774,11173,75133,10334.49,52.62,52.50999999999996
4711,11950,16356,66383,59441,31271,51098,60638,62975,42373,14099,69560,3861,71054,50412,7033,19765,10341.62,135.62,122.08999999999945
56273,29240,15214,10980,64414,27721,18319,49265,46438,30804,37984,43681,45701,50560,49563,17881,46964,8080.08,30.7,29.97
38785,56805,47476,67828,4764,75138,28164,23663,51840,8294,12713,4863,4347,24424,26529,25637,5171,10330.18,134.44,140.8500000000001
