n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
6311,6890,663,4242,8376,7961,6634,4969,7808,5866,9558,3578,8268,554.23,26.19,26.500000000000018
2281,4617,2289,1553,4104,8725,9861,2407,5081,1618,1208,5409,7735,513.75,26.24,26.440000000000005
9171,1649,5796,7113,5180,3350,9052,7815,7253,8541,4267,1020,8989,643.55,28.05,28.620000000000005
230,1528,6534,18,8086,5458,3996,5328,1031,3130,9298,3632,3909,762.68,47.0,48.36000000000003
2334,8896,7339,1494,1318,5243,8322,8016,1786,4938,9031,4769,2044,550.23,32.22,34.61000000000005
8969,5451,8852,3329,9882,8965,9627,4712,7290,1501,9769,6306,5194,538.21,35.3,31.73000000000002
9431,3966,4756,3012,3102,3059,540,4260,7807,1131,1471,2133,2450,593.74,28.8,29.320000000000007
633,1314,8857,6410,8594,4515,8549,3858,3525,9663,6871,9497,4509,612.39,30.38,30.200000000000006
7382,8071,5855,1349,5313,1889,7969,9618,5493,3119,3981,265,4440,647.41,34.42,36.94
1919,3612,6095,2793,5448,6981,1018,1648,2397,3584,741,9402,8752,727.51,42.63,41.170000000000044
9865,1212,437,2038,3088,9934,9436,1961,6409,1499,6064,1901,596,655.02,39.55,38.00000000000003
9920,354,3188,3030,2029,7851,3450,1000,373,8916,6973,1662,4258,666.02,38.55,38.1
1146,3618,1179,4932,5739,7144,2954,1000,8251,7653,645,9772,1653,628.64,35.39,35.800000000000004
6410,3266,4262,5874,7704,9335,2775,3332,951,2592,2653,5608,8674,596.55,27.2,27.120000000000005
4107,1920,9777,7246,2864,216,7727,6715,9324,8332,5102,5851,6367,614.61,30.73,31.710000000000008
4111,2513,9184,203,7503,1295,5503,748,8918,4601,2209,3934,7894,655.46,37.57,37.91000000000003
5770,9996,4716,5885,9671,2168,5083,6357,6789,1322,24,9741,3150,567.75,31.52,35.16000000000002
5478,2622,3922,3655,7342,6203,9308,6789,516,6590,9297,6852,766,648.96,34.36,34.34000000000001
2714,7296,1046,4247,2583,7313,8643,7983,9198,9895,1,637,8103,755.6,44.92,43.93000000000002
5340,5112,7649,816,6801,3080,8987,1367,2138,241,6583,6840,5180,745.56,34.45,36.07000000000002
55,3498,234,38,8656,1602,3120,1948,9967,3252,4954,4587,2985,794.33,55.09,56.89000000000005
1641,7792,6499,1332,357,4500,7421,1896,4202,2185,8533,5686,1885,577.48,32.2,32.210000000000015
2530,4561,304,693,666,3370,4254,9148,5156,6011,9297,688,9954,632.58,37.61,37.630000000000024
8101,7514,7134,6102,8813,2921,3405,6153,9619,4768,145,2268,2474,609.77,31.17,30.520000000000003
4446,5462,5529,6016,1535,5541,584,675,4417,2684,2448,9559,4743,604.82,31.02,30.86000000000002
5913,6468,8986,2124,4807,1882,7832,3927,790,5044,2942,8569,1161,541.83,34.82,34.90000000000001
4958,6605,5382,4902,6794,1780,1628,9188,7883,7766,5522,5630,2036,503.11,26.26,25.88
7849,1900,8154,6988,619,4946,5489,2550,2728,9248,6153,1424,1078,460.29,29.1,28.57000000000002
1387,3244,3621,1001,6304,128,1606,6452,9117,8503,4748,7348,8005,634.85,31.12,31.710000000000008
9582,3559,6931,1370,6034,3606,4274,9588,2729,7065,3144,5873,1884,596.05,32.15,32.28000000000003
