n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
7070,6955,463,750,695,2957,6844,1385,6029,6627,5486,6994,2524,2060,4963,1738,4970,292,4761,2020.67,302.74,375.12000000000035
5580,1297,3528,5230,3223,6583,5922,7047,4170,3047,4457,3644,4112,2197,294,224,2982,3808,2608,2023.4,228.4,252.96000000000018
3113,3470,4306,1347,4591,1453,1934,1889,195,1447,2663,1422,1119,4179,4179,2946,4208,5525,4586,2021.26,294.94,339.4
1489,3650,6527,3396,6016,4303,6249,2983,6469,4861,2898,2964,7036,3651,1320,6176,3275,5858,6050,2027.63,350.03,425.5999999999993
3779,5365,4344,2047,4014,2286,4080,4102,4222,6811,6522,2899,5420,3724,3776,2873,4650,5946,4567,2027.5,162.66,183.03999999999974
5929,3740,3986,5397,1817,2659,6673,5730,6840,1360,5049,2196,6332,3930,2535,2484,6547,5785,6808,2028.9,138.58,145.80000000000007
4130,4605,4241,4156,5336,5044,4816,3331,2554,5987,1702,4005,4193,3003,5605,5105,617,6424,6720,2026.5,439.31,566.0800000000002
2797,5946,68,6676,1567,6101,869,481,4705,5348,400,2237,4847,1856,5590,870,6179,4279,1118,2021.48,472.26,587.88
6995,2177,2005,6756,1724,494,3464,5873,6221,261,465,2968,2950,1408,2043,5511,192,679,943,2018.43,206.36,218.9600000000002
552,207,334,5975,173,3056,2094,1046,6662,1287,6019,1505,4285,5664,15,3158,4828,353,6505,2019.78,780.16,1198.1599999999992
2030,1240,297,34,2819,5040,5142,6082,6124,926,2343,2762,4003,252,2526,3675,4517,6274,4957,2022.09,509.93,652.0799999999996
6061,374,2162,6190,3291,7065,5092,5778,1257,3873,1847,765,5413,5631,2591,6868,835,198,3668,2022.9,358.89,419.5600000000003
6458,1044,4245,4791,6398,3219,3988,4217,2686,1178,2793,2122,2144,4964,3438,5351,147,5730,4570,2023.31,403.08,485.08000000000004
