n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
75211,10560,63574,34291,4826,59,19081,61637,48910,41862,2869,10300.73,367.28,426.4999999999998
35743,64073,25966,54264,70556,70680,12348,25294,73848,72563,34802,7333.93,21.36,21.889999999999997
11548,55666,43985,12207,47466,53732,32831,58354,12291,25842,38166,10333.0,50.86,51.81000000000005
12786,5987,26328,47235,63793,25391,67456,75482,66019,3725,47366,10331.94,101.95,106.57999999999998
32098,56320,39888,46842,15674,11755,65556,68847,26099,15312,35112,1658.11,12.41,12.45
40931,25719,49782,63405,29194,18101,27510,68438,1641,24739,22169,9508.74,32.81,31.6
2235,43635,73104,40124,49103,49467,69123,51008,37899,16624,64062,9908.16,46.16,43.050000000000004
7054,24294,55428,52135,12580,57835,32153,11672,58472,58614,49809,10322.2,59.53,60.070000000000014
10023,67723,55891,61725,39775,53616,11263,25184,34841,59160,63919,8344.19,25.34,26.520000000000007
22561,2430,2866,70509,16186,32917,47323,24583,33595,65894,59183,10326.86,158.85,164.85000000000002
43180,67747,33392,53814,55278,63622,35119,62221,62723,64490,18636,5165.98,15.8,15.839999999999996
49476,65096,40065,61244,42387,48034,21368,49288,34839,41957,52203,5160.69,20.34,21.700000000000017
63962,20733,38114,73381,811,58898,7484,23930,3946,74680,14698,10334.4,134.21,134.81999999999954
48615,47449,65200,8162,25248,20235,35291,1942,55327,68794,64447,10339.46,101.75,108.16000000000012
9937,61459,30417,13127,48616,47444,19000,31897,41723,18910,4938,10325.41,87.7,82.68999999999949
12756,13819,5932,62636,60648,9043,4043,72276,16647,10950,21110,8885.02,49.74,54.55999999999945
34758,59242,65495,2658,17966,24745,57787,62804,57603,58599,73215,8895.89,35.57,37.01000000000014
36229,62577,8345,38241,47637,37495,47204,4439,10968,65851,36147,9295.3,29.17,30.929999999999993
36674,35928,62010,56452,58226,48687,4182,11225,32712,31254,70189,10322.48,75.28,79.1500000000001
4287,22713,44090,48560,4189,6824,27417,56758,45020,10170,20661,10331.28,83.89,88.99000000000008
14946,52383,71712,17785,60824,64819,9854,16783,9695,45927,68192,7842.35,29.18,28.870000000000037
3994,24337,68868,19700,24078,36923,19792,66495,74506,50896,29239,8367.22,32.53,32.240000000000016
29045,73932,16495,54936,21388,41484,31501,73533,75020,624,74568,10339.66,215.18,232.87999999999917
50683,24660,42632,49949,68982,57795,1268,52102,69571,72228,17860,9919.51,61.61,61.25000000000012
30630,71293,48788,35638,24267,19583,21512,17607,50423,9735,8004,10109.96,40.88,42.70999999999997
1606,5226,61892,7763,15019,70815,13126,48184,4218,7848,71140,10310.75,218.05,224.29000000000013
29463,53325,29566,74095,38469,12152,61741,10131,75157,7708,22100,5890.5,15.43,15.859999999999998
57401,15736,14709,23304,6555,3982,55748,37621,33513,58113,30401,10332.84,81.89,87.58
26495,70201,28043,36414,1718,33415,69080,43381,67818,12278,4291,10334.81,105.45,101.09999999999995
47454,48121,15351,29655,3671,47233,44643,57098,6783,45089,18271,9793.28,57.68,55.139999999999986
