n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
241,310,105,738,405,490,158,92,68,171.36,35.2,34.43999999999998
20,411,562,939,296,819,783,60,227,171.69,30.43,32.55999999999999
532,549,368,283,798,176,846,108,268,158.9,23.65,24.88
219,965,949,26,848,656,826,266,819,145.16,23.04,22.880000000000003
278,198,168,317,296,642,888,749,983,147.11,30.76,31.319999999999986
875,868,901,381,88,865,620,345,687,151.78,26.05,27.44
397,518,254,182,253,484,286,91,967,166.37,35.21,34.0
957,837,886,964,560,860,307,7,930,177.17,43.14,43.63999999999997
298,586,721,903,319,868,783,520,199,153.3,23.65,23.160000000000004
423,433,613,295,441,462,165,238,312,141.74,23.23,22.8
265,832,816,44,83,47,473,641,287,182.4,37.81,38.35999999999999
531,547,663,482,717,351,148,689,200,159.16,29.93,29.639999999999993
68,422,935,207,650,647,451,282,188,163.46,31.16,32.67999999999998
364,446,764,602,328,649,571,203,926,136.75,20.34,21.0
331,103,859,63,725,234,284,783,596,167.07,31.7,30.759999999999994
630,882,243,125,339,957,181,297,470,168.25,29.14,30.599999999999987
26,43,365,714,84,917,987,977,292,172.09,32.97,34.32000000000001
752,691,982,334,18,330,295,329,989,183.29,37.66,39.87999999999998
156,793,667,420,882,965,890,635,696,153.25,23.03,22.800000000000004
837,79,300,632,196,915,454,299,139,157.8,24.13,25.120000000000008
256,390,613,984,162,339,586,9,372,169.19,40.45,41.12
45,465,173,373,802,823,371,297,585,164.59,26.82,25.599999999999998
99,449,212,434,938,212,116,60,63,171.59,30.27,37.92000000000001
56,754,172,609,693,993,153,621,41,173.91,32.76,33.11999999999999
559,502,596,255,329,36,125,854,541,168.98,28.31,29.760000000000005
299,792,419,667,205,489,206,247,449,150.75,24.08,24.760000000000005
420,503,37,224,431,454,254,662,910,161.1,31.41,35.759999999999984
438,850,220,510,192,32,37,260,259,181.29,35.47,36.32
248,538,213,790,237,427,890,267,145,170.09,26.48,28.75999999999999
332,52,912,950,322,578,119,583,412,157.38,23.29,23.72
985,922,668,669,891,809,734,762,41,149.07,25.94,25.559999999999995
506,396,95,440,215,952,894,586,921,143.54,26.52,26.400000000000002
966,946,169,344,303,672,482,818,922,147.9,23.64,24.24
657,322,834,430,540,220,670,820,702,136.33,20.04,19.68
820,274,346,944,401,979,508,76,879,155.91,27.94,26.79999999999999
994,286,984,642,684,195,45,404,920,174.37,28.4,29.999999999999993
634,130,785,991,275,683,876,61,890,138.54,22.14,24.679999999999993
171,704,650,475,582,483,764,413,949,133.99,22.45,21.63999999999999
399,223,817,3,216,944,160,13,624,191.05,73.53,78.32000000000005
897,263,118,405,829,788,801,390,898,166.78,29.31,28.95999999999999
227,563,54,899,973,206,165,687,622,137.52,23.08,24.480000000000004
338,838,913,575,792,803,482,937,539,159.4,24.59,26.159999999999997
450,27,80,35,712,608,115,500,574,185.61,38.96,40.0
885,263,622,792,142,42,371,81,786,158.73,31.4,32.399999999999984
900,535,926,10,304,857,355,847,76,169.17,33.24,35.63999999999999
87,982,556,464,390,210,806,318,397,155.17,31.32,30.639999999999986
239,776,498,876,989,409,97,79,117,167.56,34.01,34.64
937,635,817,906,374,524,444,425,878,154.12,26.86,28.479999999999986
728,795,454,68,643,902,963,200,652,160.92,27.33,27.959999999999997
309,952,856,490,432,121,817,571,171,157.8,23.54,23.64
380,895,166,180,723,152,334,506,880,162.23,27.42,27.480000000000004
346,264,554,997,925,4,727,172,5,183.41,48.78,51.47999999999998
663,319,123,558,113,498,805,732,615,140.58,23.61,24.439999999999998
495,538,77,533,251,421,867,300,365,150.83,28.43,27.59999999999999
234,785,184,884,641,1,692,54,624,159.34,25.31,26.440000000000005
929,320,557,934,930,478,801,933,581,156.77,25.45,24.880000000000006
312,959,888,518,805,451,627,632,452,129.21,27.61,30.439999999999987
401,144,257,789,611,370,677,348,136,142.36,21.87,21.919999999999998
443,84,620,147,691,828,637,181,292,180.3,35.65,37.47999999999999
923,962,380,202,589,812,358,691,635,146.71,22.0,22.080000000000002
904,95,78,412,661,958,925,183,337,161.61,26.6,28.0
669,380,334,178,307,904,23,618,20,187.26,40.84,40.31999999999999
536,972,772,849,90,820,367,826,832,151.76,29.74,29.559999999999985
976,100,162,186,598,507,676,587,960,152.97,26.7,26.599999999999994
78,778,947,991,119,176,667,490,691,134.94,21.34,20.48
907,763,227,632,805,851,676,310,873,144.0,23.16,24.2
950,704,415,902,613,243,918,501,720,148.12,21.37,22.160000000000004
226,317,376,235,763,334,550,641,542,161.93,32.6,32.59999999999999
462,920,822,409,518,410,992,837,320,131.86,23.05,23.28
290,448,421,602,13,257,188,918,553,175.99,31.46,32.88
469,709,574,629,845,373,413,973,397,164.25,28.65,27.799999999999997
638,28,159,523,69,469,997,988,645,160.22,35.57,37.35999999999999
942,355,618,815,319,932,93,773,264,151.84,24.49,25.479999999999993
495,227,655,950,488,913,618,796,67,138.31,20.49,20.240000000000002
152,946,244,70,306,135,970,48,167,167.78,29.72,30.000000000000007
407,809,595,697,635,560,730,982,551,126.75,19.24,19.16
268,18,536,251,161,769,99,210,32,182.36,42.82,45.03999999999998
972,324,83,124,277,62,899,658,295,171.78,34.85,39.16
624,911,646,718,176,748,152,670,424,155.52,29.31,28.799999999999986
975,133,899,726,736,83,573,373,710,155.0,27.05,28.719999999999988
2,741,901,565,159,514,421,157,220,166.76,35.98,37.79999999999998
