n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
1100,4662,6942,6572,6256,516,2089,965,4058,6233,3682,3868,5337,3109,6461,1719,768,1661.22,210.68,227.21999999999997
3996,232,6846,3193,3545,4976,6244,6284,17,5700,3648,2181,5910,6568,1874,4842,837,1614.27,53.44,55.25000000000001
2600,250,182,208,5321,4435,75,3122,5623,1774,3457,5946,237,4322,1816,6256,3587,1655.22,82.62,84.5500000000001
4061,4529,1909,2831,1891,5544,1792,6233,3765,2373,176,3409,6861,4558,5261,819,1522,1648.43,61.5,65.27999999999999
5155,5928,7044,2428,990,6087,2725,5910,5826,4102,3457,4159,6799,5491,1555,2485,2327,1661.49,178.25,178.50000000000009
4813,4090,6932,4139,3222,4825,6990,282,3934,1988,6092,6532,3311,3394,5445,1417,3007,1659.8,106.96,109.47000000000016
4495,5759,6355,5525,6047,3069,708,3595,5437,4165,884,6377,1341,4267,6880,3221,3035,1640.69,70.23,74.49999999999994
4011,6002,242,3844,356,2527,5762,6949,5036,4859,4736,3224,5301,1395,1381,4114,1859,1642.29,75.12,79.11000000000003
100,6312,1634,4420,7047,4491,1901,3313,4208,2816,6942,4733,2894,3761,2205,5400,4489,1664.24,81.49,82.26000000000008
4988,5975,46,3143,6419,7020,6721,6066,4198,6628,1058,4249,6368,4598,1683,3490,459,1664.16,139.22,152.28
3941,2987,4669,4541,1637,4134,3386,3972,6662,2922,3394,2835,12,4411,4424,5107,6442,1668.7,107.83,111.70999999999998
5017,2712,3753,4914,229,6591,1880,5204,1451,4511,4787,1480,7053,750,6540,4514,6529,1662.4,170.19,191.09999999999985
6973,6688,2091,265,6895,5514,577,681,7111,136,3710,119,6177,6189,2303,2044,2200,1661.2,156.27,172.65000000000018
896,6531,5118,1512,2821,2378,569,1371,1307,2090,4320,1377,5379,2235,5310,5829,2412,1663.21,180.18,198.76000000000013
3724,5755,2637,4067,3881,935,193,2555,3166,2812,3448,6522,1540,2116,890,2076,5981,1664.29,52.46,57.24999999999992
4178,1712,4961,3536,6693,170,1846,146,3254,1199,289,5888,1312,3650,5772,4147,5555,1652.18,134.14,136.33999999999995
3495,4462,6817,1807,5167,6535,5693,4231,3693,1828,4291,5312,251,3235,5528,4717,6581,1661.11,226.96,283.50999999999993
2631,5405,5168,3492,481,6041,2446,1029,1737,388,2509,579,7032,626,2542,2440,6093,1661.47,120.87,128.3500000000002
1296,3409,4627,2067,1068,69,4593,6967,310,4838,6712,1782,4671,3775,1405,6782,7108,1664.11,176.48,200.66000000000008
6389,5767,5103,4168,306,3096,1641,2842,811,1685,4697,5522,3546,4844,1590,4033,855,1629.87,49.39,51.14000000000004
5455,3195,2425,4129,4094,140,2665,5014,3295,2304,148,1285,1645,7024,2684,6644,4614,1669.17,268.26,301.7599999999997
6411,1107,2777,3516,1745,2183,5525,789,6862,3106,4486,2816,6862,5628,4377,3969,6291,1668.86,171.32,189.37000000000006
4362,1922,535,5943,330,693,1089,1390,1364,4409,1744,2195,6218,2721,4916,4144,6890,1663.37,296.28,339.9399999999999
2091,3015,2775,2787,933,2385,1926,7105,4947,6385,5858,4004,1108,4751,4515,6309,854,1661.89,92.32,101.44000000000013
2627,320,3330,599,3114,7095,6456,1206,6787,1024,2792,939,5039,4812,6405,3096,627,1662.96,116.34,121.89000000000011
4675,4507,1832,4636,669,2185,2989,2421,4623,4376,936,3750,2270,882,6447,374,6781,1657.28,205.67,230.1400000000001
2422,101,5027,5492,119,751,3387,942,6767,6470,327,1539,1963,6434,4807,3448,1327,1653.2,153.18,161.20000000000024
946,3693,1371,5577,1977,1302,6094,6922,842,3564,3098,6606,4447,6703,2408,4507,2075,1654.9,96.61,103.94000000000008
5829,3907,2576,820,1700,5341,2600,324,223,86,6445,2421,5951,4887,2623,3685,3205,1660.27,169.67,181.72000000000023
2566,3264,515,525,2599,4927,3734,912,2048,1762,6431,5061,6372,4447,7107,5637,3841,1662.67,101.49,107.1800000000001
5421,2914,2122,1500,4436,1702,2517,1631,2018,2952,666,6717,2300,732,6170,3669,741,1656.53,257.86,283.3999999999999
5341,4705,5271,2776,1863,3198,2513,336,2680,1530,2594,6494,6939,4743,2480,2013,2738,1670.44,402.61,472.09000000000117
826,4458,5008,4743,6615,4882,754,2007,1803,166,6621,1996,3291,592,2195,4515,7107,1651.07,65.97,67.95000000000006
580,5973,615,176,5205,81,2382,6149,6489,2942,4040,3840,7066,7037,1263,826,4107,1613.72,54.91,57.63999999999992
6371,6512,2687,631,4171,5449,1419,1471,6358,1225,1159,6730,7090,2619,2503,875,5810,1662.21,106.33,106.35999999999999
4213,6837,4930,2404,1034,1693,1160,4468,5919,260,6387,2589,6725,5107,6585,5506,4529,1661.99,74.79,74.27999999999999
6887,6112,5649,1682,1459,2448,3544,4403,1293,397,5855,7062,5470,2025,2069,6371,527,1646.79,73.94,76.75000000000001
5587,3659,6621,3523,4499,2049,4434,3599,6973,4407,3713,89,3241,6850,2774,1405,2113,1656.7,198.48,215.08999999999997
3979,199,6496,5295,3413,4674,154,510,5666,2907,4751,1132,4862,1025,1134,2122,6790,1663.41,171.33,185.67000000000007
2268,3258,4620,3285,1410,5017,731,1913,3981,61,1454,4331,2598,4103,5315,3590,5623,1174.76,30.72,31.540000000000013
5235,5991,1849,1952,2563,4055,5627,3922,1843,5839,3377,2760,4590,5007,5965,5352,2254,1656.14,125.62,128.64000000000016
5295,1797,394,586,6252,4191,5286,3020,1306,4191,6275,6491,1669,2554,2447,5673,2454,1656.42,69.57,74.55000000000004
6954,4524,3044,1353,5744,5744,6032,3807,4870,696,7014,1009,4965,4210,4679,3090,1444,1661.77,93.94,100.3500000000001
1276,2052,3495,1782,4665,5894,6207,6408,427,4055,5583,3224,5874,5218,2850,3145,4219,1658.76,68.6,68.70999999999998
6926,1350,4458,5979,333,4294,740,6618,2090,5148,827,2191,6036,685,1139,6355,5053,1657.33,180.56,217.7799999999997
6897,5404,5624,5737,671,3645,6971,1974,6971,3132,6575,3546,3254,1349,2666,3589,1034,1627.86,68.33,77.82999999999993
5098,3997,1736,976,3532,4920,4374,3344,967,5410,2420,2274,2033,3103,6140,4582,32,1669.84,212.56,225.06000000000012
1555,4328,3594,4743,172,252,5140,4961,1984,6843,2133,1692,1416,2332,1215,4442,1642,1658.57,139.29,153.01999999999992
2238,2548,4798,6204,2055,6818,5599,3656,6480,7055,6624,7004,1376,4467,2924,4020,3440,1644.06,50.82,51.43999999999999
7009,997,6300,1711,4673,3139,1677,2326,6640,885,6615,197,967,4663,6121,108,4466,1664.53,263.65,304.9800000000002
2428,5520,6234,5933,5319,1118,615,4099,3061,4690,6598,2549,3581,4120,5548,2923,6214,1665.6,165.33,176.57000000000042
4328,2651,6,1014,3623,5881,3682,2868,2496,4417,3271,2780,6415,5989,5598,4681,4032,1663.1,162.67,172.66
926,5305,3092,3132,1670,4562,31,2274,5206,4900,5916,6050,6794,5966,4185,1629,3781,1675.46,173.54,193.34000000000032
4922,6836,4234,3350,6100,5833,2501,5758,1395,3681,5079,5479,4349,1616,2944,4310,28,1658.64,139.18,143.8199999999999
5558,3188,4746,3488,3319,2752,7055,5092,4787,6011,5730,6133,554,4036,6109,2028,5245,1645.2,70.07,69.16000000000003
5314,2382,5158,170,3334,5908,5154,1278,5191,6380,3254,6410,2213,6932,1459,6287,601,1663.89,147.27,151.98999999999995
6679,6357,4959,82,2862,2167,6539,5800,3368,5611,4458,2487,1245,3785,6823,2124,3969,1661.36,212.93,240.72000000000006
1389,3826,4180,371,2218,4180,807,6100,4838,3461,571,2909,548,5380,3624,161,1344,1663.25,188.61,238.2000000000001
4154,5818,1324,5656,762,3292,5209,5643,2259,4956,2493,1711,4326,1701,1943,2735,2204,1660.6,202.36,226.7299999999999
561,613,5727,6804,4286,5396,3016,3833,4190,4568,6035,407,1380,2432,5349,6021,5844,1663.16,96.41,94.24000000000007
6676,4556,2209,2915,4994,6060,1901,3215,4596,3274,1411,3961,6469,2126,7100,5000,2700,1582.3,53.77,51.87999999999991
5865,1821,2119,4996,5789,2000,6912,5413,250,6977,7114,5099,3298,2593,3537,6238,2035,1635.11,53.37,54.25999999999999
6434,2204,1555,594,5127,5999,1356,4744,3633,4763,5965,1213,4966,2146,3763,4313,1331,1660.24,60.23,61.09000000000001
1135,6377,1131,5863,3610,2958,2537,6155,3282,1970,948,5883,1689,5885,5582,2502,558,1659.32,118.95,127.05000000000008
871,1864,3252,2632,4033,818,1529,368,453,6631,4894,190,6163,1774,5597,284,4050,1662.98,231.72,256.71000000000004
5766,4329,6675,5930,5023,3623,2805,5430,6863,2249,967,5023,5674,1414,780,1819,3274,1655.29,147.32,154.6200000000003
1910,4055,3684,3095,6149,1381,1898,1931,6718,2323,3789,4481,4750,3191,1735,3700,5856,1642.37,67.06,68.31000000000002
