n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
7070,6955,463,750,695,2957,6844,1385,6029,6627,5486,2015.57,281.77,333.84000000000043
6994,2524,2060,4963,1738,4970,292,4761,5580,1297,3528,1975.54,101.08,103.16
5230,3223,6583,5922,7047,4170,3047,4457,3644,4112,2197,1998.09,113.82,119.84000000000015
294,224,2982,3808,2608,3113,3470,4306,1347,4591,1453,2017.61,258.27,286.51999999999987
1934,1889,195,1447,2663,1422,1119,4179,4179,2946,4208,1974.92,91.97,102.39999999999998
5525,4586,1489,3650,6527,3396,6016,4303,6249,2983,6469,2018.82,297.54,343.0399999999992
4861,2898,2964,7036,3651,1320,6176,3275,5858,6050,3779,2017.7,118.78,122.16
5365,4344,2047,4014,2286,4080,4102,4222,6811,6522,2899,1998.09,71.96,72.96000000000002
5420,3724,3776,2873,4650,5946,4567,5929,3740,3986,5397,1960.39,105.87,106.23999999999968
1817,2659,6673,5730,6840,1360,5049,2196,6332,3930,2535,1999.04,74.74,76.67999999999992
2484,6547,5785,6808,4130,4605,4241,4156,5336,5044,4816,2021.89,365.1,452.00000000000006
3331,2554,5987,1702,4005,4193,3003,5605,5105,617,6424,2017.82,159.68,167.5200000000002
6720,2797,5946,68,6676,1567,6101,869,481,4705,5348,1996.54,64.89,67.64
400,2237,4847,1856,5590,870,6179,4279,1118,6995,2177,2015.35,426.88,529.1200000000001
2005,6756,1724,494,3464,5873,6221,261,465,2968,2950,1995.43,78.8,86.68000000000028
1408,2043,5511,192,679,943,552,207,334,5975,173,2010.7,505.94,641.3999999999994
3056,2094,1046,6662,1287,6019,1505,4285,5664,15,3158,2010.71,440.22,617.7199999999997
4828,353,6505,2030,1240,297,34,2819,5040,5142,6082,2016.04,453.7,543.5599999999995
6124,926,2343,2762,4003,252,2526,3675,4517,6274,4957,2017.82,183.02,193.51999999999998
6061,374,2162,6190,3291,7065,5092,5778,1257,3873,1847,2017.63,161.96,167.48000000000008
765,5413,5631,2591,6868,835,198,3668,6458,1044,4245,2014.49,290.02,347.4400000000005
4791,6398,3219,3988,4217,2686,1178,2793,2122,2144,4964,2018.42,309.68,363.7199999999999
3438,5351,147,5730,4570,1151,5493,465,2072,274,1078,2010.09,358.43,442.4400000000004
1320,1398,785,3714,5202,1897,4163,5800,257,2021,1904,2016.37,852.86,1538.200000000004
5848,3642,602,2054,658,4843,1869,5113,6484,6555,5111,2015.05,148.52,149.8400000000002
5812,2947,2102,5607,3465,2283,4310,6149,39,1237,290,2014.93,84.6,96.96000000000004
3151,3348,1312,910,4194,5929,719,1973,834,817,162,2010.77,149.06,159.83999999999958
1488,6148,1896,861,1780,200,4265,5484,3804,3718,2537,2015.56,137.62,161.51999999999992
4387,5257,3112,1740,5608,6230,1721,5971,6603,3553,3486,2014.06,440.38,622.7999999999995
4190,174,4760,4844,419,3424,4301,4762,1484,768,5433,2016.03,374.88,496.5999999999999
6575,3930,2999,159,4253,971,5001,3002,2372,5655,3049,2015.83,106.51,114.79999999999988
2525,156,5614,3377,828,860,2506,1625,6886,6351,5509,2015.58,149.68,149.20000000000005
6761,128,6652,3698,491,3364,5220,3980,3795,1705,4822,2016.83,184.57,190.12000000000018
5026,604,43,2329,197,3054,2505,5927,627,1795,6184,2013.43,269.28,276.19999999999936
4017,1575,948,4682,3058,3209,5864,3794,1144,6173,2825,2018.65,138.63,152.76000000000008
3236,997,2082,997,1007,659,5050,6963,2740,5251,3203,2015.0,138.49,234.44000000000005
1736,5674,863,202,5064,5399,3853,6366,353,5927,5781,2017.72,120.54,121.84
4079,2381,2929,3744,1158,6543,3071,2203,3966,4311,7092,1998.68,75.46,82.52000000000021
3912,5894,5963,6589,3432,4031,6848,5572,2431,3233,1897,2019.54,191.95,221.92000000000007
1281,4004,4886,2125,4493,3503,5698,5563,5727,690,4799,2020.53,586.3,808.9600000000016
5962,6699,4716,786,582,2916,1442,4466,1200,6605,3414,2013.7,445.74,616.5199999999996
547,6541,705,5581,6633,5309,307,1052,2427,3199,1898,2015.25,877.52,1467.360000000005
5803,5494,5579,2698,3595,1413,4292,2351,918,1278,4430,2016.33,144.08,158.32000000000016
6191,3471,787,2693,4231,2036,5860,4212,2107,1389,1290,2017.83,596.39,883.079999999999
3776,5760,1920,3310,2937,6412,6261,4697,5971,1185,3822,2015.76,112.35,127.80000000000017
3614,5888,240,6633,4875,3139,6035,1478,3218,4179,438,2018.1,503.28,698.9599999999996
