n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
331,970,154,404,666,49,74,840,548,14.4,12.97,13.059999999999999
96,374,596,59,931,519,219,38,88,12.7,12.08,12.420000000000002
444,428,71,246,92,564,434,60,846,13.44,12.83,12.53
579,126,970,228,645,642,596,970,63,10.08,9.78,10.940000000000001
590,599,406,50,999,226,47,570,879,15.04,14.6,15.2
136,296,429,147,553,120,584,315,573,12.3,12.1,12.150000000000004
835,698,185,105,595,584,654,192,381,12.86,12.62,12.110000000000001
99,560,729,64,577,61,633,210,508,12.67,12.15,11.760000000000003
696,544,437,795,321,476,599,945,464,10.68,10.61,10.690000000000001
370,306,254,813,184,715,798,249,83,11.72,11.21,11.360000000000003
588,307,537,506,896,351,746,459,294,11.66,11.08,10.980000000000002
623,74,120,524,428,168,775,350,155,13.73,13.09,13.170000000000002
955,500,431,40,985,684,79,782,571,12.12,11.38,11.389999999999999
586,808,896,837,321,348,711,358,608,13.03,11.5,12.08
508,593,816,467,70,860,95,967,276,12.06,12.0,12.049999999999997
485,713,680,66,62,748,718,317,662,11.25,11.03,11.209999999999999
591,697,841,456,291,733,395,908,684,11.4,11.63,11.360000000000003
355,23,963,472,363,172,625,119,505,11.77,11.44,11.500000000000002
60,223,786,294,132,756,253,407,400,11.64,11.13,11.090000000000002
938,892,508,82,170,459,411,562,284,11.45,10.95,10.900000000000002
904,140,838,440,884,563,285,723,425,12.06,11.54,11.48
367,699,905,389,980,236,154,84,180,10.99,10.65,10.770000000000001
154,237,674,238,12,496,851,603,186,13.81,13.28,13.45
269,288,4,149,429,547,378,624,579,14.94,14.2,14.100000000000001
326,975,128,707,879,527,973,632,670,12.67,12.07,11.95
692,757,55,467,921,891,798,974,895,10.56,10.43,10.330000000000002
696,817,572,401,407,408,403,106,493,12.84,12.15,12.02
649,410,63,195,68,213,451,166,112,13.05,12.66,12.330000000000004
348,615,53,104,0,580,154,549,103,19.62,18.57,19.179999999999996
971,372,628,26,72,895,212,628,385,11.16,10.67,11.83
152,649,258,978,355,616,372,485,125,11.73,10.53,10.840000000000002
118,869,499,477,491,495,319,87,147,14.49,13.43,13.85
104,767,350,758,271,490,848,708,165,13.24,11.95,12.33
528,23,210,973,974,540,370,150,706,11.01,11.13,10.879999999999999
556,936,27,776,540,305,658,884,93,10.7,10.82,10.570000000000002
712,865,267,530,375,930,171,364,790,12.23,11.66,11.830000000000002
228,545,554,797,514,337,651,228,627,9.53,9.82,10.940000000000001
830,807,776,873,199,825,245,837,410,10.77,10.69,10.780000000000003
757,822,232,204,530,504,364,748,29,12.73,11.79,11.990000000000002
28,809,286,483,265,198,709,619,979,11.48,10.89,10.910000000000002
352,457,827,959,740,357,977,997,373,11.49,10.96,11.020000000000001
82,225,104,232,481,201,345,209,494,13.52,13.38,13.16
639,921,624,860,1,490,931,668,352,13.33,12.47,12.420000000000002
818,658,86,854,676,122,931,397,801,12.37,11.48,11.760000000000002
728,768,204,489,910,182,444,808,651,11.62,11.57,11.59
340,88,820,968,994,739,405,474,411,13.34,11.43,12.140000000000002
761,969,86,742,162,174,130,28,154,12.73,12.39,12.52
604,926,476,825,671,149,626,846,610,11.81,11.9,11.929999999999996
485,673,959,358,159,561,561,134,21,13.64,12.27,13.34
14,818,994,743,665,105,539,767,956,12.96,12.53,12.820000000000002
142,444,892,199,845,894,216,28,257,11.11,10.98,11.260000000000003
217,299,513,246,782,600,333,265,557,12.29,12.03,12.170000000000003
429,854,134,62,931,757,362,919,469,11.3,11.58,11.220000000000002
