n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
864,394,776,911,430,41,265,988,523,497,414,940,802,849,310,73.33,35.93,34.4375999115579
991,488,366,597,913,929,223,516,142,288,143,773,97,633,818,74.04,35.61,36.18603519631202
256,931,545,722,829,616,923,150,317,101,747,75,920,870,700,66.07,37.3,36.963089655938994
338,483,573,103,362,444,323,625,655,934,209,989,565,488,453,60.74,35.05,35.07042976700117
886,533,266,63,824,940,561,937,14,95,736,860,408,727,844,91.76,49.21,48.607415125014604
803,684,640,1,626,505,847,888,341,249,747,333,720,891,64,79.56,38.61,38.31471101149991
195,939,581,227,244,822,990,145,822,556,458,93,82,327,896,66.21,33.93,37.04203814392045
520,955,501,111,308,564,298,723,127,560,340,834,944,553,208,81.2,39.64,40.04770400218257
986,818,617,560,601,294,455,93,610,817,394,324,589,247,297,75.51,36.79,37.43607442530239
188,193,841,191,33,627,672,266,487,70,91,695,775,133,897,100.83,48.81,49.13061878333651
153,945,39,862,82,919,716,945,849,553,699,400,857,722,537,73.56,36.77,37.259864800100644
282,534,831,241,869,220,916,695,603,845,972,429,593,281,461,64.0,35.81,34.54718749068452
504,676,656,717,938,812,365,84,332,627,118,498,601,645,343,72.17,39.13,39.9656739770091
865,194,248,16,749,277,119,722,225,380,813,174,340,436,835,90.84,42.21,44.5156562678576
63,103,801,149,875,714,224,46,836,587,649,931,958,547,616,74.99,37.54,37.58324699862882
696,75,27,127,650,193,620,850,589,122,400,93,379,853,118,99.89,53.25,55.233485646412085
37,620,22,199,984,993,189,735,126,490,215,744,819,62,959,105.24,54.55,54.25956959614347
695,23,557,435,635,103,855,266,71,226,73,662,308,358,446,89.37,45.66,45.818243458901705
184,62,515,478,40,610,103,716,400,204,266,367,926,749,481,83.75,39.94,41.44846057455122
858,923,940,583,173,714,688,208,989,785,59,807,692,162,865,69.11,31.93,33.22180429742903
165,350,542,256,120,611,943,452,681,179,13,482,697,419,921,101.21,48.02,47.81063326196684
582,895,520,939,318,664,365,397,857,673,256,157,574,707,12,83.77,38.25,39.09491804353456
468,759,80,343,756,46,557,287,138,245,780,976,493,360,624,64.69,32.01,32.74231578311926
294,689,367,604,969,913,648,874,635,135,732,317,397,766,424,65.22,33.93,35.60407027131494
848,666,82,1,608,196,715,342,163,245,228,652,458,387,727,90.78,44.05,45.84230526899922
