n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
232,379,985,384,129,197,721,44,87,140,253,830,518,75.7,41.47,41.321701832958894
214,410,657,31,470,499,464,399,506,586,196,918,850,53.93,30.17,30.789085223098702
412,91,496,239,777,20,717,273,532,417,485,923,933,51.57,31.76,31.99569624067787
388,743,116,678,264,99,833,64,395,635,849,386,110,59.88,35.81,36.339428153083006
676,59,346,240,707,88,509,925,665,529,923,212,595,55.56,35.13,35.4467079291208
827,145,621,65,552,968,38,500,718,198,151,968,880,58.97,32.92,34.39937623123372
592,467,746,598,902,455,292,570,365,875,899,436,138,43.77,26.79,26.62228650638735
162,782,615,99,544,706,321,718,365,972,659,863,506,44.38,26.39,26.869038976489037
515,638,202,316,153,364,541,291,522,672,73,827,924,57.71,37.64,37.181392200649235
877,519,934,718,558,225,352,249,929,12,302,351,225,55.5,34.41,38.09636302622813
273,34,433,260,385,305,854,722,912,426,179,673,405,44.77,27.6,27.90752551025851
119,170,954,679,872,998,26,206,996,784,164,307,119,54.01,29.07,30.949055360551583
13,815,782,389,350,856,174,582,446,926,237,142,419,76.84,43.81,42.95080793363098
577,456,416,427,82,602,71,295,734,97,34,87,679,56.03,33.17,33.45276406890046
109,782,533,539,368,157,827,958,517,499,725,152,618,53.84,27.21,27.624523110974884
64,194,17,934,143,348,395,674,587,123,761,306,359,71.19,42.0,43.13265203521544
333,988,374,3,661,855,510,215,62,896,632,33,904,132.98,84.55,86.17254169179132
988,889,777,827,836,593,176,182,345,993,441,452,123,48.39,32.0,31.085800583932716
85,205,619,229,509,830,484,809,158,390,124,111,594,54.54,32.2,32.960648697259245
738,463,663,129,736,450,526,742,92,732,950,482,577,44.93,29.25,29.077512473758265
403,836,369,466,230,52,202,50,456,114,110,216,742,70.67,40.52,42.33988051635509
4,725,615,626,928,23,670,372,849,442,540,95,991,82.73,48.75,49.11450400061456
766,773,614,514,838,722,582,205,513,234,331,538,393,43.75,26.25,26.648906996586287
761,532,662,200,6,296,627,303,930,81,761,328,949,98.27,58.18,59.01434319738859
928,412,229,647,303,81,560,429,762,378,826,964,758,51.53,29.52,29.555915216515178
870,328,528,309,640,851,980,365,802,916,302,667,866,40.31,24.99,25.583842753349863
111,200,496,378,387,981,599,867,940,319,210,297,406,49.23,32.43,32.163209070064646
627,392,862,941,700,536,958,707,745,364,840,692,619,44.21,28.59,29.041663045325972
599,370,689,437,200,501,842,541,519,858,83,275,167,55.62,33.71,33.93077722691978
70,510,750,887,277,429,798,119,639,849,844,280,298,46.33,25.54,26.534081452595043
280,823,845,516,275,283,909,647,421,250,370,251,988,42.37,25.62,26.54447446679513
253,809,516,765,468,255,239,832,830,610,537,849,200,58.98,36.1,36.10346532425083
376,508,799,108,812,114,397,86,670,174,798,580,437,52.7,32.78,34.43612490615695
942,46,805,931,140,22,624,195,701,270,89,97,473,80.74,42.73,42.8756571924267
470,889,685,927,289,947,579,94,129,621,366,885,668,45.45,30.24,29.97485533603423
67,327,809,39,855,941,85,879,140,669,823,375,848,64.06,41.81,42.204577616236634
76,834,236,742,37,614,809,326,227,303,761,366,990,56.78,33.39,33.250067995444
334,67,532,921,116,938,738,624,356,444,163,160,261,61.94,39.75,39.69651927119193
914,398,152,441,745,800,66,102,547,227,84,300,947,65.78,38.18,38.726712361320544
180,345,767,203,111,968,52,58,569,805,753,181,844,61.91,36.59,36.32845561977969
174,572,654,334,302,903,248,753,512,490,113,576,735,52.84,30.4,31.51421972366389
958,84,140,953,767,135,230,334,223,417,178,173,138,62.61,37.53,38.07098615686585
780,450,62,711,908,459,599,683,628,294,424,833,958,47.17,27.76,27.539725530904516
447,592,703,918,754,944,380,708,577,727,501,889,375,42.53,26.56,26.374161821181712
752,864,798,540,191,316,272,696,968,487,853,130,859,44.27,25.71,26.6999895042006
857,283,511,650,994,518,546,807,959,524,296,826,222,44.66,29.51,30.153062587265705
582,539,400,785,138,844,500,662,487,127,298,403,32,48.21,30.59,30.876643057392688
35,889,380,518,967,303,355,384,715,28,636,146,850,65.9,38.15,37.66235664776594
704,14,81,847,189,459,593,970,130,786,987,861,435,65.6,40.22,40.8538431301772
577,645,592,988,898,110,381,514,40,615,732,671,377,53.16,33.48,31.98224353978327
366,108,969,327,665,104,488,863,173,661,241,488,373,48.95,29.83,32.70848556804625
590,354,955,380,771,827,439,383,760,643,686,39,752,59.25,35.34,34.929878510720535
144,951,726,678,911,666,320,62,33,982,238,522,369,57.58,34.4,35.584535980939066
495,375,487,574,177,308,142,662,272,804,23,802,451,63.4,38.95,40.90344409556694
759,294,598,700,267,465,861,303,296,412,880,509,457,42.1,27.21,27.552712857654928
672,644,91,511,919,669,449,349,139,592,994,754,110,42.72,27.33,27.58719589482578
370,734,614,682,467,370,481,586,392,208,559,535,726,34.34,24.3,25.34528852307367
604,177,800,149,516,842,35,90,561,812,681,777,318,57.9,29.56,30.14812249236723
222,150,651,410,259,970,902,818,202,979,118,14,37,76.92,43.64,43.08818874447278
453,735,848,216,324,321,28,5,753,17,755,131,589,76.17,52.65,50.166913273101926
309,655,318,11,45,832,218,336,324,875,95,424,240,64.68,36.98,38.12283413113568
933,867,0,890,697,98,528,523,207,493,938,774,734,68.45,42.75,44.6351484095888
