n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
331,970,154,404,666,33.21,12.15,11.835709908185665
49,74,840,548,96,74.2,21.54,22.691368246017724
374,596,59,931,519,48.27,14.65,15.060822508556113
219,38,88,444,428,61.74,20.03,19.604203996033046
71,246,92,564,434,46.85,17.42,17.369938957366127
60,846,579,126,970,40.47,12.85,13.84373702360937
228,645,642,596,970,28.52,12.08,11.732227207953805
63,590,599,406,50,67.52,21.95,22.145277585203104
999,226,47,570,879,48.37,14.28,14.595833824470098
136,296,429,147,553,46.04,15.46,15.59049786908355
120,584,315,573,835,44.77,14.41,14.64645639433481
698,185,105,595,584,43.58,13.85,14.012354220462882
654,192,381,99,560,41.25,15.02,14.526039904640845
729,64,577,61,633,55.61,17.06,16.682066796587325
210,508,696,544,437,40.15,13.33,13.372879375706018
795,321,476,599,945,32.28,11.24,11.192793144937085
464,370,306,254,813,45.83,14.21,14.54061972508816
184,715,798,249,83,45.43,14.46,14.543128558664524
588,307,537,506,896,31.55,11.51,11.311739828322875
351,746,459,294,623,36.71,11.78,12.64428069116186
74,120,524,428,168,57.04,18.64,18.208092172082914
775,350,155,955,500,54.12,14.81,14.05634283316275
431,40,985,684,79,59.9,19.16,19.69774762342437
782,571,586,808,896,32.47,10.3,10.12537015277377
837,321,348,711,358,33.1,12.84,12.81855904848815
608,508,593,816,467,28.59,11.09,10.92030042605346
70,860,95,967,276,51.24,15.76,15.68977540671915
485,713,680,66,62,56.63,16.39,16.23996898008524
748,718,317,662,591,45.41,14.34,13.098153309712792
697,841,456,291,733,38.08,12.22,11.757883008402876
395,908,684,355,23,56.85,17.67,18.150732342820604
963,472,363,172,625,39.16,11.79,13.215315521762355
119,505,60,223,786,58.32,15.1,15.629930018187437
294,132,756,253,407,29.25,13.14,12.985618130291073
400,938,892,508,82,38.39,12.47,11.963790966554438
170,459,411,562,284,47.57,12.7,13.26366992682387
904,140,838,440,884,43.56,13.88,13.728082877721516
563,285,723,425,367,37.35,13.98,13.463502033301785
699,905,389,980,236,44.77,11.38,11.720889308926136
154,84,180,154,237,43.63,13.22,16.246060091532986
674,238,12,496,851,91.2,25.46,25.5359382515941
603,186,269,288,4,64.75,20.49,20.4401071379006
149,429,547,378,624,38.06,13.43,13.470247754491309
579,326,975,128,707,39.42,11.58,11.90542579480372
879,527,973,632,670,32.2,10.38,11.152575757202717
692,757,55,467,921,45.98,11.78,11.597842271558733
891,798,974,895,696,28.69,9.47,9.51854323084741
817,572,401,407,408,27.35,10.96,11.357047791815834
403,106,493,649,410,47.83,15.07,14.242206274591979
63,195,68,213,451,58.75,16.9,16.578351221357224
166,112,348,615,53,62.88,19.88,19.43288462838617
104,0,580,154,549,82.94,24.95,25.006753728105217
103,971,372,628,26,43.97,14.19,13.938486995875481
72,895,212,628,385,31.13,13.21,12.731718683643837
152,649,258,978,355,40.18,12.31,12.591803811492026
616,372,485,125,118,42.02,15.04,15.72884594655887
869,499,477,491,495,32.74,10.4,11.098977165995423
319,87,147,104,767,66.12,20.27,20.48540789381055
350,758,271,490,848,37.01,12.98,13.395794513331102
708,165,528,23,210,63.99,20.75,20.586547144185843
973,974,540,370,150,45.67,13.54,13.07781806843786
706,556,936,27,776,62.1,17.79,18.96964850886392
540,305,658,884,93,42.04,13.79,13.363207973409981
712,865,267,530,375,40.03,11.77,11.540908849817361
930,171,364,790,228,36.6,12.77,12.802688259963464
545,554,797,514,337,31.98,11.38,12.203427537825005
651,228,627,830,807,36.84,10.66,10.673528469270464
776,873,199,825,245,37.55,12.17,12.384340876905448
837,410,757,822,232,35.4,12.54,12.055425237864412
204,530,504,364,748,39.07,13.56,13.47711073871311
29,28,809,286,483,63.89,19.67,20.765073368751214
265,198,709,619,979,45.46,13.46,12.76346783548411
352,457,827,959,740,35.03,10.3,10.538461235665654
357,977,997,373,82,46.58,13.06,13.77404560934379
225,104,232,481,201,42.75,16.44,15.616419365516087
345,209,494,639,921,38.24,13.13,13.314440854164227
624,860,1,490,931,26.43,10.38,10.164699450057924
668,352,818,658,86,38.13,14.17,14.372012692056238
854,676,122,931,397,40.97,13.01,12.686208366524998
801,728,768,204,489,32.09,12.23,11.509033694270446
910,182,444,808,651,26.05,12.06,11.840411921056365
340,88,820,968,994,39.83,11.97,11.550131359108626
739,405,474,411,761,37.01,13.25,12.65815698474483
969,86,742,162,174,51.74,15.75,16.11676455356409
130,28,154,604,926,49.67,15.13,16.340052753913884
476,825,671,149,626,31.82,11.02,11.472863953660152
846,610,485,673,959,23.07,10.5,10.883819323688497
358,159,561,561,134,42.36,13.84,15.03723613621193
21,14,818,994,743,79.65,24.08,23.942715634371332
665,105,539,767,956,38.76,11.23,11.085120934932581
142,444,892,199,845,34.22,14.14,14.290889498158403
894,216,28,257,217,59.93,17.47,17.474702558500372
299,513,246,782,600,39.57,13.14,13.26626838094438
333,265,557,429,854,32.06,12.95,11.964388797841956
134,62,931,757,362,54.63,14.5,15.08901703510391
919,469,678,597,834,22.13,11.13,10.652847118392554
925,529,430,846,939,28.67,11.09,10.949133165365797
899,513,133,544,155,52.38,13.32,13.67723115795378
536,522,19,893,450,59.12,18.97,19.731478127472293
795,187,623,4,794,61.64,19.5,19.133915064921805
