n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
59429,97101,252259,98400,33116,50624,184763,29.14,17.69,18.36
11476,22330,35872,64865,212668,261915,132739,27.83,17.23,17.119999999999997
54892,105043,168261,7941,120359,127769,118785,28.69,18.37,19.72
102361,129756,150241,50392,235232,217716,105561,34.52,20.07,20.0
23479,127165,61389,198973,5240,183805,69931,27.56,17.74,18.359999999999996
136361,106866,124340,236470,238854,99372,190317,30.72,18.78,19.2
29813,173791,67726,25471,259942,213446,16538,32.52,19.23,19.159999999999997
101284,162573,217456,98882,28240,173236,15218,30.08,18.99,18.919999999999995
88719,61451,181220,22558,130437,236818,170320,28.07,19.55,19.879999999999995
135478,236290,54504,152446,211915,37260,159047,21.61,15.29,15.519999999999998
16875,141483,248001,9821,128101,183977,50817,32.72,19.34,20.119999999999994
38851,247999,225525,151771,119606,191087,153188,28.72,19.01,19.319999999999997
230938,116689,74882,146098,93505,224143,230182,30.6,19.31,19.32
111704,35383,41497,200355,157630,25589,139410,29.75,18.65,19.959999999999997
180926,82257,184063,93593,249036,168796,221116,32.55,19.32,20.119999999999994
129664,132021,163574,51812,80947,39363,93254,24.79,19.29,19.159999999999997
138600,74541,133638,172243,18722,211844,236773,29.07,17.88,18.239999999999995
224584,133016,239354,183840,142851,57659,90230,28.02,19.78,20.079999999999995
63933,238001,3123,77517,89976,57616,69951,31.44,19.85,19.999999999999996
8822,110992,66787,98808,78211,218710,184915,28.86,18.64,19.88
233692,109292,45940,172344,103878,30477,43563,28.8,20.28,19.719999999999995
244460,173846,223375,255549,6719,52902,255085,28.87,19.84,20.04
200926,42120,78654,30535,3464,208776,200356,33.27,20.06,20.2
99733,89604,219256,44605,149192,114191,237275,27.13,17.64,18.36
60743,36448,107505,147848,116930,106733,109566,28.79,19.16,20.039999999999996
21008,154274,18343,75692,187916,24932,8921,31.64,18.46,19.8
22349,173857,27924,200351,136562,138224,94414,32.0,19.79,20.319999999999997
40280,211733,245487,132362,127988,185644,38937,28.88,18.54,19.319999999999997
256919,158451,16508,49723,4441,239236,36802,28.77,18.31,18.519999999999996
89336,101274,172545,150384,31653,194970,78488,29.67,18.57,19.999999999999996
92129,85310,252959,95956,770,169304,219068,29.15,19.27,19.399999999999995
130814,55071,15903,229422,161811,8682,231448,28.23,17.9,18.759999999999998
253011,227777,199066,211945,259643,214024,152045,33.29,19.83,20.399999999999995
45081,46608,88479,254245,112992,115742,31706,30.55,18.56,20.279999999999998
21850,52549,158702,58715,130340,212697,124043,33.82,19.56,20.399999999999995
207148,40506,99899,31987,28432,152236,188995,30.9,18.77,20.199999999999996
118669,169847,33148,188572,115207,134868,190191,25.7,16.91,17.519999999999996
23705,187561,243407,123547,147812,103219,214030,30.59,19.47,19.919999999999998
94583,119363,59118,13350,51775,12825,116974,32.83,18.73,19.199999999999996
29201,28359,55368,190091,1206,185682,157455,30.82,18.79,19.08
160305,237647,5929,171759,95446,217386,113356,29.33,18.4,20.04
138380,24467,256548,253699,196337,198084,157339,30.99,19.53,20.199999999999996
131749,214767,184856,149153,52606,131472,60144,32.87,19.61,20.039999999999996
84963,137819,100692,195022,136260,169678,51426,29.54,19.26,19.759999999999998
1752,75905,160738,77721,238249,20938,194849,29.92,18.17,19.56
84156,243159,237767,257354,105613,58633,165764,26.56,16.74,18.199999999999996
77704,20872,143481,109964,256063,195094,96797,29.48,17.47,18.479999999999997
211492,246788,194187,222948,84103,135338,79212,23.88,16.82,16.399999999999995
163869,217908,250885,93551,205330,234689,77549,21.16,16.18,16.639999999999997
170756,221699,28651,51312,127195,96985,99246,28.13,18.49,19.279999999999998
251286,153346,222050,240820,81786,53804,76151,33.25,20.34,20.199999999999996
104077,160703,100525,220892,240901,179395,137273,27.08,19.03,19.04
245379,181045,190849,93267,215199,177214,158580,32.12,19.1,19.879999999999995
153389,94944,176447,112066,51348,128435,215663,31.04,19.18,20.159999999999997
138656,132990,219727,21490,70476,42846,17990,30.99,19.07,19.799999999999997
130611,192185,227122,71010,259194,110031,204488,31.28,19.12,19.999999999999996
30681,163723,217404,216258,71812,258665,76453,27.39,19.89,20.079999999999995
71853,210822,216352,132182,70413,72700,260904,28.65,18.1,18.439999999999998
232888,165720,107951,64104,94728,64429,253085,30.76,19.9,20.199999999999996
65015,207136,132308,195922,120044,65509,61402,27.7,18.84,19.879999999999995
