n0,n1,n2,monte_carlo,monte_carlo_max_hop,two_hop
637,261,759,7.12,5.86,5.89
367,814,707,7.51,6.72,5.679999999999998
965,861,757,3.89,3.67,3.7700000000000005
667,944,542,6.19,4.08,4.200000000000001
29,860,476,5.67,4.76,5.010000000000001
794,965,255,4.62,4.29,4.280000000000001
664,53,922,8.06,5.3,5.450000000000002
160,115,380,7.43,5.28,5.070000000000002
480,889,252,6.5,4.58,4.500000000000001
389,556,104,6.77,4.73,4.780000000000001
587,255,13,13.6,8.42,8.85
748,221,417,7.42,5.12,5.089999999999999
286,186,938,8.48,5.24,5.370000000000001
888,784,398,6.77,4.73,4.6400000000000015
163,780,816,5.48,4.15,4.450000000000001
73,142,632,10.09,7.29,6.839999999999999
632,455,129,6.61,5.01,4.9300000000000015
135,1,995,7.25,4.64,4.6400000000000015
892,5,214,17.43,10.46,10.919999999999995
792,220,983,5.51,4.44,4.270000000000001
169,893,170,7.41,5.36,4.860000000000001
296,321,984,5.34,4.46,4.370000000000001
203,552,897,5.3,4.56,4.550000000000002
694,640,209,9.37,6.46,5.889999999999999
186,963,991,5.44,4.58,4.600000000000001
707,201,989,7.11,4.55,5.249999999999998
988,915,392,5.42,3.9,4.120000000000001
305,22,369,8.87,5.97,6.130000000000002
424,169,958,6.57,4.19,4.350000000000001
149,270,66,5.65,5.14,5.0500000000000025
339,308,837,6.7,4.53,4.73
617,600,3,29.04,21.39,20.069999999999993
610,694,724,4.69,3.86,3.9400000000000004
346,67,317,8.73,6.61,6.289999999999999
363,838,313,6.92,4.77,5.140000000000002
492,713,323,9.78,6.08,6.219999999999997
189,492,483,7.46,5.45,4.889999999999999
721,180,58,8.07,7.33,6.279999999999999
262,998,961,5.7,4.82,4.380000000000001
23,972,767,11.52,7.42,7.92
366,865,413,4.9,4.46,4.3100000000000005
18,562,806,13.51,8.66,8.65
428,374,385,5.53,4.17,4.1800000000000015
592,861,9,16.19,9.87,10.650000000000002
463,47,724,9.23,6.35,6.32
185,638,978,6.79,4.57,4.500000000000001
977,201,121,6.91,4.7,4.820000000000002
773,251,951,5.49,5.0,4.510000000000002
839,964,473,6.11,4.56,4.590000000000002
352,524,363,8.45,5.27,5.330000000000002
914,537,256,8.9,4.56,5.05
794,473,110,6.54,5.02,4.750000000000001
603,766,799,8.67,4.21,4.410000000000001
816,376,880,4.17,4.15,4.0200000000000005
302,37,443,7.94,5.36,5.380000000000002
968,93,213,7.88,6.09,5.77
348,525,625,6.04,4.23,4.410000000000001
371,940,151,6.9,5.47,5.350000000000001
348,282,946,5.79,4.68,5.1099999999999985
719,558,94,6.15,4.65,4.580000000000002
319,702,324,7.27,5.07,4.8900000000000015
313,181,817,9.43,5.07,5.48
80,641,152,8.11,5.74,6.060000000000002
738,705,316,8.17,4.5,5.099999999999999
495,165,737,5.62,4.45,4.550000000000002
49,82,615,9.26,7.38,6.999999999999999
546,945,415,7.15,4.56,4.600000000000001
32,243,758,11.49,5.98,6.45
608,352,846,8.32,5.63,5.599999999999999
256,466,666,8.85,5.77,5.510000000000001
431,149,57,8.21,6.28,6.1499999999999995
938,653,33,9.81,7.8,6.949999999999999
820,505,342,5.9,4.66,4.350000000000001
858,212,133,7.91,6.52,6.369999999999999
749,577,972,7.68,4.03,4.69
135,645,918,7.1,5.17,4.990000000000002
806,423,109,6.91,5.37,5.419999999999999
172,444,381,9.54,5.83,5.86
152,60,865,6.89,5.69,5.650000000000002
430,301,144,6.13,4.54,4.710000000000002
464,944,635,4.8,4.08,4.030000000000001
872,173,999,5.51,4.65,4.330000000000001
534,464,983,4.97,3.84,3.8200000000000003
499,705,747,4.81,4.05,4.040000000000001
325,490,280,5.94,4.68,4.950000000000001
298,481,413,5.35,4.66,4.420000000000002
923,150,115,6.38,4.3,4.480000000000001
386,841,544,6.02,4.61,4.790000000000002
982,183,642,10.59,6.15,6.129999999999999
959,511,888,7.27,5.1,4.8199999999999985
346,184,91,6.28,5.05,4.880000000000002
503,278,527,8.33,4.8,5.199999999999998
800,561,888,6.13,4.5,4.210000000000001
514,369,64,8.82,6.27,6.0699999999999985
804,814,793,8.16,5.2,5.080000000000001
364,711,601,7.33,4.85,4.9300000000000015
679,35,777,5.8,4.62,4.910000000000001
313,372,572,6.35,4.52,4.630000000000002
721,684,287,7.01,4.71,4.570000000000001
855,497,271,4.98,4.21,4.150000000000001
