n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
241,310,105,738,405,490,158,92,68,20,411,191.29,44.74,47.479999999999976
562,939,296,819,783,60,227,532,549,368,283,157.08,28.36,28.6
798,176,846,108,268,219,965,949,26,848,656,166.13,32.84,31.280000000000005
826,266,819,278,198,168,317,296,642,888,749,183.2,34.89,35.95999999999999
983,875,868,901,381,88,865,620,345,687,397,172.26,32.15,32.88
518,254,182,253,484,286,91,967,957,837,886,175.15,39.77,43.47999999999998
964,560,860,307,7,930,298,586,721,903,319,183.83,42.95,41.95999999999999
868,783,520,199,423,433,613,295,441,462,165,172.66,29.24,29.720000000000006
238,312,265,832,816,44,83,47,473,641,287,191.43,43.13,42.959999999999994
531,547,663,482,717,351,148,689,200,68,422,182.75,36.29,36.43999999999999
935,207,650,647,451,282,188,364,446,764,602,164.65,32.34,34.87999999999998
328,649,571,203,926,331,103,859,63,725,234,180.88,36.62,34.839999999999996
284,783,596,630,882,243,125,339,957,181,297,172.33,31.32,35.959999999999994
470,26,43,365,714,84,917,987,977,292,752,186.25,35.46,37.800000000000004
691,982,334,18,330,295,329,989,156,793,667,190.03,43.2,48.03999999999999
420,882,965,890,635,696,837,79,300,632,196,172.85,26.93,28.120000000000005
915,454,299,139,256,390,613,984,162,339,586,173.83,28.58,27.600000000000005
9,372,45,465,173,373,802,823,371,297,585,195.14,45.7,49.00000000000001
99,449,212,434,938,212,116,60,63,56,754,190.31,38.27,44.56000000000001
172,609,693,993,153,621,41,559,502,596,255,168.6,34.7,34.839999999999996
329,36,125,854,541,299,792,419,667,205,489,186.26,35.07,35.96
206,247,449,420,503,37,224,431,454,254,662,178.44,39.62,43.159999999999975
910,438,850,220,510,192,32,37,260,259,248,186.27,40.64,41.72
538,213,790,237,427,890,267,145,332,52,912,165.89,32.01,34.519999999999996
950,322,578,119,583,412,985,922,668,669,891,154.76,24.43,24.840000000000003
809,734,762,41,506,396,95,440,215,952,894,192.11,39.61,38.160000000000004
586,921,966,946,169,344,303,672,482,818,922,155.13,27.47,27.56
657,322,834,430,540,220,670,820,702,820,274,136.4,21.53,23.52
346,944,401,979,508,76,879,994,286,984,642,168.52,32.35,33.959999999999994
684,195,45,404,920,634,130,785,991,275,683,173.59,35.24,35.079999999999984
876,61,890,171,704,650,475,582,483,764,413,161.03,29.66,28.43999999999999
949,399,223,817,3,216,944,160,13,624,897,194.98,76.19,81.48000000000005
263,118,405,829,788,801,390,898,227,563,54,174.11,35.49,37.95999999999999
899,973,206,165,687,622,338,838,913,575,792,145.03,25.33,26.0
803,482,937,539,450,27,80,35,712,608,115,196.75,46.44,48.59999999999999
500,574,885,263,622,792,142,42,371,81,786,177.13,35.43,36.91999999999999
900,535,926,10,304,857,355,847,76,87,982,189.79,40.92,41.15999999999999
556,464,390,210,806,318,397,239,776,498,876,176.15,32.11,35.23999999999999
989,409,97,79,117,937,635,817,906,374,524,185.55,40.36,41.48
444,425,878,728,795,454,68,643,902,963,200,162.3,34.82,36.95999999999998
652,309,952,856,490,432,121,817,571,171,380,157.32,29.51,29.08
895,166,180,723,152,334,506,880,346,264,554,169.62,30.56,31.080000000000005
997,925,4,727,172,5,663,319,123,558,113,196.98,54.98,59.75999999999998
498,805,732,615,495,538,77,533,251,421,867,164.07,33.82,32.35999999999999
300,365,234,785,184,884,641,1,692,54,624,163.3,28.16,29.720000000000006
929,320,557,934,930,478,801,933,581,312,959,177.73,31.12,32.44
888,518,805,451,627,632,452,401,144,257,789,176.27,34.4,33.23999999999999
611,370,677,348,136,443,84,620,147,691,828,176.53,34.56,35.720000000000006
637,181,292,923,962,380,202,589,812,358,691,167.53,31.95,33.8
635,904,95,78,412,661,958,925,183,337,669,159.59,31.56,31.24
380,334,178,307,904,23,618,20,536,972,772,190.21,49.59,50.23999999999998
849,90,820,367,826,832,976,100,162,186,598,168.98,31.85,32.239999999999995
507,676,587,960,78,778,947,991,119,176,667,164.42,28.95,28.439999999999998
490,691,907,763,227,632,805,851,676,310,873,163.14,26.07,28.079999999999995
950,704,415,902,613,243,918,501,720,226,317,169.53,30.68,32.279999999999994
376,235,763,334,550,641,542,462,920,822,409,179.64,32.04,31.919999999999995
518,410,992,837,320,290,448,421,602,13,257,173.62,38.11,39.08
188,918,553,469,709,574,629,845,373,413,973,174.1,28.68,31.439999999999998
397,638,28,159,523,69,469,997,988,645,942,181.45,41.08,42.519999999999996
355,618,815,319,932,93,773,264,495,227,655,160.5,29.65,30.199999999999996
950,488,913,618,796,67,152,946,244,70,306,175.95,27.42,29.440000000000005
135,970,48,167,407,809,595,697,635,560,730,175.31,29.56,29.280000000000005
982,551,268,18,536,251,161,769,99,210,32,181.44,43.19,49.35999999999998
972,324,83,124,277,62,899,658,295,624,911,189.71,43.15,47.27999999999999
646,718,176,748,152,670,424,975,133,899,726,177.26,29.1,32.19999999999999
736,83,573,373,710,2,741,901,565,159,514,184.99,41.15,43.63999999999998
421,157,220,864,305,495,519,69,384,172,167,169.79,32.77,33.79999999999999
895,911,262,527,400,550,698,310,882,410,336,165.86,32.81,31.879999999999992
174,396,63,433,28,285,897,692,19,311,983,181.75,44.32,47.160000000000004
808,156,87,160,118,868,623,843,15,237,236,183.19,36.29,38.35999999999999
566,8,488,932,735,545,189,906,845,463,749,177.28,38.74,38.72
723,890,943,699,959,714,388,344,867,176,853,167.49,30.31,31.719999999999985
543,601,192,109,486,634,924,933,365,312,952,163.54,33.45,40.39999999999998
