n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
331,970,154,404,666,49,74,840,548,96,374,596,59,931,519,219,38,350.03,66.83,72.27999999999999
88,444,428,71,246,92,564,434,60,846,579,126,970,228,645,642,596,349.56,67.41,68.80999999999999
970,63,590,599,406,50,999,226,47,570,879,136,296,429,147,553,120,348.12,66.49,71.22999999999998
584,315,573,835,698,185,105,595,584,654,192,381,99,560,729,64,577,348.62,60.39,68.81
61,633,210,508,696,544,437,795,321,476,599,945,464,370,306,254,813,344.88,58.0,57.48999999999999
184,715,798,249,83,588,307,537,506,896,351,746,459,294,623,74,120,352.82,59.79,65.26999999999998
524,428,168,775,350,155,955,500,431,40,985,684,79,782,571,586,808,349.14,59.93,61.73
896,837,321,348,711,358,608,508,593,816,467,70,860,95,967,276,485,347.93,59.64,59.14999999999999
713,680,66,62,748,718,317,662,591,697,841,456,291,733,395,908,684,348.55,58.61,58.16999999999999
355,23,963,472,363,172,625,119,505,60,223,786,294,132,756,253,407,343.77,68.93,72.79999999999998
400,938,892,508,82,170,459,411,562,284,904,140,838,440,884,563,285,348.23,56.81,57.759999999999984
723,425,367,699,905,389,980,236,154,84,180,154,237,674,238,12,496,344.49,66.3,73.42
851,603,186,269,288,4,149,429,547,378,624,579,326,975,128,707,879,347.64,68.23,71.26
527,973,632,670,692,757,55,467,921,891,798,974,895,696,817,572,401,345.49,48.13,51.80999999999999
407,408,403,106,493,649,410,63,195,68,213,451,166,112,348,615,53,350.14,73.93,79.47999999999996
104,0,580,154,549,103,971,372,628,26,72,895,212,628,385,152,649,350.24,84.18,94.79
258,978,355,616,372,485,125,118,869,499,477,491,495,319,87,147,104,353.12,59.44,60.7
767,350,758,271,490,848,708,165,528,23,210,973,974,540,370,150,706,341.34,56.4,59.04999999999998
556,936,27,776,540,305,658,884,93,712,865,267,530,375,930,171,364,348.52,62.34,66.86999999999998
790,228,545,554,797,514,337,651,228,627,830,807,776,873,199,825,245,348.61,55.04,60.049999999999976
837,410,757,822,232,204,530,504,364,748,29,28,809,286,483,265,198,343.37,63.12,68.41999999999997
709,619,979,352,457,827,959,740,357,977,997,373,82,225,104,232,481,351.78,58.84,59.35999999999999
201,345,209,494,639,921,624,860,1,490,931,668,352,818,658,86,854,348.74,50.64,55.53999999999999
676,122,931,397,801,728,768,204,489,910,182,444,808,651,340,88,820,347.24,56.67,58.939999999999976
968,994,739,405,474,411,761,969,86,742,162,174,130,28,154,604,926,348.52,62.89,63.87999999999999
476,825,671,149,626,846,610,485,673,959,358,159,561,561,134,21,14,341.99,67.16,72.18999999999997
818,994,743,665,105,539,767,956,142,444,892,199,845,894,216,28,257,343.44,57.19,57.98000000000001
217,299,513,246,782,600,333,265,557,429,854,134,62,931,757,362,919,351.67,59.2,58.69000000000001
469,678,597,834,925,529,430,846,939,899,513,133,544,155,536,522,19,350.85,62.64,67.60999999999999
893,450,795,187,623,4,794,818,153,176,144,484,633,742,123,569,63,344.92,72.75,74.1
333,698,530,543,568,494,803,795,108,904,573,58,254,195,283,43,790,343.63,61.35,65.41999999999999
100,519,463,575,28,778,915,934,64,453,333,627,996,517,620,524,204,349.34,61.5,63.85999999999999
709,283,463,520,546,826,489,519,964,253,715,535,897,897,964,950,265,339.13,44.21,51.410000000000004
944,572,914,965,207,860,458,140,426,124,401,452,323,74,687,246,438,344.96,57.78,60.54999999999998
74,217,685,310,802,125,918,795,158,962,733,658,676,374,146,259,904,350.59,59.42,60.849999999999994
140,990,478,224,764,975,96,407,906,498,166,683,852,229,165,723,441,348.76,59.98,62.08999999999999
527,413,347,431,200,365,326,94,739,374,19,346,567,469,451,720,18,348.24,71.63,77.05
393,339,529,638,302,524,983,65,115,940,807,234,995,897,107,86,271,342.74,63.36,66.03999999999998
278,40,927,797,185,276,773,132,839,432,869,933,692,838,968,264,415,343.93,66.22,68.02999999999999
152,549,941,527,584,506,717,334,91,285,58,818,704,187,435,916,74,339.56,59.07,61.160000000000004
275,960,17,649,90,820,266,85,622,876,227,68,270,883,124,464,11,340.76,87.94,97.36999999999998
347,566,427,948,937,274,636,132,44,539,726,244,960,112,992,165,268,350.63,60.78,65.56999999999998
51,185,206,954,319,643,312,543,777,210,296,456,512,688,182,277,355,347.99,59.11,62.10999999999999
822,18,256,37,15,18,750,517,564,194,526,486,251,957,457,108,674,344.84,75.17,93.50999999999996
838,665,442,672,506,559,854,910,402,993,518,315,704,220,235,350,203,347.95,53.07,53.139999999999986
852,903,723,746,651,143,414,355,55,857,132,14,72,640,758,900,261,341.49,66.93,69.04999999999998
441,167,56,86,681,861,390,891,518,686,994,288,613,248,709,300,46,351.91,67.32,71.86999999999999
470,189,161,275,456,3,269,372,984,336,995,560,331,250,35,988,903,347.33,76.62,81.49
316,223,365,187,1,343,390,85,486,285,514,671,205,254,516,794,5,348.43,71.56,75.60999999999999
93,270,836,91,147,409,600,42,403,23,306,311,644,238,86,599,980,346.69,73.04,77.86
