n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
221360,100989,198693,233372,110250,10612,67873,253090,134027,127383,106151,51.49,30.65,31.599999999999998
240709,205468,217540,79511,253702,124937,93860,152930,233743,238056,57263,42.16,26.86,27.679999999999996
132300,36509,73882,36633,198129,24859,162101,209558,65668,258804,238484,45.21,29.46,29.56
139608,257631,184856,212393,157785,236497,38525,81303,25890,191321,19331,46.54,28.38,28.999999999999996
235625,222946,179302,86559,123769,146751,26398,92744,113815,82889,160140,50.41,31.21,31.599999999999994
167883,239340,53602,253390,144840,125045,116049,226835,136669,68286,16326,44.89,29.33,29.599999999999994
211033,240770,143838,240122,3680,24450,188666,220224,104549,186188,216228,52.43,30.65,31.239999999999995
205795,175152,163909,299,160405,129388,217071,227436,87329,63939,191438,43.2,29.21,28.999999999999996
85250,184455,228188,16510,50087,240391,148769,58118,62551,210592,253634,45.23,28.77,29.639999999999993
37354,210548,142341,117432,23911,21088,260367,83900,229398,133153,261612,44.32,31.08,31.719999999999995
244536,128263,28588,79022,144511,76307,185220,32718,143508,87228,213507,45.95,29.13,29.799999999999997
241762,141632,53268,252664,209565,158121,143453,154040,75407,116651,24020,45.07,30.63,31.359999999999992
156313,209173,100899,83111,150903,63466,76108,48200,49647,215342,48950,46.79,29.5,29.359999999999996
8643,160634,257241,172139,68172,124919,18110,23546,177923,198601,34137,45.76,28.54,29.919999999999995
229840,39203,242058,10129,220845,21036,235450,183323,241980,217411,141715,46.52,28.12,29.679999999999996
179175,102575,219641,184885,137513,72255,136784,212763,61735,222687,56413,40.51,25.52,26.399999999999995
234629,178120,154612,216337,248975,109949,151963,72144,118112,129146,173079,45.33,29.35,30.759999999999994
168085,261163,183559,240370,257546,207965,93681,21593,85019,160637,30238,43.92,29.11,30.319999999999997
127518,153898,165189,87889,221532,49906,63710,4249,191755,71050,30706,45.03,27.84,28.56
184898,57792,97533,208295,44690,87172,111707,213886,16303,26373,205289,51.78,28.77,29.07999999999999
38366,224217,182890,57350,11857,214203,150435,166253,238555,245503,140036,51.18,30.8,31.639999999999993
157855,178412,19397,6998,32622,166461,49419,158947,217602,150982,31377,45.44,30.54,31.48
102553,23994,97029,218587,257036,30420,9539,158729,5671,51010,251928,52.0,30.82,32.12
254461,48489,188249,32478,125628,55201,190619,209910,16013,245620,178086,48.73,30.6,30.75999999999999
5972,142668,111573,162686,26607,219126,68136,18351,57889,18866,169587,53.85,31.51,31.63999999999999
78921,91827,114312,47269,16001,132025,122455,10322,156364,26455,183323,47.54,30.21,30.159999999999993
259059,102570,52259,68192,93993,237082,191784,123264,219762,236533,240774,46.26,27.96,29.080000000000002
149361,44413,182897,176328,53323,253374,201155,15217,206739,177262,41473,49.29,30.07,30.319999999999993
221622,42455,89735,138798,65716,30726,156445,241544,115949,174484,45827,45.57,27.86,28.439999999999994
3461,123633,178593,107454,235955,149189,229324,133326,240520,81643,170114,41.97,28.36,30.159999999999997
93625,101880,219587,172390,65780,40216,146957,181095,3260,120049,194399,43.54,30.26,30.359999999999992
20728,88058,193728,11979,142690,73631,35346,62948,199797,249857,126308,47.46,29.84,31.079999999999995
92333,159943,75465,176528,94162,154737,248225,233817,166133,223811,162811,45.96,30.8,31.759999999999998
34693,187595,81342,101716,196211,108637,217291,170611,21161,399,155864,48.24,30.9,31.799999999999994
50412,183129,87661,41963,62761,58483,167090,117475,99260,186213,229486,50.61,29.41,30.83999999999999
176626,148937,229254,108634,8269,105451,228507,183980,148759,109635,202423,48.95,32.45,31.639999999999993
173590,185861,12263,43430,116746,16747,67954,183898,41336,117011,138300,47.68,30.25,31.839999999999996
231983,127733,238037,147168,158329,198045,18,231702,10200,129651,85444,41.97,28.43,29.479999999999997
81804,219607,122392,13069,212086,215671,229380,255374,212969,108825,49283,43.14,30.36,30.639999999999997
143802,261992,252454,165960,256526,21880,219532,190199,34215,258689,3861,42.95,29.78,31.24
105333,248918,177868,109441,82883,889,55974,3746,188042,197854,618,49.36,31.35,31.559999999999995
256965,215674,177146,138502,160448,25633,49927,31169,159477,170201,52039,49.21,30.75,31.72
229023,79276,73395,180496,256511,47768,26261,124677,223854,241898,103991,50.7,31.0,31.799999999999994
164531,21324,5726,72014,239568,118745,209669,207707,30350,225800,67236,46.46,30.45,30.159999999999993
34975,171328,136541,214243,170598,169067,90977,30175,228553,40485,72983,35.5,27.21,27.84
223147,4869,11088,10659,53932,178519,68070,146369,82500,248119,96179,44.56,30.38,30.559999999999995
