n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
5102,2092,6076,2937,6514,5656,6893,6061,5341,4342,237,2016.33,199.43,222.76000000000008
6884,3814,6356,2040,5316,424,1284,927,3045,3842,7114,2018.37,131.75,141.36000000000007
2019,3119,4454,835,4701,2042,107,5989,1775,3343,2289,2015.56,171.95,187.76
1491,7106,6272,3190,1307,6241,6530,589,1136,5062,5058,2012.98,269.78,297.8000000000004
3644,1037,1083,14,43,1715,6337,1765,1358,1363,2369,2014.25,278.89,317.6799999999996
2569,1629,4417,5552,5125,1677,1488,5657,1612,3139,2447,2015.17,378.13,507.48000000000036
176,2958,3398,1359,1193,2161,533,2718,2468,6696,4940,2018.13,413.92,516.6399999999998
4801,27,4882,5553,5797,2768,540,2539,2911,6705,2507,2015.58,149.13,166.68000000000038
3938,5705,2586,1513,3942,3871,5772,1442,466,2098,187,2016.36,288.9,313.0400000000006
6142,2929,6921,3311,148,4497,6453,3431,2999,3083,4739,2018.44,226.96,253.48000000000002
6891,74,3709,382,5797,1482,5109,1609,975,6190,2015,2012.41,335.38,388.32
6713,3786,2821,4198,2906,4298,2055,6353,3791,885,4831,2021.74,146.89,155.9600000000001
6130,6397,6530,3008,7042,2423,300,3546,746,1707,2791,2014.68,427.92,570.679999999999
4201,5003,2970,1214,2784,2258,5755,4465,754,2559,5619,2015.17,213.11,232.60000000000025
2595,2508,1453,6543,640,5134,1219,5907,5645,2533,3963,2019.6,132.07,136.52
1323,5899,397,663,4920,4370,3325,260,1944,6066,4865,2013.0,99.7,103.56000000000009
2816,6769,2049,3732,5332,3455,1192,456,5229,268,6567,2019.55,278.71,334.4000000000001
4043,2737,6868,1696,1069,5993,4620,1087,5164,6455,3390,2019.54,221.55,248.07999999999996
873,1382,3559,3055,1222,481,6920,3445,2415,1156,3712,2014.41,354.66,415.43999999999915
5082,6981,1386,4277,3715,3998,5642,5976,2602,3924,2244,2016.76,436.15,572.1599999999999
2384,3850,3307,1200,922,3088,6734,4356,1469,5136,4090,2017.13,565.61,762.9999999999991
7109,2772,1475,730,4029,2230,4220,6406,4490,7105,4119,1897.77,40.16,43.08000000000003
2959,516,6439,6513,6347,2913,5690,4812,5439,281,6222,2017.65,225.09,262.5200000000002
2504,2977,4581,5771,5474,2300,6842,3978,2169,6305,5659,2013.3,156.56,167.8800000000002
5865,2407,2785,5322,1463,4756,6978,94,3885,4480,6338,2020.24,400.78,499.2799999999999
2053,2669,5502,2242,3792,2366,6690,4098,5303,5518,6534,2021.21,82.11,87.23999999999998
2921,2849,2243,5276,2831,6044,6784,3346,2867,6904,1412,2020.89,164.25,187.5600000000001
7102,5638,3684,2984,2738,4244,1162,4336,1361,1627,6853,2017.27,259.34,304.0800000000001
2965,6994,3909,2317,5664,645,5895,5495,5983,3413,1407,2016.74,108.92,128.96000000000004
5052,6392,4758,4230,5452,3447,2479,5109,4531,6346,7103,1677.07,35.18,38.96000000000002
5217,2217,5901,226,1602,1310,4804,3613,5112,5325,1480,2015.48,337.89,399.7200000000005
1794,6217,5619,1478,5168,5885,342,3863,1853,1357,443,2020.4,369.26,462.47999999999956
1093,907,2599,1487,3953,1584,4491,292,3403,3811,2876,2022.42,404.85,474.8000000000004
3115,5427,5011,589,4834,1674,1948,5881,3063,5,2871,2016.8,302.71,338.48000000000036
3320,2281,7011,3359,7097,942,5643,6810,4483,3062,295,2016.49,296.35,351.2400000000001
4505,5026,2468,776,2418,4466,4199,2780,4758,2401,2880,2016.82,413.45,565.5999999999998
6705,1058,3433,3352,6660,4619,5261,4410,3026,3829,1164,2016.77,428.98,533.8800000000005
1284,4881,3135,4619,3907,1631,1089,4985,744,2876,6727,2011.9,520.07,690.7999999999989
5420,7,3128,884,2670,4635,5039,4418,1152,2666,5156,2016.89,484.84,575.9599999999999
4622,3078,3516,3536,1854,4042,2387,3928,5802,3111,3144,2020.25,350.16,412.00000000000034
7003,1302,4880,4865,2128,6070,2464,4065,2056,3403,161,2014.18,94.45,93.00000000000013
2614,2518,4028,2346,1173,3907,194,998,5407,5092,3632,2015.12,696.8,1068.5200000000002
2011,2401,327,6403,1117,6773,3214,108,3934,4362,4590,2023.44,646.26,859.1199999999988
2242,1994,3885,6405,301,2012,4015,2192,6913,1267,5910,2021.11,174.84,190.88000000000014
2340,2401,4032,4981,3888,4245,5282,7073,4946,6090,968,2016.01,174.14,176.2400000000002
132,6229,1032,2463,2312,4370,5800,2753,5026,2431,5990,2017.68,205.0,211.27999999999994
4340,218,3803,2865,2957,5584,6103,6657,4839,1085,298,2016.81,74.95,74.12000000000009
23,2067,4532,3732,5617,881,5631,4469,1566,119,3519,2015.25,274.19,338.6400000000005
6376,6615,3503,4873,4715,5644,5801,5179,5315,3947,7034,1879.72,38.89,37.88000000000003
6891,3157,3897,3210,5589,6978,5895,1609,2428,3809,6799,2001.8,87.84,88.0000000000002
6211,541,2487,6850,26,5690,6381,3545,4768,2345,5311,2015.7,158.77,179.24000000000024
6395,3870,2547,1168,1355,3919,5695,4498,4077,2709,4406,1958.37,92.91,84.79999999999967
1257,3486,4799,4435,6650,397,560,6001,1884,2188,6714,1954.23,63.99,60.43999999999998
697,6486,515,5436,209,2728,5919,3517,562,3319,5744,2013.27,322.73,383.3200000000004
3986,400,1010,6898,1002,1795,5034,5289,6753,910,5836,2018.62,90.1,92.92000000000006
1102,2396,5781,3587,1226,1499,5002,1517,3390,6570,1320,2016.44,266.94,314.7200000000001
550,5098,1746,356,4550,886,5408,3106,6107,589,2292,2013.06,444.91,533.6400000000002
471,4678,4712,969,6081,3264,5109,1100,81,3536,749,2015.27,213.85,253.56000000000034
2576,5615,4916,4009,4010,2895,5375,3065,456,1132,5712,2018.51,120.49,119.9600000000001
2414,1237,4658,5171,5553,4143,2377,4545,4504,5086,1807,2015.52,571.2,858.1599999999994
