n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
637,261,759,367,814,707,965,861,757,18.83,14.92,15.04
667,944,542,29,860,476,794,965,255,18.37,13.1,13.490000000000002
664,53,922,160,115,380,480,889,252,19.33,15.05,15.000000000000007
389,556,104,587,255,13,748,221,417,25.92,18.44,18.66
286,186,938,888,784,398,163,780,816,19.3,14.44,14.460000000000003
73,142,632,632,455,129,135,1,995,21.56,15.62,16.39
892,5,214,792,220,983,169,893,170,29.51,18.8,20.029999999999994
296,321,984,203,552,897,694,640,209,19.26,15.12,14.79
186,963,991,707,201,989,988,915,392,21.11,14.05,13.970000000000002
305,22,369,424,169,958,149,270,66,21.19,15.44,15.510000000000003
339,308,837,617,600,3,610,694,724,36.52,28.47,28.679999999999996
346,67,317,363,838,313,492,713,323,25.41,16.74,17.609999999999996
189,492,483,721,180,58,262,998,961,20.63,16.5,15.510000000000002
23,972,767,366,865,413,18,562,806,28.28,20.79,20.840000000000003
428,374,385,592,861,9,463,47,724,29.35,20.23,20.550000000000004
185,638,978,977,201,121,773,251,951,16.95,13.39,13.810000000000002
839,964,473,352,524,363,914,537,256,19.49,14.42,14.930000000000003
794,473,110,603,766,799,816,376,880,17.56,13.46,13.180000000000003
302,37,443,968,93,213,348,525,625,22.3,16.85,15.56
371,940,151,348,282,946,719,558,94,18.25,14.63,15.020000000000003
319,702,324,313,181,817,80,641,152,22.88,15.31,16.100000000000005
738,705,316,495,165,737,49,82,615,20.01,16.54,16.63
546,945,415,32,243,758,608,352,846,25.75,17.61,16.63
256,466,666,431,149,57,938,653,33,26.73,17.93,18.57
820,505,342,858,212,133,749,577,972,19.91,14.7,15.41
135,645,918,806,423,109,172,444,381,26.85,16.96,16.27
152,60,865,430,301,144,464,944,635,18.37,14.82,14.370000000000003
872,173,999,534,464,983,499,705,747,15.26,12.34,12.170000000000003
325,490,280,298,481,413,923,150,115,16.32,13.62,13.830000000000005
386,841,544,982,183,642,959,511,888,23.2,15.25,15.719999999999999
346,184,91,503,278,527,800,561,888,19.51,13.97,14.290000000000001
514,369,64,804,814,793,364,711,601,23.48,16.55,16.080000000000002
679,35,777,313,372,572,721,684,287,18.77,13.68,14.070000000000004
855,497,271,788,707,733,300,979,968,17.11,13.4,12.720000000000002
348,665,182,594,872,11,485,560,792,25.27,17.57,18.05
256,333,687,280,474,295,836,512,662,21.42,14.21,14.510000000000003
689,816,365,356,280,659,353,755,960,19.27,14.54,15.189999999999998
848,418,358,944,863,176,890,887,704,16.68,12.2,13.330000000000002
460,999,373,979,342,530,145,542,170,21.78,15.54,15.34
203,856,370,959,874,488,289,708,80,20.37,16.43,16.259999999999998
736,686,747,426,175,631,799,958,594,21.52,15.11,15.099999999999998
528,681,958,430,309,638,566,793,887,18.97,13.23,13.620000000000005
652,277,737,28,200,163,600,451,639,25.48,19.12,19.049999999999997
665,185,224,777,702,184,646,735,42,19.67,14.2,14.290000000000004
482,231,169,55,913,136,113,324,991,20.87,15.44,15.300000000000002
185,494,198,561,36,425,476,359,389,23.29,17.58,17.7
678,626,73,604,209,243,735,924,382,22.49,16.4,17.239999999999995
0,358,415,974,285,876,419,887,117,29.15,21.73,21.14
705,851,560,382,987,36,563,628,308,23.05,14.77,15.240000000000002
97,302,558,524,347,973,594,300,981,19.31,15.51,14.740000000000002
360,838,132,429,419,832,577,657,551,16.6,13.84,13.840000000000002
378,478,145,160,610,391,577,488,980,18.68,13.15,13.410000000000004
203,991,136,623,93,359,840,914,677,20.04,14.35,15.070000000000002
0,391,110,333,579,938,629,552,144,28.53,20.23,21.290000000000003
333,644,897,912,577,384,439,442,231,17.13,13.46,13.280000000000003
505,298,491,995,725,388,393,984,875,15.95,12.71,12.500000000000004
935,162,610,608,266,758,308,508,257,23.17,16.47,16.119999999999997
425,20,326,967,314,503,951,293,146,26.59,18.49,19.689999999999994
488,24,124,675,636,983,454,251,300,20.67,15.34,15.620000000000006
40,800,139,846,401,13,491,545,573,21.25,16.45,17.350000000000005
280,249,957,485,800,37,251,501,274,17.95,15.29,14.71
864,158,738,292,300,504,622,486,530,20.07,16.05,16.009999999999998
660,884,618,901,761,916,121,16,778,20.64,14.69,15.390000000000004
129,307,289,546,725,344,628,303,748,19.14,14.34,14.490000000000006
542,27,475,358,369,698,762,832,604,21.0,16.01,16.500000000000004
135,37,2,258,566,466,702,938,110,21.54,16.61,16.530000000000005
909,703,558,195,14,439,797,826,437,22.78,17.2,17.240000000000002
609,589,705,725,976,647,664,493,879,17.49,12.87,13.390000000000002
933,861,394,487,401,698,872,736,201,16.39,13.66,13.44
920,303,476,849,776,67,310,856,3,34.53,28.62,28.669999999999995
711,797,443,596,293,663,799,483,932,17.46,13.52,13.210000000000003
318,146,169,489,711,562,910,509,996,20.41,14.86,14.93
338,550,157,435,599,554,831,49,70,22.89,16.13,16.700000000000003
750,235,273,839,87,810,64,679,964,19.46,14.0,14.090000000000002
26,341,739,439,70,414,718,498,50,22.39,16.37,16.740000000000002
126,862,125,224,629,661,844,975,113,21.45,14.85,14.890000000000002
729,916,137,299,722,940,448,153,187,20.82,14.56,14.490000000000004
625,189,423,821,165,68,637,218,44,24.1,18.6,17.449999999999996
568,110,676,388,763,73,286,58,584,25.61,17.52,17.929999999999993
589,121,760,408,899,638,137,10,442,30.49,19.84,19.73
93,322,701,614,501,501,361,961,671,18.17,13.43,14.430000000000001
383,936,57,141,714,301,154,582,646,19.95,13.48,14.350000000000001
694,517,297,932,964,568,563,635,225,16.28,12.36,12.720000000000002
269,64,564,241,260,852,768,290,529,26.49,16.71,16.07
998,136,827,240,884,380,464,754,398,20.8,14.65,14.27
183,134,730,19,670,349,87,586,683,23.94,17.52,18.169999999999998
36,93,884,127,518,608,464,244,399,23.59,18.64,18.68
897,473,491,986,331,110,815,543,30,20.37,15.62,15.97
555,742,393,54,868,154,967,974,439,19.42,14.4,14.790000000000004
697,813,228,767,118,85,996,933,681,18.1,12.91,12.780000000000003
503,840,216,143,718,639,384,362,855,20.06,13.72,14.480000000000002
240,296,341,952,628,722,357,815,395,18.1,15.64,15.200000000000003
387,139,740,851,366,663,303,823,646,15.9,12.81,12.930000000000003
443,984,872,370,529,37,606,587,220,19.82,14.47,14.860000000000001
757,184,405,64,99,37,33,190,207,26.74,17.91,18.040000000000003
200,40,501,910,959,492,677,778,356,22.07,16.4,16.400000000000002
0,437,481,307,911,957,634,943,438,29.02,21.74,22.50999999999999
331,476,472,102,196,158,669,162,72,23.07,15.78,16.23
383,889,394,889,901,480,155,565,260,18.05,12.45,14.090000000000003
112,284,838,165,768,293,688,240,33,26.78,18.41,18.499999999999996
