n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
232,379,985,384,129,268.4,19.5,17.4
197,721,44,87,140,326.0,29.7,26.93999999999999
253,830,518,214,410,263.0,15.8,16.509999999999994
657,31,470,499,464,264.1,21.6,20.539999999999992
399,506,586,196,918,261.8,16.2,13.650000000000002
850,412,91,496,239,311.7,13.5,15.399999999999999
777,20,717,273,532,354.5,34.5,29.66
417,485,923,933,388,298.3,17.7,16.71999999999999
743,116,678,264,99,262.6,24.1,21.1
833,64,395,635,849,282.0,17.4,18.889999999999997
386,110,676,59,346,302.4,20.6,19.319999999999997
240,707,88,509,925,134.3,18.2,20.249999999999993
665,529,923,212,595,248.3,15.0,17.049999999999997
827,145,621,65,552,342.3,26.7,24.61999999999999
968,38,500,718,198,341.8,21.4,25.519999999999992
151,968,880,592,467,321.6,18.8,18.259999999999998
746,598,902,455,292,294.5,15.6,15.51
570,365,875,899,436,332.1,18.8,16.299999999999997
138,162,782,615,99,300.6,20.8,20.63
544,706,321,718,365,272.8,14.7,16.049999999999997
972,659,863,506,515,343.4,11.6,12.690000000000001
638,202,316,153,364,341.2,14.4,21.239999999999995
541,291,522,672,73,338.4,16.5,21.389999999999993
827,924,877,519,934,216.4,11.9,12.68
718,558,225,352,249,347.8,16.5,19.509999999999998
929,12,302,351,225,308.5,29.8,27.129999999999992
273,34,433,260,385,326.2,24.1,22.979999999999997
305,854,722,912,426,272.3,15.6,13.629999999999999
179,673,405,119,170,257.6,21.0,22.84999999999999
954,679,872,998,26,280.2,16.5,20.14
206,996,784,164,307,298.5,17.3,19.32999999999999
119,13,815,782,389,327.2,23.9,29.039999999999992
350,856,174,582,446,296.4,17.1,17.46
926,237,142,419,577,265.8,16.8,17.07
456,416,427,82,602,339.2,19.2,19.55999999999999
71,295,734,97,34,325.7,28.4,27.909999999999997
87,679,109,782,533,258.1,18.7,20.569999999999997
539,368,157,827,958,296.8,16.2,15.37
517,499,725,152,618,250.6,17.6,15.020000000000001
64,194,17,934,143,305.5,33.4,30.66
348,395,674,587,123,295.9,23.2,22.06999999999999
761,306,359,333,988,269.8,13.5,14.14
374,3,661,855,510,271.1,29.2,29.869999999999994
215,62,896,632,33,295.8,23.0,27.61
904,988,889,777,827,312.5,13.5,13.24
836,593,176,182,345,309.3,17.7,17.409999999999993
993,441,452,123,85,288.2,22.2,19.559999999999995
205,619,229,509,830,294.5,18.4,17.719999999999995
484,809,158,390,124,301.2,21.9,19.79
111,594,738,463,663,209.7,19.3,18.099999999999994
129,736,450,526,742,304.5,14.5,17.24
92,732,950,482,577,276.0,15.4,15.829999999999995
403,836,369,466,230,188.2,20.0,16.130000000000003
52,202,50,456,114,330.9,29.8,26.61
110,216,742,4,725,340.2,34.3,34.400000000000006
615,626,928,23,670,298.6,20.7,20.84999999999999
372,849,442,540,95,279.0,22.0,18.05999999999999
991,766,773,614,514,293.0,13.2,16.879999999999995
838,722,582,205,513,204.3,13.6,14.22
234,331,538,393,761,272.5,12.4,13.970000000000002
532,662,200,6,296,323.2,41.5,45.46
627,303,930,81,761,219.5,16.1,19.329999999999988
328,949,928,412,229,260.5,21.7,18.41999999999999
647,303,81,560,429,291.2,19.5,20.18999999999999
762,378,826,964,758,245.4,17.6,15.139999999999993
870,328,528,309,640,240.1,14.1,16.299999999999997
851,980,365,802,916,213.4,18.2,14.54
302,667,866,111,200,242.1,25.5,18.279999999999994
496,378,387,981,599,228.0,12.3,14.19
867,940,319,210,297,260.1,19.7,17.259999999999998
406,627,392,862,941,220.4,18.6,16.459999999999997
700,536,958,707,745,224.9,18.8,15.579999999999997
364,840,692,619,599,225.6,17.4,16.279999999999998
370,689,437,200,501,262.7,15.6,17.729999999999993
842,541,519,858,83,269.0,15.9,17.729999999999993
275,167,70,510,750,253.9,23.6,23.779999999999998
887,277,429,798,119,331.9,18.9,18.309999999999995
639,849,844,280,298,296.7,18.1,15.599999999999996
280,823,845,516,275,272.6,19.8,17.889999999999993
283,909,647,421,250,270.2,13.5,15.759999999999996
370,251,988,253,809,294.8,14.7,16.379999999999995
516,765,468,255,239,229.8,22.4,18.96999999999999
832,830,610,537,849,168.1,10.5,14.329999999999997
200,376,508,799,108,336.7,18.6,16.830000000000002
812,114,397,86,670,322.0,23.9,21.949999999999996
174,798,580,437,942,300.4,17.9,17.39
46,805,931,140,22,330.8,25.9,28.45999999999999
624,195,701,270,89,227.0,26.0,21.59999999999999
97,473,470,889,685,316.2,14.8,16.01
927,289,947,579,94,272.7,17.5,17.49
129,621,366,885,668,269.7,17.3,18.229999999999993
67,327,809,39,855,301.4,22.5,24.18
941,85,879,140,669,291.4,17.1,17.93999999999999
823,375,848,76,834,247.7,20.1,21.229999999999993
236,742,37,614,809,335.5,18.3,20.73
326,227,303,761,366,245.2,19.4,19.05999999999999
990,334,67,532,921,352.0,23.9,18.799999999999997
116,938,738,624,356,310.7,16.8,16.479999999999997
444,163,160,261,914,303.4,18.5,18.789999999999992
398,152,441,745,800,304.2,11.8,15.09
