n0,n1,n2,monte_carlo,monte_carlo_max_hop,two_hop
221360,100989,198693,16.47,10.95,10.943898774124635
233372,110250,10612,16.48,9.93,10.444690217132653
67873,253090,134027,6.86,5.5,5.341479474874243
127383,106151,240709,7.05,5.57,5.797642672157703
205468,217540,79511,15.71,10.69,10.759410012290447
253702,124937,93860,10.3,6.51,6.768151707545157
152930,233743,238056,9.14,7.09,7.343414370872855
57263,132300,36509,7.69,6.05,6.536541461735492
73882,36633,198129,5.65,4.82,4.87674856328202
24859,162101,209558,11.56,8.01,8.505280172413794
65668,258804,238484,19.25,12.71,13.216356594569017
139608,257631,184856,14.5,10.44,10.385669202404053
212393,157785,236497,8.27,6.6,6.719870330286996
38525,81303,25890,17.21,11.27,11.645380221588015
191321,19331,235625,21.92,11.9,11.6540818362849
222946,179302,86559,8.79,7.68,7.841058094838134
123769,146751,26398,20.21,11.64,12.242456830035756
92744,113815,82889,7.76,5.93,6.075825014016879
160140,167883,239340,8.16,6.02,5.839526122246793
53602,253390,144840,11.65,8.39,8.335413999431292
125045,116049,226835,9.63,7.75,7.633927181037594
136669,68286,16326,8.53,7.23,6.7084579085636555
211033,240770,143838,14.66,9.28,9.576609061937928
240122,3680,24450,14.56,9.83,9.904626869111643
188666,220224,104549,14.62,8.24,9.015889403705854
186188,216228,205795,11.08,7.78,8.088045120405063
175152,163909,299,10.26,6.52,6.466898054137973
160405,129388,217071,11.13,8.23,8.197724674737843
227436,87329,63939,5.99,4.98,4.920682003352175
191438,85250,184455,9.57,8.0,7.942813766762837
228188,16510,50087,10.44,7.72,7.538693705413655
240391,148769,58118,8.33,6.11,5.994091879630403
62551,210592,253634,14.74,8.62,9.004657988619611
37354,210548,142341,12.1,9.02,9.458909233666319
117432,23911,21088,15.3,8.42,8.746632442693407
260367,83900,229398,11.55,9.58,9.95379616604113
133153,261612,244536,15.96,10.4,10.803128926600287
128263,28588,79022,13.55,7.88,8.343329975763039
144511,76307,185220,11.16,8.48,8.937371715713612
32718,143508,87228,13.53,9.21,9.424380721985763
213507,241762,141632,10.93,7.52,8.133526838713196
53268,252664,209565,16.71,9.39,9.676031386836337
158121,143453,154040,14.75,9.47,9.68644627528556
75407,116651,24020,9.84,6.78,7.639697458043048
156313,209173,100899,12.32,8.13,8.336430938280337
83111,150903,63466,8.33,5.77,6.232027479941278
76108,48200,49647,17.12,9.98,9.795790330916681
215342,48950,8643,5.98,5.04,5.076457232394732
160634,257241,172139,8.98,5.79,5.792033603251587
68172,124919,18110,15.32,7.96,8.467438132038595
23546,177923,198601,8.1,6.43,6.666113972468138
34137,229840,39203,15.87,8.62,8.848193947759164
242058,10129,220845,9.42,7.15,7.179198373360942
21036,235450,183323,12.8,9.21,10.107819218596529
241980,217411,141715,14.99,10.85,10.757029975537973
179175,102575,219641,16.15,8.69,9.365670594837262
184885,137513,72255,7.71,5.47,5.573270920906791
136784,212763,61735,10.72,7.81,7.820684288564085
222687,56413,234629,13.8,9.48,9.852316431623155
178120,154612,216337,12.5,7.83,7.872020080516579
248975,109949,151963,10.01,7.42,7.0778744050274565
72144,118112,129146,8.56,7.25,7.3684782280501455
173079,168085,261163,6.94,5.98,5.8461387093360875
183559,240370,257546,11.5,8.15,8.20715857626572
207965,93681,21593,9.04,5.64,6.030809625868536
85019,160637,30238,8.87,8.4,8.011055188678494
127518,153898,165189,11.75,8.04,8.010596990155813
87889,221532,49906,17.48,9.85,10.400610951451288
63710,4249,191755,9.28,7.52,7.488375683935299
71050,30706,184898,7.03,5.2,5.1797200489391155
57792,97533,208295,13.31,8.14,8.072434964761213
44690,87172,111707,12.94,8.92,9.042363249081312
213886,16303,26373,20.85,14.74,14.949384125419776
205289,38366,224217,14.7,9.09,8.977505078986278
182890,57350,11857,8.09,7.26,7.414776983608499
214203,150435,166253,18.54,10.71,11.408512631653398
238555,245503,140036,17.39,9.95,10.507268441994691
157855,178412,19397,16.72,9.33,10.110830306100924
6998,32622,166461,16.25,10.08,10.752302883454197
49419,158947,217602,9.15,6.98,7.285426626594858
150982,31377,102553,9.03,6.38,6.281567150161258
23994,97029,218587,15.33,8.8,8.703401800347404
257036,30420,9539,11.81,7.34,7.758882844395066
158729,5671,51010,10.04,8.16,8.266013798755523
251928,254461,48489,17.97,10.35,10.916920527764685
188249,32478,125628,11.29,8.82,9.223829351350314
55201,190619,209910,13.94,10.24,10.290591707367614
16013,245620,178086,10.27,6.96,6.732970811169547
5972,142668,111573,11.58,7.66,7.836390297328061
162686,26607,219126,9.64,7.02,6.991748107106234
68136,18351,57889,9.29,7.75,7.738565948752352
18866,169587,78921,11.65,7.88,8.37711255616616
91827,114312,47269,12.21,7.27,7.1013250319012515
16001,132025,122455,10.86,7.75,7.809465376753888
10322,156364,26455,10.27,7.79,7.309751463263368
183323,259059,102570,16.25,9.07,9.541969322393218
52259,68192,93993,6.42,5.04,4.929758336817217
237082,191784,123264,9.59,8.0,7.7250989665961285
219762,236533,240774,13.85,8.53,8.341671277754106
149361,44413,182897,8.72,6.14,5.963016020873766
