n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
61878,79507,27044,189062,103824,125535,40625,23619,17436,28.77,21.36,21.924972300733238
5194,105274,144022,240636,75858,209833,259529,200582,15426,51.36,31.95,32.65548859623829
58177,136403,140687,94436,72530,204405,45262,216759,27835,37.13,26.13,26.390537321889745
68608,56203,247191,243132,6721,217296,167952,211459,68224,31.92,21.71,22.518877804168277
209832,71237,50707,43206,81225,75927,164357,227363,191861,37.31,24.67,25.20662500760175
251900,224040,222436,230700,97620,22732,221456,158820,88448,32.5,23.7,24.28757386092486
176082,101694,132632,65240,46606,64834,124148,73399,23421,32.37,23.14,24.968634324250495
247615,244996,214403,226881,246993,143560,220322,78707,1890,41.11,25.98,26.664497849078494
238254,76530,150042,184787,231294,81726,222309,200594,133266,42.11,25.92,27.30274907721254
51150,108513,111078,157001,75550,112995,118324,42289,61138,34.79,24.35,24.762541110230774
79983,68067,213016,209031,11334,21253,12143,121286,164194,34.59,24.62,24.93904151952891
261481,73513,136019,140147,169868,123532,183731,89874,38027,32.16,21.76,22.722018910002966
261430,176627,51268,17416,108211,239476,53128,166466,165849,36.87,27.39,28.11214076549851
115645,72431,48156,93278,114274,195806,154342,84061,166312,39.56,25.39,25.91899716173041
146415,52091,237060,84812,26471,220050,16150,185640,59996,39.76,24.79,25.398686900095313
72739,200582,152620,161331,225994,62237,32019,86787,244994,40.65,26.81,27.991425624148505
46540,76264,120329,6730,11222,93607,182790,21655,234862,38.67,24.66,26.27249773664561
252831,250278,74890,192643,177003,251623,85753,4767,84622,33.34,23.1,23.48954728208784
75758,84325,253232,40084,203224,170897,107591,225803,247282,37.19,26.29,26.71340404254316
227935,162663,178269,214414,20383,76915,161934,50178,234378,49.02,27.94,28.615320714142776
116429,76544,35766,65548,100043,156974,252133,41655,86850,40.08,26.03,27.7704519005303
150232,2463,95243,11743,119219,44450,95732,205454,210855,39.16,26.15,26.76584382826243
95085,261406,76109,149803,25454,115166,257359,54325,111136,41.87,26.62,27.609659743391656
240262,54504,29784,15555,16307,14488,193231,44215,156115,34.62,24.04,25.28566928521178
177426,254441,39227,158994,10719,143190,128625,152742,65289,28.51,20.04,19.93659011922559
84261,261524,9325,32053,218851,138737,76783,202844,261332,34.69,24.79,25.1693088776082
107301,170816,258908,52497,125242,52893,63402,115032,107642,40.81,27.7,28.106596006034454
128958,9665,57425,110420,116261,65165,169721,233124,112154,34.6,25.44,26.287278232340558
217854,56549,130699,49207,8296,9648,66687,66423,63540,30.63,21.95,22.734895144787966
137803,54543,202457,60677,109349,227989,68599,37146,85200,33.06,21.68,23.34452552491209
13441,233576,243278,82448,148201,30633,259672,149345,105634,37.72,24.48,25.54858262998135
252380,236179,171171,171435,228300,207318,188049,195225,10617,34.4,25.21,24.71815666349625
129574,101573,24355,112750,55291,243774,229063,150026,235867,33.96,23.5,24.01953129263223
247500,242372,43373,88234,77648,172204,123529,209585,236112,34.39,24.38,25.584745509537967
168425,82585,213601,110097,138418,56423,171634,210081,179820,47.97,29.53,30.096476921646797
210004,70332,88743,241906,102808,250682,130125,19498,225079,39.9,26.04,27.043184657106803
254564,73421,252123,164589,175204,50137,11676,103494,235659,34.56,24.79,25.355924715133284
162410,33458,201017,253895,70632,174899,224477,15855,228086,38.54,24.9,26.224502608436854
43847,180316,166511,121785,149213,123780,195689,105834,243133,27.03,20.75,20.87938187798097
102352,57289,209194,858,55363,241791,41089,3436,159910,24.59,20.6,20.466308050716066
229749,67459,30379,103752,212303,201790,205250,99899,230130,41.7,27.66,28.144149021070888
58283,144338,13998,230347,249288,52866,42441,176024,159456,27.98,20.81,21.476265486604724
86676,214546,233766,147422,202787,205609,123603,239923,137994,38.87,23.71,24.288001061809673
115249,6918,20706,8960,182302,155841,29600,128144,147011,36.86,24.89,25.520734292250232
226681,67358,159416,202929,36375,10846,95045,20890,201216,28.05,19.32,19.215933568623626
230443,137097,237249,2765,77840,219595,90941,216940,19591,41.33,26.66,28.37940494281316
22319,251623,142443,118953,99918,53831,206408,256001,81571,39.72,27.21,27.72129989652616
