generation number, pop_size, worst, best, median, avg, std, diversity, improvement, number_of_selections
0, 2, 20.89, 20.98, 20.935000000000002, 20.935000000000002, 0.04499999999999993,1.0,0,[1.e-300 1.e-300 1.e-300]
1, 2, 20.98, 21.32, 21.15, 21.15, 0.16999999999999993,0.050000000000000044,0.01620591039084842,[1.e+000 1.e+000 1.e-300]
2, 2, 20.94, 21.32, 21.130000000000003, 21.130000000000003, 0.1899999999999995,0.15000000000000002,0.0,[1. 1. 2.]
3, 2, 21.24, 21.32, 21.28, 21.28, 0.040000000000000924,0.19999999999999996,0.0,[2. 2. 2.]
4, 2, 21.13, 21.32, 21.225, 21.225, 0.09500000000000064,0.6333333333333333,0.0,[3. 2. 3.]
5, 3, 20.99, 21.32, 21.19, 21.166666666666668, 0.13572848714334973,0.5333333333333332,0.0,[3. 3. 4.]
6, 4, 20.99, 21.32, 21.07, 21.112499999999997, 0.12437342963832825,0.49,0.0,[4. 5. 5.]
7, 5, 20.88, 21.32, 20.99, 21.038, 0.15458331087151725,0.44333333333333336,0.0,[4. 7. 7.]
8, 6, 20.96, 21.32, 21.065, 21.10666666666667, 0.1311064029286474,0.38809523809523816,0.0,[ 4.  8. 12.]
9, 7, 20.97, 21.32, 21.14, 21.117142857142856, 0.11816626128520127,0.3928571428571429,0.0,[ 4. 10. 16.]
10, 8, 20.91, 21.32, 21.07, 21.1025, 0.13141061600951423,0.5805555555555555,0.0,[ 4. 18. 16.]
11, 9, 20.87, 21.32, 20.96, 21.034444444444446, 0.12702677855135822,0.35777777777777775,0.0,[ 4. 26. 16.]
12, 10, 20.97, 21.32, 21.08, 21.086, 0.09013323471395004,0.3500000000000001,0.0,[ 4. 32. 20.]
