n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
243,606,557,133,378,15.54,9.79,9.40937040799489
937,618,485,640,594,12.78,8.24,8.61036837785684
67,620,13,930,857,45.39,26.4,25.37735232761628
480,265,564,239,196,18.86,11.88,11.677160804482526
734,481,553,856,562,12.13,8.63,8.552206005330733
487,406,654,881,154,16.67,11.57,11.239758031112352
237,650,155,888,948,20.04,12.33,12.512595212803745
535,399,759,15,687,28.86,16.58,15.792694911780925
795,65,163,776,980,29.34,13.58,13.694209715037683
605,43,308,798,31,25.61,14.39,14.479012443557757
843,886,275,484,609,19.01,9.6,9.787508691070366
736,942,899,396,731,15.8,8.73,8.893387687882424
807,943,437,404,745,20.61,13.46,12.878160898526264
820,590,455,987,958,14.51,8.72,8.866892216141297
137,899,374,99,36,33.08,18.97,19.486266305105477
139,506,222,264,988,14.9,11.56,11.128777371482839
688,446,797,641,875,19.65,11.6,10.924393810266166
308,431,519,853,395,24.29,12.73,11.403915443848373
587,359,546,599,417,18.32,11.12,10.675006912926158
598,237,925,344,698,18.84,11.4,12.12655157909479
937,951,29,876,286,16.56,9.3,9.965613017830405
620,687,712,167,715,19.52,11.83,12.211738574883874
881,334,987,554,926,19.43,10.13,9.596248632516179
585,582,106,730,671,18.23,12.06,11.99232259554614
216,648,851,587,273,15.88,11.28,10.853496675045855
291,127,64,493,874,23.17,12.94,12.290429480202747
654,495,90,352,819,22.52,11.4,11.6494032962896
68,420,918,154,20,42.11,22.08,22.22253366836695
300,437,787,425,893,18.15,11.84,12.115922657624406
121,45,619,629,779,23.03,14.36,14.198685006960183
46,386,735,600,338,28.27,17.11,17.77536466869833
564,902,944,285,517,14.8,10.32,9.89172308466938
241,36,317,7,78,75.83,33.2,36.57854598139049
110,614,548,32,971,23.67,11.66,12.194858267182706
202,994,417,298,625,24.43,12.27,13.122742593268645
269,159,706,43,888,22.35,13.88,13.669755705829314
347,321,368,981,141,25.27,13.73,13.582276015956191
918,882,386,385,471,20.39,12.87,12.46318668304441
890,532,395,659,887,22.28,12.16,12.317720343801605
609,697,572,105,635,13.89,8.65,8.841140157140382
996,963,830,519,277,17.89,9.29,9.273785601383299
441,649,737,732,243,16.27,12.04,11.665529990244282
958,308,447,264,533,18.0,10.41,10.462031002136788
310,561,347,11,807,39.81,21.48,21.21900753588701
425,593,322,20,385,25.86,16.51,17.13787756948603
630,603,647,136,61,24.89,12.2,12.07003274773544
648,642,340,477,361,23.73,13.44,13.120109543413758
695,939,361,623,723,16.26,8.91,9.000274910668859
285,755,501,22,603,21.85,14.58,14.170096488182569
62,977,692,21,986,33.02,19.46,19.215777018153616
378,257,643,467,305,20.06,13.46,12.832883701848967
606,615,327,181,372,25.75,14.54,14.605117582870722
189,320,776,378,864,18.07,10.4,10.529123338158326
609,270,307,806,386,22.53,12.43,12.713013931819937
107,790,832,27,994,38.43,24.21,24.497925342466488
582,700,752,134,317,20.49,12.83,11.93953138385813
512,227,669,823,275,17.79,9.41,9.857603023801227
244,335,191,694,445,21.65,11.2,10.879294403811297
665,714,99,104,615,25.22,15.35,14.764886131157256
329,971,341,691,853,27.77,13.75,14.172271191171667
229,448,829,876,983,19.49,13.1,12.445409770925453
173,81,344,759,665,28.69,16.01,16.42069746098692
223,906,582,461,277,19.09,12.35,11.507808348822074
230,805,123,34,542,25.29,13.07,13.838726537741607
980,195,322,826,856,12.34,8.6,8.803677326919807
858,588,187,884,285,17.05,9.46,9.750371327726953
348,826,847,657,87,15.13,9.94,9.604967798397526
825,634,353,603,132,21.07,14.78,14.230922809958361
431,298,530,812,870,20.59,10.18,10.574478953680192
277,475,354,649,426,18.45,13.55,12.895875573412606
297,429,581,419,36,30.3,18.96,19.533549965577304
942,423,159,204,4,40.21,24.32,23.684608305667712
488,965,852,901,637,14.47,9.7,9.246214172784368
522,444,572,972,949,16.89,9.06,8.491983384945463
734,227,33,763,467,24.65,15.41,15.417339952381463
856,771,678,765,531,22.28,14.82,13.217805680433198
986,295,556,349,911,17.05,10.59,10.763243111104154
232,882,69,878,602,23.74,14.54,14.659160896840389
994,293,122,829,250,19.38,12.4,11.935842425970115
46,35,925,822,710,24.1,14.7,15.277132663536394
524,946,203,918,904,21.6,13.17,12.918576933289655
921,440,590,50,13,39.4,24.2,24.411885497330566
492,763,123,175,515,26.2,15.8,16.728008427278056
307,244,678,20,537,32.2,19.58,18.018221290582833
549,423,54,961,934,25.75,15.08,14.975551173930002
626,116,349,128,258,25.33,18.13,18.01128561904098
995,882,553,488,831,11.01,8.8,8.690736829049154
801,62,360,226,202,27.76,16.22,15.825687143293003
125,547,908,836,122,14.97,10.96,11.396345075999825
175,245,810,280,943,23.16,13.09,13.351150910280646
910,825,131,843,942,14.71,9.45,9.400407124007744
7,499,643,584,883,47.86,27.89,26.870874151761186
409,51,774,277,254,27.55,16.12,15.904927666232599
275,632,539,532,433,18.48,10.02,10.254701970586314
52,484,330,795,839,26.43,13.49,13.657272299963385
1,877,56,793,129,24.59,12.76,12.744414117028256
47,127,51,70,494,35.52,18.89,19.43576401091063
998,33,874,729,88,33.16,17.53,18.30121808508586
527,514,501,323,160,20.9,12.99,12.950152945983257
322,73,359,395,662,29.7,16.93,17.177604586813526
