n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
3898,9709,8916,2136,6061,9894,7766,9516,1073,9922,215,143.87,30.21,31.246536786305846
7687,4249,9024,3839,3141,7704,8863,9005,7804,6506,2467,100.16,24.77,25.205827974371985
3799,2484,8571,6388,248,1049,2611,9684,701,4935,508,160.43,37.29,37.63170738430816
4414,7745,9744,6350,6994,6471,9452,7284,2197,5988,1596,89.0,23.4,23.833506725891507
587,2227,8108,3555,4226,7146,4932,6900,8310,6322,9404,87.31,24.72,25.417581588282147
5749,8750,9585,6677,9572,3807,5517,469,4582,9925,2672,125.9,29.28,29.235632719262856
5347,8876,9370,9324,1705,3459,9396,4375,4668,2038,1039,81.83,26.97,28.34270493495518
7897,7921,1450,5637,1091,6725,2470,329,4815,6998,6802,123.69,30.81,30.68518141596428
1948,724,9912,736,6189,9607,5422,9025,4572,8280,3865,129.08,30.7,31.147891767000246
590,5073,118,1261,1771,9826,8774,514,3233,6683,4777,211.71,43.49,43.074278843328074
4315,2559,695,5567,5141,5901,2266,6189,6172,7543,8520,92.33,29.33,28.630542110280302
6327,9759,9162,1680,8307,4444,7064,3893,4933,7167,4230,103.22,23.79,24.051358709856036
8538,4964,8985,5552,187,6802,9502,5158,328,6168,9653,172.33,34.16,34.502789037452914
2183,984,5446,7639,5782,5776,9975,4569,8020,363,9656,127.93,28.81,28.67308559647831
992,348,6048,4114,7476,4892,9710,9854,5243,2906,5963,106.96,28.42,28.2636657112209
3035,5122,6048,9758,4327,4921,6179,1718,441,9326,2153,123.34,30.96,29.451036576379856
5079,8192,3646,4413,3910,5370,3070,7130,1589,1668,9842,124.86,29.25,29.603989814933943
5275,5468,3677,7183,2773,1309,5516,3572,9312,7390,4433,111.19,27.69,28.287347995392974
3686,1981,555,8677,3126,5163,9418,3007,4564,5572,1401,112.69,33.92,32.38195162000565
5657,9658,2124,6902,4783,8493,4442,7613,5674,6830,4757,106.73,26.27,26.750390277052237
6877,9311,6709,582,6770,2555,3269,76,7820,8358,7116,124.16,36.13,35.71349853374683
9156,3638,529,7482,8503,4735,8910,5588,3726,1115,9644,113.85,30.41,30.39162819912477
4702,1966,4006,738,575,8393,3251,7043,9452,808,215,175.12,42.73,44.20491023410497
7881,1979,2815,8244,4913,3916,325,8601,8798,6778,872,138.21,35.16,35.02261580879093
1861,5592,2054,4136,8863,7818,1005,5764,3617,3233,2002,124.98,28.5,29.411452458820264
8759,1953,2806,3923,4485,2105,122,7987,9353,6558,818,156.08,38.75,39.40950628766662
4446,4067,4400,8638,8514,6930,835,7747,5293,29,898,226.1,49.65,48.371047228543816
2078,756,2041,816,1120,7910,540,1411,8444,8226,8028,197.01,37.85,37.86655844188739
5175,2572,5154,1175,5755,6320,6383,9611,4982,5911,4340,91.62,25.18,24.600985230039484
3130,5386,7023,2027,2090,9101,57,6229,1309,9285,2925,140.98,34.09,34.19215013148362
703,6115,7550,9903,8869,6230,711,7071,869,6101,8128,117.97,25.07,25.742622313851307
5160,6889,6853,7550,293,4015,3582,8779,4425,9664,1172,119.77,29.44,29.624355863590324
6961,3677,6977,2135,460,5334,6131,9159,4295,1989,7604,140.65,32.37,31.01457486520329
2017,8686,6167,1779,5216,9238,8715,1689,9629,80,7758,149.52,35.27,34.31884021075736
2351,3866,6368,726,8637,1504,9245,1626,6156,2935,384,158.68,41.93,42.53434401715138
5594,1987,417,1885,7895,4661,9487,4905,1454,594,9234,112.67,32.29,32.58088399470809
8377,8667,3904,1748,9084,1636,9065,1001,9013,5312,9240,110.75,24.34,24.637201584202856
2956,1267,3966,2945,4095,7440,6450,4143,6020,9821,6498,113.87,29.24,29.47776278333075
5739,9119,6852,1364,6149,8197,3854,6763,2631,6803,9312,67.03,26.35,25.14993739398179
9499,8472,7925,2558,6570,2446,2663,1570,8158,7921,8474,92.24,27.33,26.7238538513166
7258,9608,3049,2232,4380,3263,2401,9594,8447,5158,3806,105.45,26.54,24.78291571209522
8815,4847,6769,9752,9577,9578,4377,3565,5033,378,4392,102.97,28.05,28.678248140143474
7855,6270,3287,2822,9337,5905,3912,5276,7906,2352,6855,103.95,26.19,26.382950153282337
7857,9814,3371,7668,9511,9127,454,7885,1185,6557,751,127.06,30.94,29.961584556237888
7657,3761,3846,1134,3561,4164,3966,3106,4237,2252,3066,98.63,27.54,28.53662463495725
602,4178,2780,737,5135,3002,6935,1490,1407,1932,1517,146.83,37.49,39.40606242990857
4328,4780,591,5843,7411,9507,5515,112,481,5485,5430,197.81,41.47,40.44328728679124
7147,6220,7960,1277,3442,9586,8027,6404,2054,8918,5223,122.66,25.0,25.93166271507155
1952,4501,1249,7087,1843,7183,8642,4111,1587,8645,6131,131.69,27.47,28.391550033499033
6036,7379,4842,4351,1755,5546,9274,8784,8612,1856,8091,83.39,25.15,25.585445701164232
8334,5769,975,4823,9279,2981,2450,2934,6074,7442,2017,96.22,27.28,26.94896753249416
1773,9171,2316,5431,9788,6883,9091,4924,3062,7499,7903,84.23,26.07,26.78607565982261
5119,2889,1123,1759,2969,9072,8898,9434,6420,5885,1636,127.6,26.73,27.37951877688771
4355,4437,6281,876,2236,689,7843,8269,4444,4050,8433,157.92,33.52,33.85194878406631
5801,5453,6608,7343,8871,1134,5781,8159,1837,2483,4431,96.56,24.81,24.834498192464405
9668,1632,1846,9246,1836,3028,3099,9291,6826,6409,2104,126.91,29.81,30.216825807604646
9697,9959,2399,6527,3172,8924,8644,2790,9312,2930,3310,116.48,27.87,27.606165514798022
4098,6055,4800,492,7288,6672,6277,5176,9053,9552,5072,107.39,29.2,30.161460000468363
8156,8668,4905,7931,494,9852,3120,38,1760,3830,8058,221.94,51.93,52.857766509576116
2836,8579,7545,3258,3169,8676,3471,607,8199,7278,1828,132.11,31.42,31.327241915956378
9273,4640,2500,2221,7655,1453,829,418,5896,3824,8289,159.94,32.44,32.52798680729125
1275,8169,8829,309,5564,5293,5379,5632,2201,1319,9848,189.69,35.98,36.07940530852557
556,1310,5629,3360,1037,3276,7160,3619,7946,5174,1787,140.79,33.5,34.36554486840619
699,6692,1277,3281,2634,6414,8145,7754,1113,8805,6915,111.07,31.38,31.754027887989707
3414,8012,4991,382,7608,7497,6577,7182,2958,7460,610,106.97,26.94,27.47948101562303
4204,6011,6078,7335,8672,5923,9772,6583,3667,44,3424,133.69,36.88,35.984933573223756
