n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
2652,1235,3234,5332,395,593,6727,4389,771,2995,4774,475,4156,28.98,23.72,23.57708914579453
1758,307,704,3552,3425,572,1971,743,4514,3477,484,6773,4632,35.07,29.03,28.966471522979475
1014,1828,5166,5139,4775,506,4727,4796,3249,406,1811,381,4560,27.65,24.87,24.597715621962934
7032,1090,2372,3433,1181,4429,964,4676,2527,4589,6685,5586,1480,19.16,16.5,16.98370079268716
844,4764,4679,5233,1539,3050,798,4487,5833,514,4623,488,5070,20.99,18.23,18.366953026992253
1687,4066,5573,4355,3502,6367,2573,3814,4796,3712,2962,2455,2035,39.4,31.14,31.276588201528554
6507,1472,5726,6388,1999,670,4705,2459,4302,4055,2813,5975,3676,15.03,14.11,14.148216552152451
2358,4988,599,967,4193,3425,1351,6202,2802,1245,4005,3454,321,21.25,18.87,19.052133938518857
5474,635,6263,4571,4694,6464,6703,2570,2786,5695,2868,4869,4068,15.72,15.58,15.307879538465553
4750,6528,3737,563,6881,766,2211,3883,5710,5440,532,497,5989,14.96,14.59,14.643507086319033
5746,2536,5301,4734,5580,6733,3650,2331,5870,3160,5477,2842,184,16.91,16.5,16.474658082031112
3782,2911,1376,5004,959,4044,482,1787,6293,2354,1059,6048,2028,47.02,34.33,33.985197187377096
3259,3202,4067,660,1362,3679,3290,4501,2276,1121,6711,3526,7077,33.56,28.14,28.15154836582495
4507,2280,5786,3402,2939,5592,3116,1890,1236,679,1443,1239,1900,22.82,19.04,19.204882683027385
5394,1911,98,3972,6808,4826,1493,2152,2309,33,1193,3432,4379,24.96,20.97,20.977999248730388
3024,4995,4639,2610,1028,5656,7038,4222,5059,5365,5539,6060,442,14.91,14.35,14.381400311369706
3740,6389,5575,6536,4581,3214,3260,3268,3228,848,3944,5196,3280,16.74,15.0,15.270761555469525
509,1561,551,1710,3609,1329,900,2785,4921,430,838,1,4643,32.3,25.09,25.23572246773194
1239,4395,831,2978,5027,208,576,1703,5030,3082,1216,5197,2066,22.1,18.57,19.019235650345134
2845,4933,2983,3884,1006,944,6954,3998,3817,3935,3963,2554,703,19.04,17.68,17.765610868750443
1180,837,6141,2806,6064,2168,3920,6789,5669,1322,4229,189,1681,21.93,17.52,17.601183235276306
4327,2963,1200,5653,4449,221,6210,4326,2441,5266,7072,745,5703,26.38,25.17,24.896678847858528
6925,2139,4246,3004,1368,2913,6323,1825,4362,4436,6382,4118,2700,34.46,30.93,29.776138420821912
5213,1827,5023,6647,6458,6212,6984,1598,6603,1961,6703,3282,6061,22.76,20.2,19.90002648358114
6580,1857,1637,4240,4036,2912,5988,237,228,6472,2288,3868,2123,17.33,15.51,15.764470654537975
1586,5673,4957,2820,3663,6623,5923,2863,2987,659,1806,836,1858,31.78,25.83,26.050747784427053
3850,1611,2766,1674,3953,5112,4999,6884,15,3927,5349,2818,6550,17.55,15.84,16.055406693115447
5268,694,6837,5411,982,3182,6408,5828,6145,1632,3916,1462,3554,21.1,19.25,19.29475552617903
6464,5208,2723,710,6560,5913,3242,3794,3288,6089,695,5937,1301,28.61,22.38,22.384679285539868
1392,1040,225,1238,4839,3812,6606,5372,1197,5010,6770,4881,3885,22.99,19.31,19.13908759545892
5384,2870,1277,4494,4491,1073,175,116,6548,5950,5322,841,4313,33.96,27.49,27.41391089171143
6139,1140,3553,1595,6767,1728,229,2063,1743,2399,4105,1970,6256,34.66,25.41,26.057548383433367
4804,2670,2124,4459,3432,6833,1073,498,6061,2898,3753,5426,4778,16.06,15.13,15.368920355620995
6676,4233,3445,6775,4109,1071,4356,1243,4288,4182,153,3605,6361,22.69,20.36,20.311986840337877
1500,4985,32,6357,6546,1227,1411,1159,3878,5071,5940,985,4558,29.08,21.8,22.53673175462342
505,2670,5589,4246,4347,4550,3952,6424,6361,869,4589,465,2035,16.89,15.02,15.384158691177664
1567,2268,345,6326,800,4159,3704,4601,228,6225,519,3631,2667,21.22,19.38,19.27164831287852
5017,4141,4965,4195,1633,5674,2270,3705,4162,4368,6613,3916,4159,18.31,15.88,15.734844174661418
2028,5727,4286,2126,4583,1659,6881,3666,1123,3413,996,3214,3621,16.64,16.02,15.94749049590045
2588,594,5498,1971,3508,599,1742,5484,2480,6422,1002,6364,1265,26.57,20.52,21.246416347088076
5866,5271,5408,2999,1171,2073,1124,3831,1798,6116,771,3262,3991,21.08,18.05,18.01668912667695
1333,5470,6819,1832,1322,5786,3535,4223,3308,2778,3451,1603,2921,16.44,14.74,15.153618132247212
2609,755,5915,2997,159,2768,4538,3757,3608,5760,148,3148,2715,15.67,15.46,15.53774304973921
4238,5111,2420,4196,526,924,6458,1872,858,688,2175,2227,324,17.73,16.17,15.844339582866713
6381,1487,2215,6191,1061,6715,3459,6959,5537,6709,2118,3325,1223,16.05,15.18,15.081791732328826
4395,4217,4674,4051,5737,2679,732,2286,471,6550,5637,1501,3484,15.14,14.88,14.742871041214842
593,2203,137,5197,725,6566,2134,686,4982,7014,1821,545,2166,19.26,15.91,16.669744179620437
7067,996,3717,94,2778,4530,3422,2194,5092,1058,353,4316,5812,17.57,18.01,16.841645221363585
1953,896,1322,2145,412,1483,1652,2555,5150,2498,4350,6221,1686,15.97,14.97,14.828919458731207
2375,3651,4096,5506,1457,2216,2842,6583,148,2051,302,125,151,28.1,24.35,23.491095115232874
6005,4142,4514,1552,4212,3889,2012,3662,870,5392,6708,5325,3540,14.52,13.94,13.817070338502734
5378,4055,4472,6837,3220,4150,2521,5633,1762,1880,2807,1627,6818,17.84,16.51,16.495008793184454
5789,5970,5209,1144,3315,2847,445,6856,1063,116,579,5123,6069,30.93,25.47,25.734495437875022
2093,3528,1337,453,692,5449,6891,3120,4144,5493,2309,4905,1984,16.89,15.7,15.238960748655069
5674,2400,370,3763,1518,1290,2203,3652,29,2156,2983,2694,4481,26.88,21.55,21.337527126001387
2650,2002,282,2535,1784,2921,1498,8,2747,3126,687,3888,2284,35.38,25.83,25.974080538997633
4118,5374,1646,2033,4134,6358,40,744,2164,6693,735,1178,3272,29.18,25.14,25.298451470012996
4807,341,3227,184,2454,2492,5158,1907,692,4797,4335,6989,6148,20.65,20.14,19.978341814103405
1271,5386,5865,6422,4887,3190,6261,2671,5903,4048,1224,2327,5932,17.28,15.83,16.05324176081427
5068,5269,1185,358,6757,6842,5857,4202,5139,3516,6011,5743,6653,14.03,13.51,13.794131216454696
4141,1141,4290,6167,4131,4656,6839,6659,6591,131,6769,5623,4784,15.93,14.42,14.572709213757339
6536,5826,5594,5679,5266,1883,697,255,342,1090,5219,2954,859,29.99,24.88,24.04542465257353
3085,6847,3697,4575,415,5142,154,5130,4353,5576,2003,4008,2160,15.63,14.4,14.306302387701457
27,3743,6534,574,6129,4120,4384,753,5400,4308,541,6109,6035,18.77,18.0,17.74989172795794
3881,2065,6629,609,6931,2175,1923,5974,6196,1681,1890,6060,5324,21.92,19.58,20.209079696845414
3771,4046,6926,3133,628,3924,5600,2353,6283,382,5054,5183,5265,15.21,15.26,15.037579860229586
1624,634,4912,1207,2717,2080,5337,6088,5676,2493,5088,4651,1093,30.48,24.9,24.74642223536872
102,3951,496,3979,2201,5505,815,5670,1783,5535,4010,2382,5807,19.69,17.1,17.64649494348748
4231,2339,3806,3816,3820,6284,970,4498,1632,2553,703,3874,143,34.73,28.46,28.836607854648697
2372,3759,626,6716,4150,3681,2200,3169,1718,1726,611,4763,739,20.71,17.36,17.332891577549553
1161,6123,4293,2144,2945,1086,4942,6719,5174,4167,2290,923,5761,15.77,14.5,14.546955596152607
2991,1895,4078,3982,3228,203,1303,29,4027,5583,3692,3321,2473,33.48,26.08,26.46084235604517
5957,1152,3409,2817,3081,2589,990,6883,2714,14,2658,6150,2771,26.3,23.85,23.937995593390877
6873,3262,983,1603,5841,96,6061,2374,2074,3049,532,3218,3196,50.32,41.28,41.0550229947773
4826,625,2954,3506,6190,2254,6998,395,2298,833,422,6837,5422,22.95,20.33,20.22042434980827
2339,5201,1219,2042,2176,3573,4185,2585,1555,6333,3058,6431,3504,33.67,28.1,28.78942991282301
237,6651,6239,5168,3277,4539,4499,1666,5894,660,405,5999,3365,16.03,15.63,15.651187860837027
3693,5037,6165,1135,5279,2344,3977,401,4506,1042,1398,3868,3398,20.67,19.29,18.652928882041493
2815,2308,2439,2095,6054,6051,5347,2131,3327,5373,1955,2464,3958,24.77,19.93,20.236929274483927
4565,5479,3230,980,1370,5269,1324,615,1702,4100,6650,4072,4508,16.66,16.02,15.830401611994985
1802,3710,2726,6219,3686,3501,1143,4487,1576,1999,743,1431,2801,19.29,17.87,17.59834198324062
4553,746,2615,1958,3017,2116,6630,4666,1655,164,6141,3381,3136,20.32,18.43,18.46844959715321
3390,6109,4293,1720,3087,2213,2770,6161,508,4080,2273,4704,2950,41.59,30.61,30.90358907954903
1031,5625,4123,4335,5157,6474,7068,6951,1769,758,2220,2035,3150,18.64,17.39,16.8495192903643
3274,5290,3652,3537,2556,6952,6671,178,1042,264,3483,5812,6256,18.03,17.29,16.964173460255225
6588,3877,4810,4012,1,599,3207,6763,4324,7007,3835,3677,2035,16.53,15.34,15.436569648278276
6415,893,1833,1264,1245,4279,5587,892,6761,5912,5742,5303,6934,36.4,30.31,30.042101000918997
6265,3746,696,4517,6364,323,11,6408,1029,1905,4664,307,5287,25.5,22.76,22.95210861669405
5857,2488,1048,5132,2062,4327,5212,3583,5722,6257,918,814,576,17.73,15.76,15.848873899955134
2460,4296,4775,1570,3179,2137,1831,6475,4923,9,85,4403,2470,16.62,15.44,15.443484586860382
3773,2282,2591,5280,6876,1985,3893,4311,1923,4481,2023,239,3373,17.59,15.88,16.104129570734823
5772,5321,2518,453,178,1590,4082,5525,5301,3440,664,2107,1866,16.48,16.17,15.996487462231592
5466,3476,3032,1857,4038,279,5700,2769,5884,3445,2968,5591,3246,16.48,15.71,15.433407812634199
1622,55,6529,2392,6054,6923,4135,552,1681,4060,1641,2553,6273,18.6,17.63,17.778923311991942
6717,1588,1890,3810,1814,2171,6229,2416,892,5108,4061,4997,1534,28.06,23.32,23.434908168183625
1829,3973,3416,5450,462,4872,1199,3223,445,1744,193,4883,1162,15.45,15.16,14.979164077229779
3402,424,5815,492,1508,3222,3683,5832,2573,6002,927,650,1356,21.88,19.31,18.85996268944325
2697,1562,1519,5345,4299,6113,3830,261,2554,5443,5942,3101,6874,13.98,13.83,13.708126282729385
3062,2717,3624,1386,892,23,640,2292,661,2879,3442,1013,4596,31.32,27.73,26.856260639273543
6216,1699,3114,2921,6297,6730,2528,6733,6585,3542,718,403,5777,16.36,16.37,16.319257579464647
