n_nodes,influence,n0,n1,n2,n3,n4
5,231.2900,36,6,178,8,58
5,227.6300,259,6,412,8,58
5,227.6300,259,6,412,8,58
5,227.6300,259,6,412,8,58
5,226.6700,36,6,157,8,58
5,226.6700,36,6,157,8,58
5,223.4600,259,6,241,8,58
5,223.4600,259,6,241,8,58
5,223.4600,259,6,241,8,58
5,223.4600,259,6,241,8,58
5,223.4600,259,6,241,8,58
5,223.4600,259,6,241,8,58
5,221.7500,831,6,8,58,412
5,221.0900,834,6,52,8,58
5,221.0900,834,6,52,8,58
5,221.0900,834,6,52,8,58
5,221.0900,834,6,52,8,58
5,221.0900,834,6,52,8,58
5,221.0900,834,6,52,8,58
5,221.0900,834,6,52,8,58
5,220.1000,259,6,178,8,58
5,218.9300,259,6,8,58,591
5,218.9300,259,6,8,58,591
5,218.5700,6,442,8,457,58
5,218.5700,6,442,8,457,58
5,216.9500,155,6,157,8,58
5,216.9500,155,6,157,8,58
5,216.9500,155,6,157,8,58
5,216.9500,155,6,157,8,58
5,216.9500,155,6,157,8,58
5,216.9500,155,6,157,8,58
5,216.9500,155,6,157,8,58
5,216.9500,155,6,157,8,58
5,216.9500,155,6,157,8,58
5,216.9500,155,6,157,8,58
5,216.9500,155,6,157,8,58
5,216.9500,155,6,157,8,58
5,215.9300,259,6,151,8,58
5,215.8100,912,6,157,8,58
5,215.4800,259,6,157,8,58
5,215.4800,259,6,157,8,58
5,215.4800,259,6,157,8,58
5,215.4800,259,6,157,8,58
5,215.4800,259,6,157,8,58
5,215.4800,259,6,157,8,58
5,215.4800,259,6,157,8,58
5,215.4800,259,6,157,8,58
5,215.4800,259,6,157,8,58
5,215.4800,259,6,157,8,58
5,215.4800,259,6,157,8,58
5,215.4800,259,6,157,8,58
5,215.4800,259,6,157,8,58
5,215.4800,259,6,157,8,58
5,215.4800,259,6,157,8,58
5,215.4800,259,6,157,8,58
5,215.4800,259,6,157,8,58
5,215.4800,259,6,157,8,58
5,215.4800,259,6,157,8,58
5,215.4800,259,6,157,8,58
5,215.4800,259,6,157,8,58
5,215.4800,259,6,157,8,58
5,215.4800,259,6,157,8,58
5,215.4800,259,6,157,8,58
5,215.4800,259,6,157,8,58
