n_nodes,influence,n0,n1,n2,n3,n4
5,206.4500,9,7,335,212,20
5,205.5200,9,7,335,68,20
5,205.5200,9,7,335,68,20
5,205.5200,9,7,335,68,20
5,205.5200,9,7,335,68,20
5,202.6700,9,7,335,84,20
5,202.6700,9,7,335,84,20
5,202.3700,7,586,9,68,20
5,202.3700,7,586,9,68,20
5,202.3700,7,586,9,68,20
5,202.3700,7,586,9,68,20
5,202.3700,7,586,9,68,20
5,202.3700,7,586,9,68,20
5,202.3700,7,586,9,68,20
5,202.3700,7,586,9,68,20
5,202.3700,7,586,9,68,20
5,202.3700,7,586,9,68,20
5,202.3700,7,586,9,68,20
5,202.3700,7,586,9,68,20
5,202.3700,7,586,9,68,20
5,202.3700,7,586,9,68,20
5,199.5200,7,586,9,84,20
5,199.5200,7,586,9,84,20
5,199.5200,7,586,9,84,20
5,199.5200,7,586,9,84,20
5,198.6800,7,9,297,116,212
5,198.1400,7,930,9,68,20
5,198.1400,7,930,9,68,20
5,198.1400,7,930,9,68,20
5,198.0800,9,7,335,212,116
5,198.0800,9,7,335,212,116
5,198.0800,9,7,335,212,116
5,198.0800,9,7,335,212,116
5,198.0800,9,7,335,212,116
5,198.0800,9,7,335,212,116
5,198.0800,9,7,335,212,116
5,198.0800,9,7,335,212,116
5,198.0800,9,7,335,212,116
5,198.0800,9,7,335,212,116
5,198.0800,9,7,335,212,116
5,198.0800,9,7,335,212,116
5,198.0800,9,7,335,212,116
5,198.0800,9,7,335,212,116
5,198.0800,9,7,335,212,116
5,198.0800,9,7,335,212,116
5,198.0800,9,7,335,212,116
5,198.0800,9,7,335,212,116
5,198.0800,9,7,335,212,116
5,198.0800,9,7,335,212,116
5,198.0800,9,7,335,212,116
5,198.0800,9,7,335,212,116
5,198.0800,9,7,335,212,116
5,198.0800,9,7,335,212,116
5,198.0800,9,7,335,212,116
5,198.0800,9,7,335,212,116
5,198.0800,9,7,335,212,116
5,198.0800,9,7,335,212,116
5,198.0800,9,7,335,212,116
5,198.0800,9,7,335,212,116
5,198.0800,9,7,335,212,116
5,198.0800,9,7,335,212,116
5,198.0800,9,7,335,212,116
5,198.0800,9,7,335,212,116
5,198.0800,9,7,335,212,116
