n_nodes,influence,n0,n1,n2,n3,n4
5,235.7900,346,2,5,9,14
5,234.8300,785,2,14,9,5
5,234.8300,785,2,5,9,14
5,234.8300,785,2,14,9,5
5,234.8300,785,2,14,9,5
5,234.8300,785,2,14,9,5
5,233.5100,5,2,14,9,961
5,233.5100,5,2,14,9,961
5,233.5100,5,2,14,9,961
5,233.5100,5,2,14,9,961
5,233.5100,5,2,14,9,961
5,233.5100,5,2,14,9,961
5,233.5100,5,2,14,9,961
5,233.5100,5,2,14,9,961
5,233.5100,5,2,14,9,961
5,233.5100,5,2,14,9,961
5,233.5100,5,2,14,9,961
5,233.5100,5,2,14,9,961
5,233.5100,5,2,14,9,961
5,233.5100,5,2,14,9,961
5,233.5100,5,2,14,9,961
5,233.5100,5,2,14,9,961
5,233.5100,5,2,14,9,961
5,233.3900,861,2,5,9,14
5,233.3900,861,2,5,9,14
5,233.3900,861,2,5,9,14
5,213.8000,2,5,9,523,49
5,213.4400,2,5,9,554,49
5,213.4400,2,5,9,554,49
5,212.2100,961,531,5,9,14
5,211.6400,785,2,5,9,61
5,211.6400,785,2,5,9,61
5,211.6400,785,2,5,9,61
5,210.7100,961,5,9,14,947
5,210.0800,2,227,9,555,5
5,210.0800,2,227,9,555,5
5,210.0800,2,227,9,555,5
5,210.0800,2,227,9,555,5
5,209.5400,5,9,84,49,30
5,207.2600,227,2,554,9,5
5,207.2600,227,2,554,9,5
5,206.3000,5,30,9,555,49
5,206.3000,5,30,9,555,49
5,206.3000,5,30,9,555,49
5,206.3000,5,30,9,555,49
5,206.3000,5,30,9,555,49
5,206.3000,5,30,9,555,49
5,206.3000,5,30,9,555,49
5,206.3000,5,30,9,555,49
5,206.3000,5,30,9,555,49
5,206.3000,5,30,9,555,49
5,206.3000,5,30,9,555,49
5,206.3000,5,30,9,555,49
5,202.9100,785,2,9,555,5
5,202.9100,785,2,9,555,5
5,202.9100,785,2,9,555,5
5,201.8000,2,5,14,44,71
5,201.8000,2,5,14,44,71
5,201.8000,2,5,14,44,71
5,201.8000,2,5,14,44,71
5,201.8000,2,5,14,44,71
5,200.7800,961,2,5,9,258
5,200.7800,5,9,555,119,30
5,200.7800,5,9,555,119,30
