n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
474,627,382,273,141,190,887,692,6,65.71,41.2,41.99204747651365
346,514,474,919,619,82,342,567,958,34.66,21.03,21.226505342262872
631,716,41,745,388,173,720,968,462,39.9,22.8,23.74465105512988
974,742,432,160,172,243,52,113,135,44.71,25.7,26.263265137063197
518,892,946,604,64,792,704,392,808,29.78,21.12,20.368474262751903
764,908,104,941,298,209,690,229,743,39.73,22.31,22.657079176549992
812,431,910,89,791,273,933,214,406,32.34,21.38,21.50341784608473
287,349,828,44,204,725,907,5,900,57.37,35.58,35.17239873892335
421,56,917,387,866,503,142,24,242,45.03,28.14,27.607248884843983
434,753,928,871,114,987,611,3,124,116.4,69.01,70.43678504789989
782,592,202,916,872,207,338,8,913,50.0,28.07,28.274778423013448
85,136,552,939,17,512,86,586,508,43.63,26.24,25.08427427319783
550,943,202,430,70,407,196,654,783,40.77,23.36,24.358337610120014
95,717,593,148,176,962,623,736,981,28.68,16.84,16.888857561205807
42,55,276,568,699,620,872,152,763,39.81,21.58,20.97685854534675
274,754,589,35,124,889,722,412,973,31.81,19.19,19.802446918757738
927,242,165,625,517,44,753,374,865,49.02,27.64,27.391049728300345
690,534,604,578,793,704,88,888,355,30.7,21.99,21.356220801041033
112,884,902,598,374,462,215,411,203,50.24,27.07,28.112975815566788
969,588,763,18,388,818,622,336,0,85.35,49.24,49.27157465537078
443,114,218,227,454,276,332,834,90,40.03,23.02,23.19361625377341
314,644,291,105,529,802,56,26,390,44.43,25.91,25.24712484202932
799,573,826,438,509,354,726,796,254,36.27,21.06,21.879638992815654
579,755,67,435,663,236,98,987,778,41.19,25.55,25.51601667399033
410,522,381,978,880,573,378,142,683,31.58,19.18,19.538474514672007
297,175,709,863,896,265,30,51,962,47.02,27.04,28.2146848388354
998,829,176,269,969,168,123,621,151,36.59,25.73,26.242992099144516
12,49,62,461,213,805,398,301,626,57.74,36.65,35.08590099410881
15,989,817,363,291,144,492,575,284,40.01,23.68,25.441319926452884
140,984,88,765,569,303,712,120,67,37.89,25.51,25.582673317636566
