n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
221360,100989,198693,233372,110250,10612,67873,253090,134027,127383,106151,240709,205468,217540,79511,253702,124937,73.99,46.84,47.0
93860,152930,233743,238056,57263,132300,36509,73882,36633,198129,24859,162101,209558,65668,258804,238484,139608,65.38,44.75,44.79999999999999
257631,184856,212393,157785,236497,38525,81303,25890,191321,19331,235625,222946,179302,86559,123769,146751,26398,73.2,45.23,46.0
92744,113815,82889,160140,167883,239340,53602,253390,144840,125045,116049,226835,136669,68286,16326,211033,240770,72.49,46.52,47.12
143838,240122,3680,24450,188666,220224,104549,186188,216228,205795,175152,163909,299,160405,129388,217071,227436,73.71,44.9,45.83999999999999
87329,63939,191438,85250,184455,228188,16510,50087,240391,148769,58118,62551,210592,253634,37354,210548,142341,73.18,45.54,47.08
117432,23911,21088,260367,83900,229398,133153,261612,244536,128263,28588,79022,144511,76307,185220,32718,143508,71.2,45.85,47.07999999999999
87228,213507,241762,141632,53268,252664,209565,158121,143453,154040,75407,116651,24020,156313,209173,100899,83111,69.06,46.73,47.59999999999998
150903,63466,76108,48200,49647,215342,48950,8643,160634,257241,172139,68172,124919,18110,23546,177923,198601,73.41,44.65,45.8
34137,229840,39203,242058,10129,220845,21036,235450,183323,241980,217411,141715,179175,102575,219641,184885,137513,69.27,43.76,44.31999999999999
72255,136784,212763,61735,222687,56413,234629,178120,154612,216337,248975,109949,151963,72144,118112,129146,173079,64.6,43.44,45.31999999999999
168085,261163,183559,240370,257546,207965,93681,21593,85019,160637,30238,127518,153898,165189,87889,221532,49906,66.44,45.5,46.63999999999999
63710,4249,191755,71050,30706,184898,57792,97533,208295,44690,87172,111707,213886,16303,26373,205289,38366,73.71,43.01,44.16
224217,182890,57350,11857,214203,150435,166253,238555,245503,140036,157855,178412,19397,6998,32622,166461,49419,78.0,47.03,48.88
158947,217602,150982,31377,102553,23994,97029,218587,257036,30420,9539,158729,5671,51010,251928,254461,48489,73.57,47.15,49.16
188249,32478,125628,55201,190619,209910,16013,245620,178086,5972,142668,111573,162686,26607,219126,68136,18351,77.29,47.76,48.080000000000005
57889,18866,169587,78921,91827,114312,47269,16001,132025,122455,10322,156364,26455,183323,259059,102570,52259,75.29,46.75,47.04
68192,93993,237082,191784,123264,219762,236533,240774,149361,44413,182897,176328,53323,253374,201155,15217,206739,71.42,45.0,45.56
177262,41473,221622,42455,89735,138798,65716,30726,156445,241544,115949,174484,45827,3461,123633,178593,107454,72.81,43.83,45.39999999999999
235955,149189,229324,133326,240520,81643,170114,93625,101880,219587,172390,65780,40216,146957,181095,3260,120049,65.71,45.35,46.96
194399,20728,88058,193728,11979,142690,73631,35346,62948,199797,249857,126308,92333,159943,75465,176528,94162,75.87,44.91,47.75999999999999
154737,248225,233817,166133,223811,162811,34693,187595,81342,101716,196211,108637,217291,170611,21161,399,155864,74.46,47.79,49.12
50412,183129,87661,41963,62761,58483,167090,117475,99260,186213,229486,176626,148937,229254,108634,8269,105451,73.82,46.59,47.91999999999998
228507,183980,148759,109635,202423,173590,185861,12263,43430,116746,16747,67954,183898,41336,117011,138300,231983,79.45,47.88,49.27999999999999
127733,238037,147168,158329,198045,18,231702,10200,129651,85444,81804,219607,122392,13069,212086,215671,229380,66.4,44.46,46.32
255374,212969,108825,49283,143802,261992,252454,165960,256526,21880,219532,190199,34215,258689,3861,105333,248918,67.14,46.26,47.959999999999994
177868,109441,82883,889,55974,3746,188042,197854,618,256965,215674,177146,138502,160448,25633,49927,31169,80.72,47.47,48.92
159477,170201,52039,229023,79276,73395,180496,256511,47768,26261,124677,223854,241898,103991,164531,21324,5726,72.05,48.39,48.99999999999999
72014,239568,118745,209669,207707,30350,225800,67236,34975,171328,136541,214243,170598,169067,90977,30175,228553,61.7,42.24,43.55999999999999
40485,72983,223147,4869,11088,10659,53932,178519,68070,146369,82500,248119,96179,246006,148758,238512,222675,71.48,46.58,47.23999999999998
11011,221868,196381,251973,183848,159277,171799,129626,186740,168858,236640,120236,167809,114148,97635,228435,141014,73.67,47.19,48.239999999999995
46737,54485,98455,153911,76293,2332,36295,39589,71138,87401,88476,206994,96259,188350,24564,88671,204319,69.91,46.0,46.27999999999999
162670,9349,10801,70679,42955,39168,257402,152948,75898,94609,103492,259339,143781,33984,76914,30119,125321,76.52,45.89,47.31999999999999
191501,62837,244778,12650,80708,47077,224666,137114,191014,18576,79343,105688,219036,86119,78440,108716,28482,74.02,45.49,46.59999999999999
