n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
61878,79507,27044,189062,103824,125535,40625,23619,17436,5194,105274,144022,240636,75858,209833,27.27,25.39,25.77000000000001
259529,200582,15426,58177,136403,140687,94436,72530,204405,45262,216759,27835,68608,56203,247191,27.44,26.14,25.850000000000012
243132,6721,217296,167952,211459,68224,209832,71237,50707,43206,81225,75927,164357,227363,191861,26.63,24.55,25.01000000000001
251900,224040,222436,230700,97620,22732,221456,158820,88448,176082,101694,132632,65240,46606,64834,27.01,25.04,25.35000000000001
124148,73399,23421,247615,244996,214403,226881,246993,143560,220322,78707,1890,238254,76530,150042,27.97,25.94,25.87000000000001
184787,231294,81726,222309,200594,133266,51150,108513,111078,157001,75550,112995,118324,42289,61138,27.47,24.82,25.390000000000008
79983,68067,213016,209031,11334,21253,12143,121286,164194,261481,73513,136019,140147,169868,123532,25.93,25.29,25.200000000000006
183731,89874,38027,261430,176627,51268,17416,108211,239476,53128,166466,165849,115645,72431,48156,26.63,25.51,25.70000000000001
93278,114274,195806,154342,84061,166312,146415,52091,237060,84812,26471,220050,16150,185640,59996,26.73,24.92,25.310000000000013
72739,200582,152620,161331,225994,62237,32019,86787,244994,46540,76264,120329,6730,11222,93607,27.19,25.1,25.420000000000005
182790,21655,234862,252831,250278,74890,192643,177003,251623,85753,4767,84622,75758,84325,253232,27.14,24.93,25.440000000000005
40084,203224,170897,107591,225803,247282,227935,162663,178269,214414,20383,76915,161934,50178,234378,25.2,23.92,24.080000000000013
116429,76544,35766,65548,100043,156974,252133,41655,86850,150232,2463,95243,11743,119219,44450,26.61,26.01,25.470000000000006
95732,205454,210855,95085,261406,76109,149803,25454,115166,257359,54325,111136,240262,54504,29784,27.48,24.2,24.85000000000001
15555,16307,14488,193231,44215,156115,177426,254441,39227,158994,10719,143190,128625,152742,65289,26.81,25.33,25.180000000000007
84261,261524,9325,32053,218851,138737,76783,202844,261332,107301,170816,258908,52497,125242,52893,26.79,25.8,25.760000000000005
63402,115032,107642,128958,9665,57425,110420,116261,65165,169721,233124,112154,217854,56549,130699,26.98,24.93,25.05000000000001
49207,8296,9648,66687,66423,63540,137803,54543,202457,60677,109349,227989,68599,37146,85200,25.88,24.58,24.250000000000007
13441,233576,243278,82448,148201,30633,259672,149345,105634,252380,236179,171171,171435,228300,207318,28.02,26.26,25.74000000000001
188049,195225,10617,129574,101573,24355,112750,55291,243774,229063,150026,235867,247500,242372,43373,28.43,25.11,25.39000000000001
88234,77648,172204,123529,209585,236112,168425,82585,213601,110097,138418,56423,171634,210081,179820,26.89,26.23,25.81000000000001
210004,70332,88743,241906,102808,250682,130125,19498,225079,254564,73421,252123,164589,175204,50137,25.94,24.35,24.680000000000007
11676,103494,235659,162410,33458,201017,253895,70632,174899,224477,15855,228086,43847,180316,166511,24.27,22.63,22.930000000000007
121785,149213,123780,195689,105834,243133,102352,57289,209194,858,55363,241791,41089,3436,159910,25.38,24.52,24.660000000000014
229749,67459,30379,103752,212303,201790,205250,99899,230130,58283,144338,13998,230347,249288,52866,26.51,25.31,25.55000000000001
42441,176024,159456,86676,214546,233766,147422,202787,205609,123603,239923,137994,115249,6918,20706,27.41,24.9,25.48000000000001
8960,182302,155841,29600,128144,147011,226681,67358,159416,202929,36375,10846,95045,20890,201216,27.4,25.48,25.74000000000001
230443,137097,237249,2765,77840,219595,90941,216940,19591,22319,251623,142443,118953,99918,53831,28.21,25.65,25.900000000000013
206408,256001,81571,101877,61263,198891,127572,224257,253304,104872,24935,20236,30002,240059,162781,27.09,25.76,25.71000000000001
209283,232087,95913,134342,262035,113758,109023,224878,186445,203577,116454,17542,164781,231034,246603,26.57,24.29,24.95000000000001
51341,166969,79247,243728,219268,125482,110746,30978,209282,146352,43876,97413,229189,42682,46229,27.42,25.68,25.820000000000007
185263,39139,85604,129566,225397,88758,67793,142046,255265,236997,1279,186256,44225,1458,169896,27.14,26.0,25.53000000000001
81740,31707,142854,29055,127534,206102,187586,157547,126943,137968,19840,136502,64340,107787,222185,26.96,25.29,25.440000000000012
76926,93530,60085,200977,47294,258422,226479,164285,443,177401,13872,159785,237931,82122,142628,27.51,25.97,25.58000000000001
239282,238328,122428,205115,238920,148986,80124,245559,227416,132818,206267,115540,160694,161863,115884,26.84,25.79,25.420000000000005
102709,36875,65980,202124,156523,94943,258446,173562,89140,34931,113613,21642,158759,37732,177048,26.76,24.73,24.670000000000012
212080,163084,46574,74807,236431,246290,97514,51770,150990,208114,91865,176938,162746,231535,24501,27.25,26.27,25.66000000000001
20201,105525,169261,245416,237052,47100,86415,171508,97489,85635,45776,78795,231547,6074,158274,26.98,24.79,24.980000000000008
5269,137346,248877,197798,217520,23254,210004,94114,211615,213095,249910,25794,41540,47815,153136,26.14,24.68,24.560000000000006
258745,129824,173279,150435,260182,245867,20158,199295,242668,253879,258573,30624,45094,170801,125601,26.67,24.33,24.510000000000005
177051,232345,195350,58241,161970,206222,217910,173084,79394,223549,243222,180291,106459,230958,157033,26.48,25.32,25.11000000000001
62241,235110,128407,184441,57965,81179,96368,60389,195473,85620,140830,164311,138873,261213,118458,27.01,25.24,25.510000000000005
235672,210462,104914,132719,105030,254151,214300,82084,74388,114895,107889,154175,3455,65872,48206,26.11,24.13,24.64
235242,141609,120202,181741,147098,161155,216531,95499,105957,249316,101881,163375,7319,40908,134035,27.51,25.46,25.210000000000008
17751,120113,255273,252984,258950,165301,241163,91069,158283,208729,81851,238617,23944,198066,67607,26.98,24.85,24.790000000000013
126734,58238,167756,243333,125002,233980,158237,203926,17376,38987,242221,62481,18108,78437,34771,26.52,25.07,25.36000000000001
248493,12290,42813,104309,207209,152515,178440,162705,143428,186917,251473,141163,68769,4856,137459,26.93,25.41,25.53000000000001
64326,41292,196950,25365,53867,8322,248838,82973,21481,31921,70943,16058,230350,260189,168647,27.71,25.22,25.78000000000001
75774,159838,233368,165544,184020,45173,191712,39111,171751,108779,249721,34077,230288,185904,188595,26.86,25.55,25.76000000000001
21314,146789,95501,181865,681,189715,230828,144796,40837,131740,107982,40422,56375,221337,78149,25.66,25.47,24.750000000000014
126927,133062,17773,98558,44049,42838,229319,233218,67127,134961,102583,140863,178819,79392,225862,26.44,25.17,24.940000000000005
105020,86093,44633,101398,16232,110909,257020,7353,73033,229809,177265,4980,79691,251682,206953,27.07,25.49,25.18000000000001
39980,22497,41071,30399,222452,159735,215848,4030,60822,60627,145103,2257,124964,238818,188361,27.4,26.06,25.710000000000008
139523,48521,232120,216397,118569,261210,191810,185193,227949,241494,179193,245661,182808,99472,88140,26.74,24.53,24.820000000000007
222169,45239,218564,139020,153938,49271,28091,124494,162331,236736,239006,93529,79992,243914,169567,25.86,22.43,23.47000000000001
218061,235185,108373,157312,193483,9758,215142,165661,55574,67022,151774,224910,210312,173526,154935,26.16,24.5,24.74000000000001
80580,205608,234788,125169,163854,218563,88905,211633,218673,21839,233733,61875,234145,82846,231542,27.08,24.82,25.550000000000004
27147,172579,255741,183167,10024,158513,84501,138174,124818,258852,250397,92552,243349,21367,46435,25.95,24.64,24.63000000000001
187042,11313,130570,136086,143037,216834,156728,186386,65503,10215,52651,177198,18702,88183,204888,26.64,24.9,24.88000000000001
157736,238147,36130,182638,80885,30613,133052,256512,232981,216710,216239,133510,219909,236,18741,27.67,25.77,25.43000000000001
221212,59278,163410,71885,163120,250206,4788,233468,192158,255181,8990,2754,125326,182892,37975,27.25,25.38,25.68000000000001
55873,94328,65329,233350,193573,196186,90430,213887,257572,78152,224894,101832,165724,158546,105546,27.25,26.03,25.610000000000007
8923,45315,108081,129419,255560,16756,197667,133858,226160,133412,78321,146761,181071,74154,206788,26.39,25.76,25.07000000000001
54416,184697,184386,114662,84369,45840,56284,4704,125464,232523,114613,244274,254736,72337,86861,27.26,25.06,25.35000000000001
198124,238168,106722,249011,164500,243188,220701,107364,84202,196682,162559,55093,67105,73306,133987,27.87,25.69,25.710000000000004
22705,7885,105654,69093,159619,75273,177129,239731,168167,34708,160674,198778,81992,22739,245165,23.98,22.87,22.870000000000005
