n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
60687,48930,35013,18158,24398,843,44345,65900,60780,10592,43781,10312.61,141.05,160.5900000000002
72649,5360,49678,22205,59247,55389,20598,22076,31196,6728,14542,10211.95,53.27,55.70000000000008
17357,66357,8300,50287,13326,38165,26864,29399,55280,11496,34961,9599.99,50.16,50.59999999999976
27510,51975,36855,44782,5661,26146,690,53895,7181,49652,64449,10321.11,84.89,82.2300000000001
18237,3077,31029,55669,14686,507,15890,75851,25909,26614,43282,10330.41,81.75,79.38000000000008
1081,10944,17456,70748,2289,65641,11119,75101,65108,70462,25975,10321.44,100.06,101.50999999999988
55064,9020,52184,25187,12244,19052,22617,5400,7100,35388,72752,10325.02,75.06,81.04999999999939
19569,35168,75403,4487,15903,52739,31036,21199,66179,5640,47965,8352.42,32.24,30.41000000000004
68427,74086,11369,45507,14413,47915,59152,27529,52713,26053,75292,10226.71,40.67,39.810000000000024
2407,49668,43084,80,56829,14641,27974,29059,58197,35341,42560,10124.38,52.27,56.399999999999956
11641,40259,37340,13509,67830,7230,3328,49988,73457,56182,65186,9900.72,73.31,68.32000000000008
45361,32540,74190,8687,55706,30271,12553,52547,66830,48885,73461,9704.44,38.88,37.879999999999974
48412,18236,38049,22421,33936,3850,6619,22643,34466,21523,15763,7222.18,26.48,28.850000000000044
19440,1556,6399,7983,59039,27341,50971,38566,1939,46469,37356,10333.34,192.84,199.89000000000007
18434,63034,73653,36402,17996,11349,72870,38798,15457,8597,55040,10308.6,120.46,115.6100000000001
59165,18680,73652,50200,22161,35934,64806,45727,13005,6351,36287,10020.63,49.56,53.05
69315,16822,22718,11045,21263,29151,1705,26593,23049,62080,59860,10021.52,45.12,49.059999999999924
73301,71500,50893,10904,22681,71908,63184,34398,70179,8727,3771,9180.05,35.73,35.4
57114,71349,40469,68615,69073,70401,8595,75218,71060,39363,8430,10337.16,56.61,55.76
29398,18016,13527,13057,64443,59445,7922,64253,6940,3827,48908,10313.88,77.11,78.95000000000006
31934,60115,30291,48657,75127,65001,31864,4718,11092,6148,53708,10297.76,144.15,146.2499999999995
53303,9039,10582,24784,4470,23765,11064,8503,3914,46503,61635,10331.1,175.65,179.0000000000004
71698,70198,62210,3404,9871,43755,11088,42136,1123,60797,58871,10312.66,155.22,157.47999999999945
19474,50605,62683,18075,13924,45713,30319,59176,16960,25187,28987,8162.99,26.04,26.41000000000004
