n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
3792,5023,3058,2188,1134,1524,7098,5543,52,2771,4118,3798,4953,662,2736,4540,5051,2021.59,205.45,219.24000000000044
5735,335,5965,3104,1387,5762,3702,5939,3461,1287,1379,1949,420,908,1084,4147,4836,2015.58,368.04,458.3599999999995
518,6342,5639,3142,6468,6112,832,2385,1679,5523,1837,5944,6496,3455,718,6328,2185,2018.31,232.08,265.2399999999997
1719,3248,2303,2798,6631,353,1634,5806,43,3368,448,3103,6928,4028,1139,192,1939,2015.28,479.33,612.159999999999
3479,6031,6969,917,4889,31,993,6261,4740,1619,6981,1663,2705,67,684,1091,4421,2020.95,589.12,811.2
143,4102,694,4693,4069,4403,1623,3441,563,3261,1574,5232,6266,765,5741,4749,1190,2018.09,283.42,312.92000000000024
1413,4988,5895,337,443,2211,4547,5596,4967,6979,1223,6104,2198,6036,4712,280,993,2020.99,285.21,309.1199999999998
5779,3296,1939,1324,5006,4136,352,6029,2997,6927,5522,4276,4835,4630,6345,5633,710,2021.06,276.54,288.24000000000046
7105,2844,900,7078,4785,2994,3697,1720,3294,1628,4705,6108,150,3104,6548,4978,2692,2024.44,124.75,133.44
5,3551,915,1748,1816,3637,2208,2660,6674,727,2516,5156,2333,844,4239,6423,451,2021.6,636.69,806.4799999999989
208,3124,6395,4591,6615,3511,4074,2835,5811,6371,2033,4636,6042,542,3481,5307,1891,2019.72,464.08,580.3599999999998
784,6231,3284,4176,3055,7044,4591,3025,1139,5468,2378,1401,5674,6908,2121,240,413,2018.42,470.17,597.960000000001
6632,1415,2154,1345,985,4968,1215,97,399,498,3689,1708,6443,3185,2410,5009,121,2018.28,325.13,404.24000000000035
6542,2904,2334,1152,3939,4603,2275,1124,709,6123,4554,2424,5701,966,537,3440,3697,2017.24,372.08,448.2799999999999
1167,5765,4603,6260,6511,3137,4818,6576,1385,5432,5861,2245,6321,4892,4984,4050,2857,2023.4,199.27,212.88000000000002
812,396,2267,4332,1051,1419,6540,5158,6720,690,1328,6390,6468,1821,7037,106,1662,2019.56,584.6,808.0800000000015
1440,3880,3741,4845,4581,4468,3180,681,1417,4494,3949,4857,2149,4386,545,5333,235,2019.55,336.55,381.31999999999994
4759,4794,3569,4459,2529,4288,4317,4400,5256,6521,537,5265,4701,4441,2460,526,5938,1985.39,125.63,122.8399999999997
