n0,n1,n2,monte_carlo,monte_carlo_max_hop,two_hop
3792,5023,3058,3.07,3.06,3.053141906454045
2188,1134,1524,3.47,3.25,3.3210329905522427
7098,5543,52,3.64,3.82,3.6277769320458457
2771,4118,3798,3.4,3.33,3.4761316787591525
4953,662,2736,4.72,4.28,4.516827470035097
4540,5051,5735,3.16,3.06,3.1243214768865935
335,5965,3104,3.21,3.19,3.2511180748079256
1387,5762,3702,3.01,3.03,3.0186974347919087
5939,3461,1287,11.65,10.67,10.01874389843961
1379,1949,420,4.66,3.63,3.8641382034621636
908,1084,4147,3.04,3.06,3.049227799227799
4836,518,6342,3.16,3.14,3.1523688167865958
5639,3142,6468,3.07,3.05,3.0667564552332647
6112,832,2385,3.04,3.01,3.0203278688524593
1679,5523,1837,5.22,4.79,4.762045196737409
5944,6496,3455,3.28,3.14,3.1153058301530807
718,6328,2185,3.39,3.21,3.222673882085619
1719,3248,2303,10.19,7.76,8.221959289345282
2798,6631,353,5.78,4.96,4.9000935665793115
1634,5806,43,9.61,7.39,7.359031657912711
3368,448,3103,3.72,3.46,3.6268982243786225
6928,4028,1139,3.11,3.05,3.1009536469765875
192,1939,3479,3.95,3.46,3.4225162531166626
6031,6969,917,6.85,5.72,6.008399321190806
4889,31,993,23.91,16.94,17.164501442486223
6261,4740,1619,4.1,4.2,4.211378910891435
6981,1663,2705,6.7,5.78,5.633063283048323
67,684,1091,5.36,6.31,5.536930397737457
4421,143,4102,7.63,6.54,6.32224264950044
694,4693,4069,4.44,4.48,4.227623582340161
4403,1623,3441,3.02,3.03,3.033074320823279
563,3261,1574,3.61,3.67,3.606945786119191
5232,6266,765,4.56,3.3,3.42896346936933
5741,4749,1190,3.09,3.03,3.031906086097172
1413,4988,5895,4.4,3.84,3.8681325711313943
337,443,2211,4.63,4.46,4.640049977318588
4547,5596,4967,3.09,3.12,3.138264053571742
6979,1223,6104,4.39,4.18,4.080676488291706
2198,6036,4712,3.43,3.29,3.244049512028618
280,993,5779,5.82,5.13,4.903584451202603
3296,1939,1324,4.91,4.36,4.278721882283922
5006,4136,352,3.31,3.5,3.35196898143073
6029,2997,6927,3.28,3.16,3.132529565865239
5522,4276,4835,3.04,3.08,3.0921908633778754
4630,6345,5633,3.11,3.05,3.0998569680694965
710,7105,2844,5.55,5.43,4.780698660665944
900,7078,4785,3.96,3.54,3.6484173505160484
2994,3697,1720,3.33,3.17,3.2588941402742657
3294,1628,4705,3.59,3.78,3.6906483855245953
6108,150,3104,3.1,3.14,3.1435513860716697
6548,4978,2692,4.0,3.32,3.3943159509777274
5,3551,915,19.07,13.16,13.182352074164028
1748,1816,3637,3.1,3.31,3.1901371191432135
2208,2660,6674,3.04,3.04,3.0383153671335776
727,2516,5156,3.19,3.18,3.1972560136252706
2333,844,4239,15.77,11.77,11.632244535741547
6423,451,208,3.05,3.07,3.078231317531529
3124,6395,4591,3.81,3.23,3.3368973367318033
6615,3511,4074,3.94,3.09,3.3282511310341683
2835,5811,6371,4.31,3.64,3.990254692711485
2033,4636,6042,10.12,7.78,7.388189159304638
542,3481,5307,5.46,4.66,4.501529697232479
1891,784,6231,6.22,4.78,5.320691729450674
3284,4176,3055,3.43,3.4,3.3074891376623388
7044,4591,3025,4.51,4.04,4.109936082159346
1139,5468,2378,5.7,5.05,4.653810132995156
1401,5674,6908,4.89,4.59,4.383530493103305
2121,240,413,7.47,6.26,6.1253758426361005
6632,1415,2154,5.59,5.95,5.577406151123567
1345,985,4968,3.07,3.01,3.0384984680528797
1215,97,399,7.21,5.86,5.7026321725729545
498,3689,1708,10.21,6.83,6.975506369528097
6443,3185,2410,3.39,3.49,3.421037671814529
5009,121,6542,3.45,3.61,3.5881380594998564
2904,2334,1152,8.67,7.92,6.871936927562237
3939,4603,2275,4.12,3.51,3.5729680488554303
1124,709,6123,4.8,4.45,4.548138248993355
4554,2424,5701,3.16,3.18,3.23510004649441
966,537,3440,3.4,3.43,3.3244085886114574
3697,1167,5765,3.13,3.21,3.1213485249101955
4603,6260,6511,3.91,3.46,3.541652831260245
3137,4818,6576,3.16,3.24,3.2468375014620934
1385,5432,5861,5.57,4.93,4.991471027803844
2245,6321,4892,3.21,3.26,3.179501711785729
4984,4050,2857,4.17,4.23,4.196078431372549
812,396,2267,3.47,3.11,3.291813348261919
4332,1051,1419,4.06,3.42,3.3647850653163727
6540,5158,6720,3.11,3.12,3.2089239665881264
690,1328,6390,16.88,11.71,11.893460068311288
6468,1821,7037,4.17,3.22,3.296062823386732
106,1662,1440,3.74,3.72,3.9010928542137613
3880,3741,4845,3.28,3.14,3.1704236751413575
4581,4468,3180,4.04,3.93,3.7290190044826135
681,1417,4494,4.48,4.02,3.9293642784815566
3949,4857,2149,3.77,3.78,3.9301860472291854
4386,545,5333,5.42,5.09,5.283321144992818
235,4759,4794,5.15,4.32,4.078893198980326
3569,4459,2529,3.08,3.12,3.0839204957628343
4288,4317,4400,3.24,3.2,3.198131890124257
5256,6521,537,4.76,4.13,4.543198400301915
