n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
61878,79507,27044,189062,103824,125535,40625,23619,17436,5194,105274,144022,240636,75858,209833,259529,200582,15426,58177,83.33,53.11,54.719999999999985
136403,140687,94436,72530,204405,45262,216759,27835,68608,56203,247191,243132,6721,217296,167952,211459,68224,209832,71237,82.54,49.88,52.76
50707,43206,81225,75927,164357,227363,191861,251900,224040,222436,230700,97620,22732,221456,158820,88448,176082,101694,132632,78.04,51.53,53.55999999999998
65240,46606,64834,124148,73399,23421,247615,244996,214403,226881,246993,143560,220322,78707,1890,238254,76530,150042,184787,87.26,54.5,55.04
231294,81726,222309,200594,133266,51150,108513,111078,157001,75550,112995,118324,42289,61138,79983,68067,213016,209031,11334,86.33,51.63,53.64
21253,12143,121286,164194,261481,73513,136019,140147,169868,123532,183731,89874,38027,261430,176627,51268,17416,108211,239476,76.12,52.53,52.87999999999999
53128,166466,165849,115645,72431,48156,93278,114274,195806,154342,84061,166312,146415,52091,237060,84812,26471,220050,16150,80.59,52.79,53.32000000000001
185640,59996,72739,200582,152620,161331,225994,62237,32019,86787,244994,46540,76264,120329,6730,11222,93607,182790,21655,84.42,52.53,53.76
234862,252831,250278,74890,192643,177003,251623,85753,4767,84622,75758,84325,253232,40084,203224,170897,107591,225803,247282,79.96,50.82,51.03999999999999
227935,162663,178269,214414,20383,76915,161934,50178,234378,116429,76544,35766,65548,100043,156974,252133,41655,86850,150232,80.63,50.42,52.639999999999986
2463,95243,11743,119219,44450,95732,205454,210855,95085,261406,76109,149803,25454,115166,257359,54325,111136,240262,54504,77.05,49.4,51.19999999999999
29784,15555,16307,14488,193231,44215,156115,177426,254441,39227,158994,10719,143190,128625,152742,65289,84261,261524,9325,85.97,51.52,53.199999999999996
32053,218851,138737,76783,202844,261332,107301,170816,258908,52497,125242,52893,63402,115032,107642,128958,9665,57425,110420,82.28,53.2,54.07999999999999
116261,65165,169721,233124,112154,217854,56549,130699,49207,8296,9648,66687,66423,63540,137803,54543,202457,60677,109349,78.9,50.28,51.48
227989,68599,37146,85200,13441,233576,243278,82448,148201,30633,259672,149345,105634,252380,236179,171171,171435,228300,207318,81.43,50.26,52.44
188049,195225,10617,129574,101573,24355,112750,55291,243774,229063,150026,235867,247500,242372,43373,88234,77648,172204,123529,81.06,52.78,53.71999999999999
209585,236112,168425,82585,213601,110097,138418,56423,171634,210081,179820,210004,70332,88743,241906,102808,250682,130125,19498,84.02,52.37,52.559999999999995
225079,254564,73421,252123,164589,175204,50137,11676,103494,235659,162410,33458,201017,253895,70632,174899,224477,15855,228086,71.97,48.46,49.35999999999999
43847,180316,166511,121785,149213,123780,195689,105834,243133,102352,57289,209194,858,55363,241791,41089,3436,159910,229749,74.17,47.47,48.52
67459,30379,103752,212303,201790,205250,99899,230130,58283,144338,13998,230347,249288,52866,42441,176024,159456,86676,214546,79.97,52.48,53.599999999999994
233766,147422,202787,205609,123603,239923,137994,115249,6918,20706,8960,182302,155841,29600,128144,147011,226681,67358,159416,80.99,50.75,53.959999999999994
202929,36375,10846,95045,20890,201216,230443,137097,237249,2765,77840,219595,90941,216940,19591,22319,251623,142443,118953,82.27,52.74,54.96
99918,53831,206408,256001,81571,101877,61263,198891,127572,224257,253304,104872,24935,20236,30002,240059,162781,209283,232087,76.39,50.94,52.67999999999999
95913,134342,262035,113758,109023,224878,186445,203577,116454,17542,164781,231034,246603,51341,166969,79247,243728,219268,125482,79.56,53.23,53.999999999999986
110746,30978,209282,146352,43876,97413,229189,42682,46229,185263,39139,85604,129566,225397,88758,67793,142046,255265,236997,84.75,54.1,54.199999999999996
1279,186256,44225,1458,169896,81740,31707,142854,29055,127534,206102,187586,157547,126943,137968,19840,136502,64340,107787,87.18,51.17,53.83999999999998
222185,76926,93530,60085,200977,47294,258422,226479,164285,443,177401,13872,159785,237931,82122,142628,239282,238328,122428,90.59,53.27,54.44
205115,238920,148986,80124,245559,227416,132818,206267,115540,160694,161863,115884,102709,36875,65980,202124,156523,94943,258446,78.63,49.87,52.83999999999999
173562,89140,34931,113613,21642,158759,37732,177048,212080,163084,46574,74807,236431,246290,97514,51770,150990,208114,91865,75.11,51.5,51.72
176938,162746,231535,24501,20201,105525,169261,245416,237052,47100,86415,171508,97489,85635,45776,78795,231547,6074,158274,83.77,49.84,52.60000000000001
5269,137346,248877,197798,217520,23254,210004,94114,211615,213095,249910,25794,41540,47815,153136,258745,129824,173279,150435,78.85,49.27,49.8
260182,245867,20158,199295,242668,253879,258573,30624,45094,170801,125601,177051,232345,195350,58241,161970,206222,217910,173084,78.21,50.67,52.83999999999999
79394,223549,243222,180291,106459,230958,157033,62241,235110,128407,184441,57965,81179,96368,60389,195473,85620,140830,164311,81.47,50.75,52.239999999999995
138873,261213,118458,235672,210462,104914,132719,105030,254151,214300,82084,74388,114895,107889,154175,3455,65872,48206,235242,74.66,49.39,49.95999999999999
141609,120202,181741,147098,161155,216531,95499,105957,249316,101881,163375,7319,40908,134035,17751,120113,255273,252984,258950,82.71,52.91,54.400000000000006
165301,241163,91069,158283,208729,81851,238617,23944,198066,67607,126734,58238,167756,243333,125002,233980,158237,203926,17376,83.48,49.46,51.11999999999999
38987,242221,62481,18108,78437,34771,248493,12290,42813,104309,207209,152515,178440,162705,143428,186917,251473,141163,68769,80.8,54.14,54.31999999999999
4856,137459,64326,41292,196950,25365,53867,8322,248838,82973,21481,31921,70943,16058,230350,260189,168647,75774,159838,87.7,52.77,54.36000000000001
233368,165544,184020,45173,191712,39111,171751,108779,249721,34077,230288,185904,188595,21314,146789,95501,181865,681,189715,90.56,53.18,54.23999999999999
230828,144796,40837,131740,107982,40422,56375,221337,78149,126927,133062,17773,98558,44049,42838,229319,233218,67127,134961,74.48,49.18,49.959999999999994
102583,140863,178819,79392,225862,105020,86093,44633,101398,16232,110909,257020,7353,73033,229809,177265,4980,79691,251682,76.4,50.54,52.55999999999998
206953,39980,22497,41071,30399,222452,159735,215848,4030,60822,60627,145103,2257,124964,238818,188361,139523,48521,232120,90.41,53.54,54.43999999999999
216397,118569,261210,191810,185193,227949,241494,179193,245661,182808,99472,88140,222169,45239,218564,139020,153938,49271,28091,75.37,46.67,47.36000000000001
124494,162331,236736,239006,93529,79992,243914,169567,218061,235185,108373,157312,193483,9758,215142,165661,55574,67022,151774,74.39,49.43,51.19999999999999
224910,210312,173526,154935,80580,205608,234788,125169,163854,218563,88905,211633,218673,21839,233733,61875,234145,82846,231542,79.25,50.63,53.27999999999999
27147,172579,255741,183167,10024,158513,84501,138174,124818,258852,250397,92552,243349,21367,46435,187042,11313,130570,136086,65.28,47.6,49.67999999999999
143037,216834,156728,186386,65503,10215,52651,177198,18702,88183,204888,157736,238147,36130,182638,80885,30613,133052,256512,80.28,52.83,54.04
232981,216710,216239,133510,219909,236,18741,221212,59278,163410,71885,163120,250206,4788,233468,192158,255181,8990,2754,80.75,52.86,53.47999999999999
125326,182892,37975,55873,94328,65329,233350,193573,196186,90430,213887,257572,78152,224894,101832,165724,158546,105546,8923,82.35,52.94,54.0
