n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
978,883,970,869,57,93,86,369,855,173,753,828,685,874,315,257,620,99.56,37.92,38.03999999999999
217,621,36,595,697,162,441,653,402,822,740,880,521,972,380,557,958,96.21,35.99,37.91999999999999
455,514,274,922,36,891,28,372,476,954,326,929,389,433,913,905,538,97.44,39.42,39.559999999999995
168,573,181,241,236,24,180,332,177,139,522,522,368,526,690,573,186,97.52,36.2,43.92999999999999
915,456,815,424,752,537,928,930,781,372,808,607,362,370,879,984,456,81.21,29.7,31.0
165,977,772,409,732,756,472,670,543,255,501,285,947,510,512,527,851,86.32,35.59,36.08999999999999
815,362,677,904,465,921,924,472,359,581,743,942,570,741,467,498,674,83.66,32.27,33.010000000000005
227,963,332,834,716,855,170,897,929,631,274,791,933,491,316,310,980,95.44,34.29,35.84
818,723,851,516,575,530,519,667,630,602,416,319,748,212,500,524,375,93.37,34.39,35.790000000000006
956,700,638,903,77,803,840,349,743,8,929,834,195,762,108,60,588,116.2,52.19,54.580000000000005
668,50,279,605,232,698,896,937,108,772,534,139,874,272,250,844,215,103.09,43.26,41.46
966,901,61,433,919,734,777,32,58,371,368,176,255,688,24,84,117,109.64,45.49,47.37
977,69,25,41,746,940,21,382,261,130,832,958,160,752,188,535,708,106.57,42.32,44.6
1,394,603,44,813,253,155,994,37,4,352,960,630,642,760,765,115,114.42,51.92,56.37999999999998
292,345,500,31,315,459,564,784,619,757,46,923,270,773,411,883,636,98.55,39.12,40.64
722,157,484,981,230,95,676,703,323,858,104,24,458,807,895,970,130,94.95,39.57,40.54999999999999
530,598,799,402,498,527,335,147,895,982,349,265,268,620,993,429,668,88.42,35.74,35.06000000000001
18,716,571,982,143,686,58,259,34,134,165,174,98,464,650,237,520,104.58,46.09,47.56
938,725,956,32,252,238,731,455,75,256,82,605,233,639,810,819,638,98.51,40.48,41.04999999999999
726,368,262,700,433,285,538,768,4,154,36,393,418,164,113,524,741,123.33,52.36,55.720000000000006
89,246,104,102,20,186,768,237,107,222,25,533,685,475,464,317,548,112.63,49.62,50.199999999999996
657,389,217,701,928,778,986,215,746,825,444,435,523,21,595,605,52,94.92,42.98,43.02999999999999
902,428,951,537,595,185,942,96,679,821,491,374,19,531,983,943,121,93.3,35.1,35.360000000000014
625,375,296,706,954,381,315,19,895,701,422,103,107,313,203,860,793,93.68,39.03,39.89999999999999
688,845,16,831,462,61,420,652,497,474,213,910,602,628,75,5,291,110.9,54.29,54.51
24,381,313,957,740,78,224,773,502,196,118,585,382,401,733,474,143,93.13,39.06,39.92999999999999
771,353,404,908,124,260,124,125,82,631,870,342,656,400,982,217,709,98.46,37.73,40.989999999999995
107,25,633,674,481,795,44,740,722,509,297,366,982,468,144,817,383,94.84,37.51,39.169999999999995
275,495,538,886,489,736,977,745,823,429,954,503,856,696,303,404,237,92.11,36.35,34.96000000000001
160,500,610,265,561,437,712,695,715,940,86,599,745,837,589,98,72,99.93,37.59,38.79
364,180,558,150,825,426,919,68,817,88,933,916,697,829,663,38,131,101.22,41.18,44.14999999999999
997,303,399,237,725,686,906,697,337,449,176,536,293,114,159,553,972,89.78,37.86,39.50000000000001
992,773,433,98,336,528,254,732,526,263,173,916,161,472,970,720,240,94.99,35.91,37.16
413,895,367,801,782,587,746,148,477,451,736,30,829,609,392,902,754,96.33,35.23,37.190000000000005
184,402,522,54,494,280,414,259,727,748,959,422,722,663,483,368,985,103.13,39.76,40.199999999999996
560,338,730,763,933,674,83,779,839,872,743,230,545,636,192,412,835,91.48,33.49,33.75999999999999
682,391,902,650,936,11,320,475,536,728,928,904,477,665,181,835,96,104.76,38.65,39.14999999999999
17,412,965,221,746,582,620,395,927,220,905,995,102,399,835,571,785,99.75,41.59,43.08999999999999
820,204,280,762,943,600,594,196,501,823,626,141,8,627,694,444,493,110.3,47.71,48.57000000000002
259,525,579,177,478,729,209,995,989,778,74,358,3,927,497,545,857,106.96,47.58,50.58999999999998
685,674,67,772,605,496,947,690,944,342,470,273,898,514,471,28,81,94.13,35.51,38.03
628,772,355,177,777,768,961,803,414,261,691,640,806,853,884,736,138,94.53,33.86,34.42
55,166,511,390,475,691,301,159,10,289,570,478,990,1,375,34,550,110.83,46.06,48.16999999999999
870,391,577,453,209,891,692,315,510,664,136,495,706,551,728,936,309,89.63,35.99,37.06
78,264,844,320,311,341,661,971,814,319,669,658,402,530,860,942,95,95.02,34.97,35.40000000000001
520,648,215,400,610,543,868,871,153,817,516,643,91,315,41,238,972,105.65,37.54,39.08
468,574,237,535,284,62,980,114,114,691,838,806,388,877,373,218,326,91.75,34.57,37.75000000000001
364,79,342,468,371,170,509,452,890,298,472,916,137,943,735,452,654,89.3,34.06,36.58
221,951,279,334,162,101,909,243,480,194,770,694,866,382,189,364,143,97.33,40.53,40.45999999999999
814,138,238,275,827,563,648,387,409,827,843,767,350,287,899,737,948,77.24,30.87,32.25000000000001
609,514,594,706,749,971,328,760,409,769,730,890,721,958,647,771,992,81.05,32.81,32.69
733,298,544,637,652,686,74,376,315,404,495,178,264,980,922,362,451,81.57,32.92,32.650000000000006
488,89,915,945,190,322,983,388,130,991,28,106,359,171,367,78,939,99.13,39.67,41.27
899,904,749,779,667,446,8,555,328,242,844,853,608,399,554,291,480,104.12,48.43,50.16000000000002
653,922,154,368,323,206,948,510,97,994,145,802,209,339,257,144,430,97.49,39.32,39.48000000000001
369,256,91,350,192,252,724,245,745,625,47,344,962,381,663,786,626,97.99,35.81,35.93999999999999
63,882,147,181,871,64,440,454,797,278,135,328,535,590,865,119,346,102.14,38.56,39.06
663,786,727,625,980,404,233,55,401,784,485,501,634,892,324,557,857,79.88,32.91,32.660000000000004
636,611,92,602,522,551,680,507,410,860,708,465,173,421,395,537,463,88.16,34.56,37.120000000000005
47,899,110,462,605,131,121,959,943,696,512,937,179,79,402,313,468,93.15,33.97,36.839999999999996
817,724,9,259,108,684,359,225,177,25,150,437,685,94,344,994,839,114.21,48.58,50.63
664,476,50,878,920,486,247,66,493,142,572,31,141,712,514,555,61,99.02,45.0,46.36000000000001
49,204,559,940,6,841,833,535,345,698,541,896,244,143,380,503,1,117.12,49.97,50.31
134,553,119,252,110,477,216,817,54,630,220,641,388,344,637,663,879,98.22,39.65,38.300000000000004
403,925,957,734,537,519,799,938,691,166,523,107,853,837,155,642,980,87.84,35.15,34.839999999999996
215,177,386,206,304,348,441,147,437,133,407,321,816,306,830,101,575,103.04,39.35,39.76
