n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
35222,149213,222149,210308,200218,16543,66864,28.62,18.55,18.439999999999998
30911,129875,199481,117831,123796,170811,99513,28.78,19.96,20.279999999999994
206759,55038,24604,127888,7431,234177,219090,31.03,18.94,19.919999999999995
102186,113447,159236,199827,201105,552,182408,30.68,19.17,19.879999999999995
116755,69816,189147,210193,59968,154967,247797,34.31,20.27,20.48
26798,236303,83212,8018,5851,6670,170274,35.3,19.81,20.319999999999993
141928,2413,246192,231010,99930,179957,56780,29.61,19.58,19.919999999999995
254028,110655,190277,7612,138314,58115,200199,25.33,19.88,19.839999999999996
114789,246196,129974,144928,61101,90623,60520,27.45,19.59,19.88
177431,57352,199477,120482,249625,75964,242878,26.8,17.41,18.919999999999998
5633,109099,219566,240194,145871,241746,168373,27.27,17.98,18.239999999999995
26214,48734,164981,260189,189697,225429,77696,29.59,18.91,18.719999999999995
31690,194811,87214,234769,189132,255132,186434,31.99,18.32,18.279999999999998
131281,245482,253548,110652,133095,217588,238599,26.47,17.62,18.719999999999995
175716,49767,79526,74490,154030,255184,231336,29.83,19.14,19.719999999999995
130904,221825,246654,132457,103115,154403,223684,33.06,19.68,20.119999999999997
9050,125888,63632,194964,209034,105981,108609,30.12,20.2,20.4
174258,45352,96239,143864,231402,184297,203381,30.4,19.57,20.159999999999997
176812,193518,98226,22666,115071,174000,133280,28.29,17.77,17.839999999999996
28293,204064,42912,136560,220188,103089,97130,32.76,18.43,20.319999999999997
128370,192090,7752,123029,11399,80879,184387,28.82,19.1,20.04
222377,257736,161168,155499,151565,103179,169648,27.01,19.44,20.039999999999996
44656,44195,131658,59490,257445,3224,201988,28.32,20.33,20.199999999999996
52302,141457,241195,225519,143743,60863,106025,22.43,16.86,17.279999999999998
134682,90131,249683,222156,151465,92608,120358,26.02,16.74,17.319999999999997
238486,70589,172809,143653,159631,250902,191207,30.47,20.02,20.08
1496,100581,205430,224644,215085,250254,232306,25.02,17.9,17.68
246011,194118,134348,212111,33881,135968,203790,30.31,19.37,20.239999999999995
147156,53866,111697,248963,14712,126117,228067,27.65,17.68,18.56
95613,149421,145332,52386,246681,132309,108370,31.52,20.19,20.239999999999995
127120,213215,93530,108638,90722,415,141158,29.02,18.65,18.839999999999996
141586,163444,206161,160550,86805,120100,157248,28.33,18.15,18.159999999999997
7333,210913,60189,166558,46454,144377,153212,31.29,18.93,19.879999999999995
47391,225708,24012,209305,144448,208954,223156,29.11,17.84,18.199999999999996
214024,244042,66923,8508,220658,247351,176452,26.95,19.33,19.159999999999997
18468,21819,227561,4375,118750,3816,197694,24.08,16.38,17.08
198072,73714,65420,70422,28701,209004,163788,31.22,19.15,19.999999999999996
48394,90288,76096,18223,43901,41844,66903,32.59,20.44,20.359999999999996
138249,249549,44078,172138,71542,169922,186539,28.32,19.28,20.08
77199,119197,184189,84410,130152,124196,29934,28.83,19.28,19.599999999999998
6195,81790,101333,90005,110341,208719,49293,26.83,18.89,19.719999999999995
67743,28511,66442,235882,191405,133723,256046,27.82,18.42,18.52
54811,253116,158767,113155,214182,255735,5457,28.69,18.96,19.839999999999996
