n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
241,310,105,738,405,490,158,10.42,9.15,9.700000000000003
92,68,20,411,562,939,296,11.41,11.33,11.120000000000001
819,783,60,227,532,549,368,8.57,8.8,8.899999999999999
283,798,176,846,108,268,219,9.83,9.57,9.450000000000001
965,949,26,848,656,826,266,10.71,9.83,10.219999999999999
819,278,198,168,317,296,642,8.28,8.24,8.110000000000001
888,749,983,875,868,901,381,8.38,7.86,8.230000000000002
88,865,620,345,687,397,518,10.26,9.7,9.659999999999998
254,182,253,484,286,91,967,8.82,8.87,8.64
957,837,886,964,560,860,307,7.86,7.83,7.940000000000001
7,930,298,586,721,903,319,10.36,9.13,9.559999999999999
868,783,520,199,423,433,613,9.48,10.67,9.689999999999998
295,441,462,165,238,312,265,9.53,9.8,9.3
832,816,44,83,47,473,641,11.72,11.36,11.610000000000001
287,531,547,663,482,717,351,9.5,8.86,9.09
148,689,200,68,422,935,207,9.54,9.19,9.340000000000002
650,647,451,282,188,364,446,8.94,8.96,8.99
764,602,328,649,571,203,926,8.69,8.87,8.610000000000001
331,103,859,63,725,234,284,8.65,8.61,8.460000000000003
783,596,630,882,243,125,339,8.7,8.69,8.610000000000003
957,181,297,470,26,43,365,10.82,10.77,10.660000000000002
714,84,917,987,977,292,752,9.23,8.81,8.760000000000002
691,982,334,18,330,295,329,9.88,9.16,9.69
989,156,793,667,420,882,965,8.35,8.62,8.82
890,635,696,837,79,300,632,9.51,8.93,8.790000000000001
196,915,454,299,139,256,390,9.57,8.94,8.770000000000001
613,984,162,339,586,9,372,11.47,10.54,11.19
45,465,173,373,802,823,371,9.36,9.2,9.260000000000002
297,585,99,449,212,434,938,8.18,8.01,8.180000000000001
212,116,60,63,56,754,172,10.26,9.9,9.890000000000002
609,693,993,153,621,41,559,9.36,9.58,9.540000000000001
502,596,255,329,36,125,854,9.51,9.18,9.070000000000002
541,299,792,419,667,205,489,10.28,9.14,9.31
206,247,449,420,503,37,224,10.13,9.34,9.3
431,454,254,662,910,438,850,9.39,9.02,9.090000000000002
220,510,192,32,37,260,259,11.2,10.9,10.98
248,538,213,790,237,427,890,11.01,10.12,10.129999999999999
267,145,332,52,912,950,322,9.77,9.78,9.809999999999999
578,119,583,412,985,922,668,9.03,8.34,8.330000000000002
669,891,809,734,762,41,506,9.07,8.82,9.090000000000002
396,95,440,215,952,894,586,10.14,9.34,9.799999999999999
921,966,946,169,344,303,672,10.01,9.3,9.539999999999997
