n_nodes,influence,n0,n1,n2,n3,n4
5,16.6210,366,394,149,911,430
5,16.6210,366,394,149,911,430
5,16.6210,366,394,149,911,430
5,16.6210,366,394,149,911,430
5,16.6210,366,394,149,911,430
5,16.6210,366,394,149,911,430
5,16.6210,366,394,149,911,430
5,16.6210,366,394,149,911,430
5,16.6210,366,394,149,911,430
5,16.6210,366,394,149,911,430
5,16.5693,366,394,149,152,317
5,16.5657,366,394,430,911,786
5,16.5657,366,394,430,911,786
5,16.5657,366,394,430,911,786
5,16.5657,366,394,430,911,786
5,16.5657,366,394,430,911,786
5,16.5657,366,394,430,911,786
5,16.5657,366,394,430,911,786
5,16.5657,366,394,430,911,786
5,16.5657,366,394,430,911,786
5,16.5657,366,394,430,911,786
5,16.5657,366,394,430,911,786
5,16.5657,366,394,430,911,786
5,16.5657,366,394,430,911,786
5,16.5657,366,394,430,911,786
5,16.5657,366,394,430,911,786
5,16.5657,366,394,430,911,786
5,16.5657,366,394,430,911,786
5,16.5657,366,394,430,911,786
5,16.5657,366,394,430,911,786
5,16.5657,366,394,430,911,786
5,16.5657,366,394,430,911,786
