n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
207969,150423,215470,21120,127148,199810,68582,9652,118,38162,173753,153743,123274,253104,199158,192632,97821,28.84,27.63,27.51000000000001
83725,201887,5738,71486,128146,210217,51932,191319,228722,108529,238701,141113,141361,178795,24696,50589,147696,30.6,28.35,28.98000000000001
145126,183375,211058,191073,69604,173775,210597,159920,179749,23097,221323,111332,87970,259584,24414,94932,209789,29.61,27.61,27.46000000000001
107464,210968,65663,116709,183401,24583,198067,51684,183696,166440,208774,76332,25572,249396,11975,154290,236654,29.97,28.77,28.820000000000007
52657,217030,171810,239252,94471,127586,244511,218293,238422,50783,134912,150964,168970,254288,182953,233939,211158,30.18,28.41,28.05000000000001
132039,255950,240200,7450,166062,94732,64197,157744,112640,79776,93684,154443,31348,23511,131113,230707,177895,30.17,28.92,28.18000000000001
137694,52199,30624,159438,173733,70224,81862,188482,51438,99564,126810,58389,36203,156589,55020,218629,226895,31.17,28.29,28.830000000000013
229634,183035,136876,3282,49478,203963,44339,4471,169865,87270,146209,237092,175991,162598,162167,80248,98207,30.01,28.94,28.620000000000008
98934,138247,102017,75798,33248,177924,128124,14109,48588,110857,155695,195641,261705,104271,25160,257156,115671,29.75,28.64,28.810000000000016
64306,211200,256706,23345,233899,158120,175693,228189,233180,116945,117229,205496,217909,99619,208692,20046,135446,28.81,27.45,27.680000000000014
111783,123451,79550,184987,214049,107233,246605,22526,50369,195694,178305,69683,118320,127838,189432,205528,252988,31.04,27.93,28.55000000000001
45122,4860,5733,141018,32373,65834,154511,210181,94646,49167,67190,131789,118366,86360,243164,135495,66784,32.61,28.88,28.870000000000008
257310,107628,242989,230501,110557,160478,127245,70238,157937,124442,172041,125446,128980,37272,189077,98953,130193,28.48,26.86,27.340000000000007
80130,166322,210958,122489,84774,96069,172816,42737,254480,239363,241979,162383,98577,182046,158081,69678,83915,30.11,27.09,27.900000000000006
169370,104407,255594,127925,191183,207995,41467,245527,216974,76228,146763,1623,163521,117796,252878,14969,47861,31.14,28.72,28.730000000000008
7893,159897,202787,149361,29397,178807,188352,97230,94899,257583,246006,130401,223737,154599,16324,240982,50497,29.71,27.09,27.77000000000001
40471,248352,70583,160807,3885,110654,211344,205072,209756,213257,137588,128894,19875,122919,60834,26255,97232,29.99,27.7,27.84000000000001
94888,252172,38000,178496,163995,63795,159011,83447,37821,9877,164628,175153,25512,187153,27638,11865,169232,31.51,29.49,29.09000000000001
125272,121297,189817,235820,18087,164940,8086,183860,144553,33294,161642,218277,242269,21900,42220,162036,165459,30.69,27.42,28.38000000000001
238917,69516,237955,219783,234171,171515,118484,130991,181875,5317,207443,167103,35932,214499,247307,49491,238229,30.08,26.86,27.630000000000006
244873,115575,125609,204078,115206,117198,146431,72458,125155,186772,151865,16690,217953,209767,76483,256396,95274,29.07,28.15,28.00000000000001
74991,94409,246329,8878,21936,131702,224940,72295,73349,71857,253288,124020,112904,116452,241739,97374,8365,29.98,28.06,28.55000000000001
187114,22450,65424,214006,158510,167397,62508,140378,195420,8575,193736,45427,88180,97121,8379,13648,249533,31.4,27.97,28.870000000000015
260319,193946,200591,196930,248983,54835,183680,113517,90040,232032,20341,41322,191763,177162,29893,104766,143425,30.35,27.99,27.900000000000013
35571,121648,194778,129638,167615,19708,33567,19391,91855,136384,256507,7989,48674,137736,185620,39400,48157,31.4,28.92,28.97000000000001
73847,193723,39584,132991,149012,222840,101792,208844,58479,247746,58090,182338,147864,187489,238703,32991,109872,29.78,27.29,27.010000000000005
181103,42777,198519,82968,260420,63002,147066,150041,1248,206154,211048,149137,101367,49321,199291,85265,224117,30.18,29.46,28.62000000000001
99898,137965,115590,2536,104205,221477,261494,139143,144456,222831,173559,35720,187792,61261,169120,142586,211093,28.22,26.87,27.300000000000008
194741,97576,71276,174734,48535,254956,39166,43025,180943,163961,35214,100846,19470,16008,3212,10452,123785,30.28,28.02,28.400000000000013
198958,15526,30039,170621,186396,141630,26252,176614,96368,156138,8436,15696,142280,58926,206152,106651,59133,30.2,29.14,28.54000000000001
200184,148191,180271,241769,249321,76938,24304,123482,20263,189831,150314,226550,15416,44200,234289,173371,114802,29.58,27.84,28.09000000000001
31472,251149,29418,184012,257752,46609,13110,179295,241120,7965,196637,220401,177192,260355,191218,111497,170646,29.06,28.61,28.29000000000001
185682,75242,67027,116227,60802,52990,213861,225252,171515,204160,140403,206449,169009,56087,72828,155244,3437,30.0,27.99,28.000000000000014
66831,138160,207234,191847,195238,255282,260862,253954,185648,228425,179277,86763,203690,135637,24557,153322,156071,29.04,28.12,28.16000000000001
169187,8582,94909,96243,181219,30702,59310,248636,199975,7343,94467,241517,181463,248481,89286,114197,179746,29.82,28.66,28.78000000000001
218225,254592,13566,90179,36542,7968,2576,88131,17848,127123,676,121537,217142,69126,22943,177500,154857,29.78,27.24,27.520000000000017
161535,71625,60350,34702,33012,109895,143070,47669,63691,256162,173782,100638,257420,155666,112484,147729,135677,30.14,28.41,28.790000000000013
164330,217723,125943,243410,70818,66365,35854,78395,232796,8614,50470,198722,117550,27453,211909,46160,151010,29.41,27.44,27.81000000000001
28426,248532,243378,212214,679,134628,42065,31434,39842,155371,103056,124176,127456,225904,227949,139144,201124,30.79,29.27,28.91000000000001
181996,141946,212760,208506,123324,56462,220697,168878,235759,101804,40461,201978,240949,120083,227998,238672,224132,30.42,28.71,28.590000000000014
2795,88542,109469,66013,83718,34820,74916,97252,154234,224140,177887,95127,58537,1404,204480,79933,46307,30.55,29.36,28.79000000000001
21634,106862,163185,162617,201388,60689,242908,168319,23388,50916,99720,107960,32993,197419,238660,239366,219405,29.16,27.09,26.780000000000012
38676,136263,243474,250096,13197,136388,137589,203534,253930,127940,241463,95489,231465,260679,86164,220647,186749,30.44,28.5,28.540000000000013
155105,102144,227338,71566,170247,174004,209132,253480,17491,68568,34471,10803,28680,154392,158102,160276,188654,30.07,28.35,28.23000000000001
259320,40663,214947,132418,132777,29778,205065,180242,200661,204217,253666,22719,22675,256903,218309,174298,197910,29.42,28.49,28.54000000000001
32736,56654,92022,88696,41484,255216,190831,214590,240318,64022,45910,252997,48243,59133,164857,32899,225313,30.37,27.87,28.37000000000001
125586,193712,243174,120000,163143,28970,190435,160988,35832,119422,254589,210705,51462,149921,97282,192409,37908,30.11,28.18,28.67000000000001
254567,87099,164098,69108,238989,17899,71817,197320,401,16020,231316,171526,7831,125740,260475,165370,119470,27.71,25.71,26.290000000000006
83387,16065,2958,71999,233959,189086,26577,100681,244744,163534,88066,26720,193334,219058,225171,97819,37214,30.77,29.1,28.670000000000016
218307,198122,38615,97093,174928,199735,122949,195008,106016,206444,5068,247931,139385,233021,219689,39546,27230,30.13,28.11,28.290000000000013
258418,116854,97913,3265,234028,260601,247071,254151,33427,177842,144526,125857,69545,18449,125363,31737,104650,30.04,27.85,28.280000000000015
184812,52050,208273,142424,259281,255624,225896,44549,114796,86738,66923,210116,142040,203244,90677,77147,142816,28.64,27.79,27.870000000000005
180546,231752,71644,118738,145684,257218,231641,188312,201720,11990,131203,195787,65449,173418,258282,163063,254577,31.0,28.28,28.510000000000012
861,138139,230396,214299,129840,145994,140714,66788,44634,221310,9289,84090,3651,225194,55011,149577,79731,31.71,28.99,29.330000000000013
49977,40373,72892,15260,71473,190685,79316,184152,257549,231224,98102,57052,185453,190947,44976,155838,717,30.64,29.08,28.890000000000008
23620,213686,229376,216990,93660,151270,48479,91699,48044,125174,242311,167578,57873,124695,100746,233278,143389,31.21,28.24,28.870000000000008
163128,94148,32211,171959,192272,22979,254600,112704,14272,153235,233512,162258,53423,159634,115104,70582,57377,31.14,28.4,29.16000000000001
167289,257941,254857,14784,126471,173669,168819,132048,219405,138197,66149,136600,69634,167883,254339,94659,78828,30.75,28.34,28.370000000000008
206100,111696,196342,97238,24766,260350,200547,142888,108579,234917,168468,42585,245760,72778,15997,170325,132145,30.19,27.05,28.71000000000001
83430,214279,173869,257342,133096,15054,20482,174313,29306,15929,114977,112867,139883,23746,46286,179862,68989,31.32,29.11,28.79000000000001
92181,314,16592,69711,187411,81062,90649,101803,105774,155506,184501,223530,218320,188042,20417,194186,30105,31.87,28.43,28.770000000000014
74168,210172,129910,117137,190532,67387,234303,81305,63027,201049,3946,241524,13338,203196,135100,142074,228651,30.63,27.49,27.730000000000004
99790,40203,57578,205465,77238,168059,170802,226448,195249,236205,3212,28134,69084,208065,251907,35470,146439,30.95,28.6,28.74000000000001
31119,8113,104501,67437,128131,55743,18283,190924,72263,200284,46003,233367,35369,40309,25906,224000,6229,30.48,28.38,28.710000000000008
207926,57029,155957,85794,233935,110064,235594,182044,124624,160427,150229,127874,118316,84643,252743,161125,119027,31.59,27.61,28.79000000000001
50564,209880,46488,139441,29616,57943,175441,215509,36511,102534,58418,154015,92161,122075,147838,201816,169749,28.31,26.78,27.100000000000012
72004,155275,219696,156266,224007,50497,149291,239245,59197,193226,7099,106660,63974,103954,257641,151261,196258,29.33,27.75,28.400000000000006
31322,240714,168866,8991,236691,82579,95406,210686,130806,169114,66349,261553,238440,114307,98745,79516,94538,30.52,28.66,28.900000000000006
137496,186830,154037,97641,152995,237235,14982,107805,167567,154409,47126,79931,75982,154509,174204,123787,63068,31.87,28.32,28.80000000000001
27276,120820,233034,151016,42051,96060,150934,112366,177513,252331,122858,209883,85889,18757,118922,113469,262024,30.59,28.51,29.040000000000006
127235,3118,225012,232011,28440,159186,16972,126109,113777,167200,15415,167702,6797,217657,191906,255993,216452,30.62,27.72,28.600000000000012
135037,138201,92090,261662,95013,42096,238712,47099,125838,139321,18509,106463,153788,157177,30126,7793,90899,29.79,28.12,28.37000000000001
214034,170602,61053,160569,192751,140636,66044,217459,241950,159495,136828,254338,229406,212727,241978,69259,218078,31.54,28.99,28.97000000000001
204869,101240,94629,186260,247779,771,162316,90191,109608,78609,45877,129472,222273,205836,92453,9900,4113,29.95,28.18,28.510000000000005
142175,210548,53635,1710,203112,11717,215432,7966,124621,168979,26958,147350,108906,126744,85622,245103,229709,31.58,29.14,28.930000000000007
123328,53042,53926,98109,261220,37731,28894,55474,13012,244858,58400,227372,255993,70631,109485,57778,93551,29.96,28.96,28.680000000000014
124548,96895,39344,97095,181880,198095,232951,167236,190003,73238,220361,49910,194712,213942,236681,147200,14534,31.84,28.56,29.000000000000014
131521,52256,52638,105160,255986,239898,138546,244271,240715,12243,176658,111377,167468,251268,6393,241395,239632,30.95,29.13,29.390000000000008
247317,224024,167566,20034,191913,21401,31153,176999,159084,175034,207287,50605,132537,259772,198467,25911,135877,29.17,27.57,28.280000000000005
149135,149203,126339,255196,86558,231928,175346,48768,115578,55187,201113,224286,202038,253791,2448,57771,85515,29.22,28.04,28.38000000000001
56111,142188,148718,77695,39375,157334,1860,7637,76612,27553,106168,134200,230726,56363,174335,54446,191147,30.62,27.27,28.06000000000001
108268,146016,155793,142361,171481,196971,156909,242230,130599,23328,113612,227296,227881,155792,226355,141415,235515,29.86,28.04,28.33000000000001
44757,247233,36178,176093,159011,52271,165308,183954,222595,74133,110436,78820,182753,105030,172700,8579,253995,30.6,27.62,28.630000000000006
114915,56360,51466,78019,61036,193423,113036,95184,198072,12480,170961,240487,82552,95059,189536,93716,106473,29.78,26.93,27.59000000000001
113079,93894,138797,107116,219057,74981,205170,40255,158604,253775,171198,156235,67545,171962,51814,159867,122325,31.67,28.49,28.880000000000013
131422,45442,164997,144801,1965,39248,17139,58638,140146,66911,121804,158388,3196,253829,55337,142927,79982,29.94,27.71,28.69000000000001
15266,253672,226702,219328,147323,10490,128402,101895,32612,91774,84983,35976,227828,76034,141419,259403,911,29.08,27.2,27.490000000000006
240448,152735,70821,208226,204655,225814,34065,70540,165701,84142,22622,194680,168220,138789,156798,91875,260546,29.29,27.9,28.48000000000001
31441,151627,159308,239009,54,63540,80383,163726,258499,54702,54864,18103,112912,257611,235753,7099,161231,30.18,28.46,29.010000000000016
92591,207828,82932,238284,52821,242361,224515,151158,197671,107001,100317,207255,147709,195167,217524,14247,15478,30.41,28.59,29.130000000000013
48839,171815,146853,223496,258857,158764,61615,137325,249237,65102,76481,44168,67176,46302,159014,93704,92657,30.86,28.29,28.510000000000012
74871,147875,204416,58873,41963,18723,33073,150631,209203,146051,118647,14383,30003,21051,213808,145316,10418,30.59,28.36,28.470000000000006
93849,97791,117002,106280,72643,135816,199077,62540,109111,243070,155036,152275,110923,85730,234757,167335,117009,30.59,28.58,29.16000000000001
99858,211199,146906,141391,156463,210316,64708,13063,228325,191906,24480,226308,244680,232551,111117,173454,133299,31.18,29.26,29.270000000000007
102564,28055,161745,134114,117765,87068,151875,160533,241442,179910,45372,26348,185097,19058,25966,234846,49258,31.25,29.29,28.970000000000006
53851,130250,177739,249353,191474,63685,204931,141830,1449,93814,167336,48909,220743,11747,9147,102942,1892,31.1,27.9,29.060000000000013
74131,231847,115975,181944,202190,185093,259080,201520,255647,160150,30808,52658,126031,41829,1006,3921,124363,30.12,27.57,28.47000000000001
172848,168355,174126,253279,259939,92368,64278,239142,38092,116019,99220,108587,246606,146488,62104,85904,230858,29.21,27.26,27.53000000000001
183882,167099,56807,201356,218624,30255,242930,210876,165665,104899,121684,194428,178883,12612,56682,77557,148470,30.94,28.27,28.400000000000006
148385,165050,71436,219963,141157,192120,27887,148736,67352,59338,166229,202737,86173,202317,256292,156484,95890,29.22,28.64,28.74000000000001
