n0,n1,n2,monte_carlo,monte_carlo_max_hop,two_hop
2652,1235,3234,425.33,5.51,5.599999999999999
5332,395,593,2009.75,249.84,291.76000000000005
6727,4389,771,2008.4,210.47,230.27999999999963
2995,4774,475,2008.96,136.48,144.16
4156,1758,307,2010.76,232.2,262.04000000000013
704,3552,3425,2010.69,144.05,156.80000000000024
572,1971,743,2009.11,356.45,429.9199999999999
4514,3477,484,184.61,3.76,3.8
6773,4632,1014,2015.68,355.52,469.8399999999999
1828,5166,5139,2011.27,204.53,245.31999999999994
4775,506,4727,2012.73,202.74,206.3599999999998
4796,3249,406,1829.69,79.28,77.47999999999963
1811,381,4560,2011.32,74.82,76.48000000000002
7032,1090,2372,464.4,5.0,4.5200000000000005
3433,1181,4429,2011.17,209.67,256.9200000000001
964,4676,2527,1408.4,21.2,23.240000000000002
4589,6685,5586,785.27,14.92,15.200000000000026
1480,844,4764,2006.87,138.21,146.6400000000002
4679,5233,1539,2012.63,179.94,195.63999999999982
3050,798,4487,2009.5,163.36,181.1599999999999
5833,514,4623,1992.56,77.32,85.48000000000006
488,5070,1687,2014.02,457.47,579.8799999999998
4066,5573,4355,2011.54,111.52,117.87999999999994
3502,6367,2573,1954.43,81.49,83.39999999999972
3814,4796,3712,2010.36,227.55,251.19999999999928
2962,2455,2035,1687.81,31.16,28.720000000000045
6507,1472,5726,826.63,5.37,4.880000000000001
6388,1999,670,263.14,4.41,4.16
4705,2459,4302,1610.57,36.04,37.48000000000004
4055,2813,5975,1790.12,59.65,56.160000000000096
3676,2358,4988,1466.65,12.89,12.12
599,967,4193,2007.19,184.46,212.44000000000008
3425,1351,6202,1888.74,35.78,40.16000000000003
2802,1245,4005,826.87,5.15,5.120000000000001
3454,321,5474,825.87,8.44,8.959999999999994
635,6263,4571,1650.15,19.28,22.95999999999999
4694,6464,6703,1410.35,19.02,22.44000000000004
2570,2786,5695,1167.16,26.95,20.840000000000074
2868,4869,4068,1909.89,52.07,50.360000000000056
4750,6528,3737,725.92,12.32,13.84
563,6881,766,2009.16,90.32,93.88000000000018
2211,3883,5710,545.33,4.09,4.640000000000001
5440,532,497,706.76,11.13,11.039999999999985
5989,5746,2536,1490.14,17.99,19.63999999999998
5301,4734,5580,1892.91,49.42,49.64000000000002
6733,3650,2331,1991.95,63.28,74.28000000000003
5870,3160,5477,946.76,10.12,9.55999999999999
2842,184,3782,1948.94,36.07,38.12
2911,1376,5004,1992.0,89.18,97.19999999999992
959,4044,482,2008.39,701.98,1063.680000000002
1787,6293,2354,1206.71,29.51,32.28000000000011
1059,6048,2028,1990.22,73.0,81.12000000000012
3259,3202,4067,1671.13,40.11,49.040000000000106
660,1362,3679,2014.72,494.46,626.2000000000003
3290,4501,2276,2010.84,157.79,181.72000000000043
1121,6711,3526,1849.26,26.52,27.639999999999972
7077,4507,2280,1528.92,24.44,31.080000000000048
5786,3402,2939,987.32,13.34,13.439999999999976
5592,3116,1890,385.18,4.68,4.960000000000001
1236,679,1443,2014.84,170.15,166.31999999999988
1239,1900,5394,1993.7,91.5,90.76000000000015
1911,98,3972,1971.88,83.15,82.51999999999965
6808,4826,1493,1289.64,8.46,9.160000000000002
2152,2309,33,2011.29,86.34,94.11999999999996
1193,3432,4379,2012.04,97.12,115.08000000000006
3024,4995,4639,1811.41,23.17,24.400000000000063
2610,1028,5656,1248.67,8.43,9.0
7038,4222,5059,786.54,9.92,11.159999999999986
5365,5539,6060,787.22,6.33,5.840000000000002
442,3740,6389,1427.39,8.83,10.2
5575,6536,4581,2012.01,91.81,102.67999999999995
3214,3260,3268,1010.29,6.19,6.16
3228,848,3944,1125.7,17.9,19.12000000000004
5196,3280,509,1387.99,22.09,22.27999999999999
1561,551,1710,1748.98,25.09,25.399999999999974
3609,1329,900,2010.83,97.29,96.24
2785,4921,430,2007.56,416.7,516.3199999999995
838,1,4643,764.72,9.58,10.359999999999983
1239,4395,831,1551.36,37.12,38.68000000000002
2978,5027,208,706.19,5.15,4.84
576,1703,5030,1909.8,56.57,57.400000000000006
3082,1216,5197,2007.91,229.26,252.44000000000005
2066,2845,4933,263.37,5.87,5.040000000000001
2983,3884,1006,1228.63,11.16,10.959999999999999
944,6954,3998,2011.53,162.7,173.47999999999965
3817,3935,3963,2010.95,199.0,215.39999999999986
2554,703,1180,967.54,11.0,9.999999999999995
837,6141,2806,765.76,7.96,9.479999999999988
6064,2168,3920,1488.86,22.34,21.239999999999977
6789,5669,1322,1974.02,145.99,132.15999999999974
4229,189,1681,2009.81,105.23,115.95999999999998
4327,2963,1200,2012.12,243.82,272.3599999999993
5653,4449,221,1267.46,17.67,16.039999999999985
6210,4326,2441,1668.19,37.25,37.40000000000001
5266,7072,745,2013.53,132.51,137.9200000000003
5703,6925,2139,1209.86,15.53,15.759999999999986
4246,3004,1368,1970.85,74.44,80.24000000000018
2913,6323,1825,2009.2,81.38,93.95999999999997
4362,4436,6382,2012.98,450.34,598.8399999999991
4118,2700,5213,1932.03,81.54,87.20000000000024
