n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
7412,12004,11124,47324,22162,40388,32975,27815,4683,20759,56448,51581,66724,10330.19,106.6,111.62999999999994
48766,71326,58307,65806,35158,4708,3597,47712,60934,41741,49809,55523,68911,10335.1,54.88,59.2
21559,73467,23256,30949,30225,3127,23163,42617,22752,17917,66868,66876,47145,10309.71,87.63,93.14999999999948
67336,73385,23834,58410,54351,68860,47743,46371,47433,58427,21126,52410,60477,4041.88,17.01,16.630000000000003
69514,32755,64227,36582,65282,65646,67553,46389,59596,60425,45976,74410,73083,7841.74,23.49,22.949999999999992
59841,63780,29073,42554,21767,35145,62883,40575,39753,66092,73687,67862,66500,8066.22,21.08,22.129999999999995
53303,40874,27239,64081,67094,48050,9879,44755,1103,25087,13914,7701,75289,10321.35,234.89,250.7499999999987
6410,35795,29703,13928,68467,17891,34844,32090,27587,7914,55432,4177,7444,8362.84,32.97,31.770000000000024
47494,47214,22528,32702,3072,10866,15102,8842,3321,5357,2771,48902,33513,10325.21,134.43,134.55
16749,20593,24083,68562,253,50536,5657,32483,19846,4753,549,45115,14826,10331.03,144.7,142.4099999999991
37490,44199,64062,4038,40420,58805,72286,5999,34595,52671,20113,61968,29560,6109.4,17.78,17.67
12249,41458,13375,3172,58696,16716,67932,51505,63821,67476,42986,18852,44702,9707.28,35.58,36.22000000000001
33960,34319,55018,2363,73131,18424,7442,33156,4398,17262,21124,22375,12566,10227.19,61.74,65.57000000000006
59426,30363,66618,4115,32343,30470,58287,9640,32870,10542,29911,47163,33634,10330.06,82.46,82.13999999999953
55445,36534,68968,632,19807,4652,50430,53572,21002,14571,67119,11510,31570,10320.15,130.87,145.30999999999966
13357,13077,2595,23823,30346,13791,28488,3203,68253,60870,59488,40596,70193,10330.19,82.06,84.91999999999994
49807,27846,27543,56850,55784,67043,2794,6715,54790,68821,23753,12292,62888,10313.7,128.17,130.57999999999993
47996,2553,68053,15543,48035,37955,48788,40406,2497,54034,13259,13764,40097,10322.83,105.36,109.71999999999959
26003,2060,59168,7863,53827,63683,60730,27295,9671,698,37271,3164,48877,10321.07,187.26,194.5800000000001
40084,10033,28726,64283,25212,15173,74914,48941,51351,60715,18306,45211,51779,9704.73,57.14,50.8999999999995
15955,33313,15960,16116,10552,43841,51262,27788,13815,3233,61652,5659,65267,10334.7,108.76,107.9699999999995
38109,46869,59904,18542,49140,35250,63465,68983,62594,54914,64503,38897,51730,5382.18,17.92,18.09
30359,20499,64066,34000,71901,56053,11050,75464,12576,9327,46669,23086,71468,9810.12,54.14,58.14000000000005
19202,54626,8760,11291,4924,16844,38847,51195,30369,43177,57520,22613,68681,8374.05,30.49,32.78000000000001
37616,14689,20449,70895,55536,12603,43102,67698,32584,67392,33719,22225,20645,8772.45,28.5,29.880000000000045
60416,30729,52974,46996,75161,18974,61165,57826,3851,50233,23648,51492,66869,10232.48,55.52,54.13000000000006
7021,63236,35907,53072,33255,54020,61931,47199,71772,43349,10671,29491,69842,9910.55,38.64,38.830000000000034
24625,52785,50142,1521,41016,60889,68625,61119,23248,12377,2246,52811,28380,10331.91,145.77,158.40000000000012
74615,50565,28245,13167,51116,73101,26153,35967,25099,64199,18071,1112,56937,10327.16,155.37,165.94000000000008
63184,33251,67297,74199,22749,61222,26869,9545,45906,398,63625,69883,8577,9824.29,53.86,55.09000000000007
63569,43894,60202,34989,65916,60335,3608,10460,45565,22767,53017,33461,17677,8475.36,33.89,34.710000000000015
7088,21308,65468,50025,60903,38642,20427,1363,37048,73062,61262,238,48032,10316.31,153.05,162.0199999999991
