n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
7585,6116,4376,2269,3049,105,5543,8237,7597,9907,1324,149.36,37.41,37.56119729529067
5472,9081,670,6209,2775,7405,6923,2574,2759,3899,841,132.79,32.58,33.3616730459402
1817,2169,8294,9673,1037,6285,1665,4770,3358,3674,6910,107.93,31.48,31.61886760054465
1437,4370,3438,6496,4606,5597,707,3268,86,6736,897,195.05,54.98,55.05626875343754
6206,8056,2279,384,3878,6958,1835,9778,63,1986,9481,134.73,43.2,43.52246917534598
3238,3326,5410,135,1368,2182,8843,286,8205,1389,9387,129.14,38.58,38.83305714716794
8138,8807,3246,6883,1127,6523,3148,1530,9499,2381,2827,83.27,28.45,29.477455863628805
9976,675,887,4423,9094,9934,2446,4396,9425,560,1987,104.01,33.54,33.768419253887984
6592,3879,2649,8272,705,5995,8553,9670,9260,1421,5688,96.08,27.09,26.964465321206482
1801,9570,5989,7394,3441,6589,3256,9411,300,6208,9957,104.94,28.75,29.699294283767372
5385,10,7103,1830,3496,3632,7274,4417,5320,1455,5032,203.06,54.53,54.06641946554509
4667,1688,8478,903,416,6248,9182,7022,8148,5670,4067,100.88,34.27,33.8293677898471
9273,1085,6963,3783,1569,6568,8353,6110,9182,6051,2279,98.06,28.14,27.389518299291623
4756,2802,4242,481,827,2830,4308,2690,1970,9937,2430,93.7,26.9,27.50261139400882
194,799,997,7379,3417,6371,4820,242,5808,4669,2304,144.33,41.53,42.43913558427947
7879,9206,4550,2249,1418,9108,4849,1932,1074,6880,7395,71.47,29.19,28.96421012506257
2335,9206,6275,9636,2770,4491,9785,9969,8100,5715,1625,76.35,24.96,24.758567261674337
793,4535,8664,2102,2839,1380,2657,3643,213,3324,2881,139.06,38.22,38.900795678234786
7760,7482,9691,9162,8937,6361,1363,2835,8988,7898,9714,80.51,22.41,22.403645079998515
4299,8772,1090,471,9519,9588,7139,8918,5058,8576,8634,82.45,29.83,29.198557561941545
8800,1074,9402,8882,4920,1053,3674,2252,1690,1632,8055,97.72,31.22,30.726888339684592
7430,990,8031,867,9878,478,6113,3991,7514,3786,6082,120.04,34.36,35.15730245079205
9390,8125,3983,589,9780,1386,768,6713,6662,9642,1129,80.12,31.07,30.708081148331136
1322,3098,558,9963,2970,1383,1062,489,5812,7704,8962,160.92,40.63,42.09854529213204
8774,7776,425,1233,5469,1386,5267,140,7599,7358,9670,121.03,35.05,36.05774004817254
2434,6325,7835,2259,1740,5714,3789,7397,2120,3148,3623,85.6,26.88,26.107080714268243
1782,1812,863,1967,1222,1352,6101,1697,384,7659,8552,154.56,37.71,35.97118426795363
3287,6053,1329,3869,89,4200,8484,3233,253,7196,4149,175.37,48.95,49.54459163462135
364,1691,8510,6834,947,4116,7791,5162,9916,3615,960,142.27,40.12,40.353091455465
4508,2166,4917,637,3058,5790,6606,118,4959,1546,482,120.64,35.02,36.060907789868274
5204,7197,4049,6825,9898,5271,8056,9230,5684,6538,7046,59.23,21.03,21.69833581846362
3423,1287,4528,4929,7565,7644,9313,7469,7207,6308,3052,78.77,25.96,26.261261835594496
5398,6589,964,5325,1504,2794,5202,8910,440,3089,3458,102.79,30.65,30.066829311382136
5973,2255,1407,5535,7324,9937,9822,6305,3460,8879,5494,106.82,27.73,27.76873925157018
1242,313,9051,6911,7710,3724,5303,8423,8230,1623,7589,93.66,32.9,31.86098793147873
52,4663,8740,3360,1170,3665,176,5155,688,1498,2443,196.39,57.25,57.244674109023606
5383,2675,1573,8349,6615,6479,6380,9610,8293,2209,8334,75.99,25.17,26.19383735459012
5855,5881,4422,3309,5250,6308,9294,2988,2918,9351,2810,80.03,25.6,25.476652251519575
154,5013,329,4563,7844,8561,6998,1535,4469,4668,2354,118.91,33.83,33.256240826354826
