n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
474,627,382,273,141,190,887,50.84,17.59,17.924559996133457
692,6,346,514,474,919,619,61.48,20.45,21.208926053493606
82,342,567,958,631,716,41,71.53,22.62,22.79986321587881
745,388,173,720,968,462,974,49.38,15.07,15.56799962986462
742,432,160,172,243,52,113,69.57,21.65,22.29438870733849
135,518,892,946,604,64,792,62.98,21.5,21.06380196336974
704,392,808,764,908,104,941,50.28,17.91,17.180764669533374
298,209,690,229,743,812,431,65.87,20.62,20.523879527751443
910,89,791,273,933,214,406,58.46,20.12,20.481455375774754
287,349,828,44,204,725,907,74.79,20.41,20.98321469891803
5,900,421,56,917,387,866,83.84,24.88,24.1666726839932
503,142,24,242,434,753,928,75.69,24.6,25.089133229558424
871,114,987,611,3,124,782,77.55,23.67,24.033680285806554
592,202,916,872,207,338,8,66.47,23.04,22.634638500915923
913,85,136,552,939,17,512,84.7,24.89,26.04678274209842
86,586,508,550,943,202,430,55.99,19.3,19.370848013269754
70,407,196,654,783,95,717,58.53,20.98,22.23122346384035
593,148,176,962,623,736,981,56.73,16.07,16.565197255864494
42,55,276,568,699,620,872,88.23,30.01,29.251447547581424
152,763,274,754,589,35,124,79.38,25.73,25.51904218961997
889,722,412,973,927,242,165,48.39,17.08,17.163977433139976
625,517,44,753,374,865,690,72.04,19.52,20.615980628945128
534,604,578,793,704,88,888,44.89,16.08,16.822691792793773
355,112,884,902,598,374,462,66.1,17.24,18.03164240461414
215,411,203,969,588,763,18,74.27,28.65,28.99766256255717
388,818,622,336,0,443,114,77.96,25.36,24.87094671897012
218,227,454,276,332,834,90,75.76,25.57,25.56622858013306
314,644,291,105,529,802,56,59.57,20.36,20.339524503754596
26,390,799,573,826,438,509,66.96,19.99,20.482550827787826
354,726,796,254,579,755,67,59.81,20.01,19.70093051976566
435,663,236,98,987,778,410,71.06,19.93,19.73877109516251
522,381,978,880,573,378,142,42.51,16.12,17.080958598447882
683,297,175,709,863,896,265,47.06,15.77,16.49253877005263
30,51,962,998,829,176,269,77.13,22.36,23.874127502609866
969,168,123,621,151,12,49,108.88,34.33,36.02777795659868
62,461,213,805,398,301,626,61.45,20.86,20.820108455590056
15,989,817,363,291,144,492,98.16,33.03,32.36221320654637
575,284,140,984,88,765,569,57.64,17.76,18.088086404528358
303,712,120,67,430,462,145,64.38,20.83,20.596094146360514
720,575,782,813,392,602,908,48.71,15.62,15.547434552585596
822,173,679,732,280,790,611,52.68,15.85,16.916159815838586
901,623,506,357,101,945,49,49.45,18.68,19.22592608778256
283,541,131,177,817,644,840,70.7,19.71,20.095182653351365
86,166,798,808,227,879,13,102.03,31.66,32.300706669723716
207,180,485,467,605,572,558,53.22,18.07,19.125481287064595
397,85,177,561,493,607,969,59.32,18.26,19.311869619928274
268,548,68,963,666,29,594,76.43,21.58,21.8651362205395
599,910,446,557,316,536,539,51.37,15.4,15.799333130835352
550,657,931,815,67,898,658,58.56,18.58,18.52857814853966
587,555,978,307,65,742,229,65.55,21.79,21.435301565128924
737,140,105,102,716,503,464,73.36,20.21,19.664095048399705
61,501,910,652,744,54,695,65.56,19.73,20.033958157598168
617,29,382,249,899,469,236,64.57,21.43,20.848243861952014
380,842,985,747,586,639,507,57.05,17.26,16.592699752177047
896,248,36,637,611,86,627,72.41,21.55,21.366925450582805
48,694,419,416,602,70,82,88.76,25.88,25.91203420006152
193,34,622,770,185,86,66,77.81,23.77,25.07724556832846
30,363,639,481,560,548,486,64.55,22.18,22.311013590619417
26,720,794,77,341,86,801,70.58,23.19,24.153491334165764
329,8,474,976,459,604,152,77.5,22.64,22.357436694720278
999,395,489,852,141,108,914,52.46,19.06,18.942105285633318
357,687,236,462,798,132,196,68.35,18.89,19.124783518514388
991,226,111,113,53,122,76,75.76,24.3,25.242909434490596
960,660,999,84,381,106,758,57.52,19.93,19.996196551334418
24,478,641,534,205,378,895,75.3,23.63,23.526694167705415
649,83,241,5,262,781,530,84.73,28.53,28.70500477183446
699,202,15,449,259,966,625,107.21,30.33,30.737420495499254
22,983,105,531,819,427,59,86.69,26.59,27.32302990560812
920,257,486,872,322,619,895,57.22,17.44,17.30367777007783
225,654,60,697,281,135,307,90.22,23.59,24.87320505678389
39,819,191,998,361,805,923,60.59,21.37,21.06554515270824
412,953,7,897,942,309,990,73.36,23.11,23.483615004528463
879,96,30,325,449,253,426,72.38,21.77,22.45973907387858
618,329,503,576,355,901,857,51.07,14.43,14.337646308329724
913,408,440,213,80,283,308,70.22,23.93,23.750845016558706
472,477,625,946,582,466,450,58.74,17.09,17.04246085760849
394,190,337,411,60,332,94,76.8,25.45,25.943828252635498
174,325,556,27,193,216,728,82.46,25.34,25.9270292040477
373,674,918,140,966,640,87,51.62,17.87,18.111468533874145
345,998,457,985,621,613,779,45.81,14.73,15.54286126271197
963,904,686,751,394,216,713,57.19,16.34,15.769354998986351
554,789,343,77,19,685,565,80.0,21.97,22.203106287539978
431,481,232,887,744,331,782,47.57,16.71,16.67345248797819
853,818,526,514,101,474,734,53.42,15.38,15.826557437524402
3,291,939,546,210,73,229,84.59,26.93,26.95570065583165
11,943,322,43,93,152,336,118.4,39.3,39.38430040019211
167,710,98,521,843,808,413,68.2,20.95,20.254026778649923
664,859,404,398,909,600,518,50.97,15.55,16.25708410458465
