n_nodes,influence,n0,n1,n2,n3,n4
5,694.6440,236,332,922,36,891
5,694.6440,236,332,922,36,891
5,694.6440,236,332,922,36,891
5,694.6440,236,332,922,36,891
5,694.6440,236,332,922,36,891
5,694.6440,236,332,922,36,891
5,694.6440,236,332,922,36,891
5,694.6440,236,332,922,36,891
5,694.6440,236,332,922,36,891
5,694.6440,236,332,922,36,891
5,694.6440,236,332,922,36,891
5,694.4980,236,332,922,36,891
5,694.4980,236,332,922,36,891
5,694.4980,236,332,922,36,891
5,694.4980,236,332,922,36,891
5,694.4980,236,332,922,36,891
